,CHNA50_m_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
5092,CHNA50_m_i,14575.0,14594.0,14565.0,14600.0,14582.5,14586.333333333334,14588.25,14583.5,4295,2022-03-03 18:00:00
5093,CHNA50_m_i,14595.0,14604.0,14588.0,14622.0,14605.0,14604.666666666666,14604.5,14602.25,5345,2022-03-03 19:00:00
5094,CHNA50_m_i,14604.0,14604.0,14601.0,14617.0,14609.0,14607.333333333334,14606.5,14606.5,2970,2022-03-03 20:00:00
5095,CHNA50_m_i,14605.0,14582.0,14576.0,14617.0,14596.5,14591.666666666666,14589.25,14595.0,1756,2022-03-03 21:00:00
5096,CHNA50_m_i,14582.0,14580.0,14571.0,14592.0,14581.5,14581.0,14580.75,14581.25,2029,2022-03-03 22:00:00
5097,CHNA50_m_i,14448.0,14429.0,14409.0,14512.0,14460.5,14450.0,14444.75,14449.5,27016,2022-03-04 03:00:00
5098,CHNA50_m_i,14429.0,14480.0,14416.0,14537.0,14476.5,14477.666666666666,14478.25,14465.5,14709,2022-03-04 04:00:00
5099,CHNA50_m_i,14480.0,14397.0,14393.0,14490.0,14441.5,14426.666666666666,14419.25,14440.0,7554,2022-03-04 05:00:00
5100,CHNA50_m_i,14396.0,14375.0,14358.0,14397.0,14377.5,14376.666666666666,14376.25,14381.5,1916,2022-03-04 06:00:00
5101,CHNA50_m_i,14374.0,14394.0,14367.0,14425.0,14396.0,14395.333333333334,14395.0,14390.0,11442,2022-03-04 07:00:00
5102,CHNA50_m_i,14394.0,14392.0,14346.0,14420.0,14383.0,14386.0,14387.5,14388.0,9707,2022-03-04 08:00:00
5103,CHNA50_m_i,14393.0,14372.0,14363.0,14404.0,14383.5,14379.666666666666,14377.75,14383.0,5278,2022-03-04 09:00:00
5104,CHNA50_m_i,14372.0,14338.0,14324.0,14385.0,14354.5,14349.0,14346.25,14354.75,4641,2022-03-04 10:00:00
5105,CHNA50_m_i,14329.0,14321.0,14298.0,14339.0,14318.5,14319.333333333334,14319.75,14321.75,4959,2022-03-04 11:00:00
5106,CHNA50_m_i,14320.0,14330.0,14316.0,14349.0,14332.5,14331.666666666666,14331.25,14328.75,2916,2022-03-04 12:00:00
5107,CHNA50_m_i,14330.0,14320.0,14316.0,14337.0,14326.5,14324.333333333334,14323.25,14325.75,2336,2022-03-04 13:00:00
5108,CHNA50_m_i,14321.0,14299.0,14285.0,14325.0,14305.0,14303.0,14302.0,14307.5,2168,2022-03-04 14:00:00
5109,CHNA50_m_i,14299.0,14292.0,14278.0,14314.0,14296.0,14294.666666666666,14294.0,14295.75,4328,2022-03-04 15:00:00
5110,CHNA50_m_i,14291.0,14325.0,14289.0,14349.0,14319.0,14321.0,14322.0,14313.5,6449,2022-03-04 16:00:00
5111,CHNA50_m_i,14325.0,14307.0,14291.0,14336.0,14313.5,14311.333333333334,14310.25,14314.75,6851,2022-03-04 17:00:00
5112,CHNA50_m_i,14308.0,14301.0,14295.0,14314.0,14304.5,14303.333333333334,14302.75,14304.5,4590,2022-03-04 18:00:00
5113,CHNA50_m_i,14302.0,14326.0,14299.0,14333.0,14316.0,14319.333333333334,14321.0,14315.0,4299,2022-03-04 19:00:00
5114,CHNA50_m_i,14327.0,14323.0,14322.0,14352.0,14337.0,14332.333333333334,14330.0,14331.0,3595,2022-03-04 20:00:00
5115,CHNA50_m_i,14323.0,14310.0,14310.0,14335.0,14322.5,14318.333333333334,14316.25,14319.5,2677,2022-03-04 21:00:00
5116,CHNA50_m_i,14310.0,14353.0,14307.0,14353.0,14330.0,14337.666666666666,14341.5,14330.75,4000,2022-03-04 22:00:00
5117,CHNA50_m_i,14249.0,13992.0,13959.0,14250.0,14104.5,14067.0,14048.25,14112.5,36216,2022-03-07 03:00:00
5118,CHNA50_m_i,13992.0,13997.0,13982.0,14066.0,14024.0,14015.0,14010.5,14009.25,19416,2022-03-07 04:00:00
5119,CHNA50_m_i,13997.0,13968.0,13947.0,14009.0,13978.0,13974.666666666666,13973.0,13980.25,9391,2022-03-07 05:00:00
5120,CHNA50_m_i,13968.0,13956.0,13939.0,13975.0,13957.0,13956.666666666666,13956.5,13959.5,2920,2022-03-07 06:00:00
5121,CHNA50_m_i,13955.0,13923.0,13894.0,13993.0,13943.5,13936.666666666666,13933.25,13941.25,16296,2022-03-07 07:00:00
5122,CHNA50_m_i,13922.0,13835.0,13791.0,13938.0,13864.5,13854.666666666666,13849.75,13871.5,18126,2022-03-07 08:00:00
5123,CHNA50_m_i,13835.0,13823.0,13804.0,13859.0,13831.5,13828.666666666666,13827.25,13830.25,8820,2022-03-07 09:00:00
5124,CHNA50_m_i,13823.0,13800.0,13775.0,13845.0,13810.0,13806.666666666666,13805.0,13810.75,8878,2022-03-07 10:00:00
5125,CHNA50_m_i,13816.0,13812.0,13794.0,13838.0,13816.0,13814.666666666666,13814.0,13815.0,4049,2022-03-07 11:00:00
5126,CHNA50_m_i,13811.0,13794.0,13793.0,13832.0,13812.5,13806.333333333334,13803.25,13807.5,3332,2022-03-07 12:00:00
5127,CHNA50_m_i,13794.0,13820.0,13783.0,13823.0,13803.0,13808.666666666666,13811.5,13805.0,3059,2022-03-07 13:00:00
5128,CHNA50_m_i,13820.0,13872.0,13820.0,13884.0,13852.0,13858.666666666666,13862.0,13849.0,3840,2022-03-07 14:00:00
5129,CHNA50_m_i,13872.0,13889.0,13867.0,13904.0,13885.5,13886.666666666666,13887.25,13883.0,3256,2022-03-07 15:00:00
5130,CHNA50_m_i,13889.0,13884.0,13878.0,13916.0,13897.0,13892.666666666666,13890.5,13891.75,6625,2022-03-07 16:00:00
5131,CHNA50_m_i,13884.0,13840.0,13825.0,13893.0,13859.0,13852.666666666666,13849.5,13860.5,6043,2022-03-07 17:00:00
5132,CHNA50_m_i,13839.0,13801.0,13794.0,13845.0,13819.5,13813.333333333334,13810.25,13819.75,4547,2022-03-07 18:00:00
5133,CHNA50_m_i,13801.0,13796.0,13764.0,13817.0,13790.5,13792.333333333334,13793.25,13794.5,4498,2022-03-07 19:00:00
5134,CHNA50_m_i,13795.0,13791.0,13763.0,13820.0,13791.5,13791.333333333334,13791.25,13792.25,4754,2022-03-07 20:00:00
5135,CHNA50_m_i,13791.0,13768.0,13767.0,13806.0,13786.5,13780.333333333334,13777.25,13783.0,2443,2022-03-07 21:00:00
5136,CHNA50_m_i,13769.0,13744.0,13743.0,13773.0,13758.0,13753.333333333334,13751.0,13757.25,2701,2022-03-07 22:00:00
5137,CHNA50_m_i,13845.0,13889.0,13844.0,14001.0,13922.5,13911.333333333334,13905.75,13894.75,29422,2022-03-08 03:00:00
5138,CHNA50_m_i,13889.0,13781.0,13770.0,13909.0,13839.5,13820.0,13810.25,13837.25,22579,2022-03-08 04:00:00
5139,CHNA50_m_i,13780.0,13717.0,13637.0,13799.0,13718.0,13717.666666666666,13717.5,13733.25,17453,2022-03-08 05:00:00
5140,CHNA50_m_i,13716.0,13694.0,13682.0,13718.0,13700.0,13698.0,13697.0,13702.5,1796,2022-03-08 06:00:00
5141,CHNA50_m_i,13694.0,13814.0,13683.0,13851.0,13767.0,13782.666666666666,13790.5,13760.5,23414,2022-03-08 07:00:00
5142,CHNA50_m_i,13815.0,13572.0,13525.0,13819.0,13672.0,13638.666666666666,13622.0,13682.75,30349,2022-03-08 08:00:00
5143,CHNA50_m_i,13571.0,13583.0,13541.0,13632.0,13586.5,13585.333333333334,13584.75,13581.75,9050,2022-03-08 09:00:00
5144,CHNA50_m_i,13582.0,13637.5,13566.0,13658.0,13612.0,13620.5,13624.75,13610.875,5093,2022-03-08 10:00:00
5145,CHNA50_m_i,13640.0,13621.0,13619.0,13658.0,13638.5,13632.666666666666,13629.75,13634.5,3867,2022-03-08 11:00:00
5146,CHNA50_m_i,13621.0,13648.0,13609.0,13650.0,13629.5,13635.666666666666,13638.75,13632.0,3701,2022-03-08 12:00:00
5147,CHNA50_m_i,13647.0,13651.0,13626.0,13652.0,13639.0,13643.0,13645.0,13644.0,2455,2022-03-08 13:00:00
5148,CHNA50_m_i,13651.0,13648.0,13643.0,13692.0,13667.5,13661.0,13657.75,13658.5,4035,2022-03-08 14:00:00
5149,CHNA50_m_i,13647.0,13627.0,13612.0,13659.0,13635.5,13632.666666666666,13631.25,13636.25,4073,2022-03-08 15:00:00
5150,CHNA50_m_i,13626.0,13604.0,13600.0,13660.0,13630.0,13621.333333333334,13617.0,13622.5,9907,2022-03-08 16:00:00
5151,CHNA50_m_i,13603.0,13617.0,13551.0,13630.0,13590.5,13599.333333333334,13603.75,13600.25,10937,2022-03-08 17:00:00
5152,CHNA50_m_i,13617.0,13622.0,13586.0,13633.0,13609.5,13613.666666666666,13615.75,13614.5,8024,2022-03-08 18:00:00
5153,CHNA50_m_i,13622.0,13741.0,13619.0,13754.0,13686.5,13704.666666666666,13713.75,13684.0,10544,2022-03-08 19:00:00
5154,CHNA50_m_i,13741.0,13689.0,13685.0,13776.0,13730.5,13716.666666666666,13709.75,13722.75,7884,2022-03-08 20:00:00
5155,CHNA50_m_i,13688.0,13681.0,13658.0,13716.0,13687.0,13685.0,13684.0,13685.75,5860,2022-03-08 21:00:00
5156,CHNA50_m_i,13681.0,13661.0,13642.0,13718.0,13680.0,13673.666666666666,13670.5,13675.5,5956,2022-03-08 22:00:00
5157,CHNA50_m_i,13729.0,13724.0,13600.0,13800.0,13700.0,13708.0,13712.0,13713.25,29062,2022-03-09 03:00:00
5158,CHNA50_m_i,13724.0,13674.0,13663.0,13749.0,13706.0,13695.333333333334,13690.0,13702.5,21809,2022-03-09 04:00:00
5159,CHNA50_m_i,13673.0,13542.0,13538.0,13721.0,13629.5,13600.333333333334,13585.75,13618.5,14822,2022-03-09 05:00:00
5160,CHNA50_m_i,13542.0,13600.0,13542.0,13624.0,13583.0,13588.666666666666,13591.5,13577.0,1602,2022-03-09 06:00:00
5161,CHNA50_m_i,13600.0,13324.0,13014.0,13614.0,13314.0,13317.333333333334,13319.0,13388.0,61228,2022-03-09 07:00:00
5162,CHNA50_m_i,13324.0,13558.0,13191.0,13638.0,13414.5,13462.333333333334,13486.25,13427.75,57040,2022-03-09 08:00:00
5163,CHNA50_m_i,13559.0,13595.0,13503.0,13610.0,13556.5,13569.333333333334,13575.75,13566.75,7853,2022-03-09 09:00:00
5164,CHNA50_m_i,13594.0,13545.0,13544.0,13602.0,13573.0,13563.666666666666,13559.0,13571.25,2959,2022-03-09 10:00:00
5165,CHNA50_m_i,13553.0,13624.0,13553.0,13631.0,13592.0,13602.666666666666,13608.0,13590.25,3611,2022-03-09 11:00:00
5166,CHNA50_m_i,13624.0,13585.0,13574.0,13628.0,13601.0,13595.666666666666,13593.0,13602.75,3553,2022-03-09 12:00:00
5167,CHNA50_m_i,13585.0,13601.0,13585.0,13621.0,13603.0,13602.333333333334,13602.0,13598.0,2725,2022-03-09 13:00:00
5168,CHNA50_m_i,13601.0,13634.0,13598.0,13641.0,13619.5,13624.333333333334,13626.75,13618.5,1732,2022-03-09 14:00:00
5169,CHNA50_m_i,13634.0,13649.0,13629.0,13672.0,13650.5,13650.0,13649.75,13646.0,2616,2022-03-09 15:00:00
5170,CHNA50_m_i,13649.0,13673.0,13639.0,13698.0,13668.5,13670.0,13670.75,13664.75,9826,2022-03-09 16:00:00
5171,CHNA50_m_i,13674.0,13728.0,13673.0,13733.0,13703.0,13711.333333333334,13715.5,13702.0,5170,2022-03-09 17:00:00
5172,CHNA50_m_i,13728.0,13725.0,13707.0,13735.0,13721.0,13722.333333333334,13723.0,13723.75,4245,2022-03-09 18:00:00
5173,CHNA50_m_i,13725.0,13737.0,13712.0,13740.0,13726.0,13729.666666666666,13731.5,13728.5,2942,2022-03-09 19:00:00
5174,CHNA50_m_i,13736.0,13708.0,13702.0,13738.0,13720.0,13716.0,13714.0,13721.0,2513,2022-03-09 20:00:00
5175,CHNA50_m_i,13708.0,13706.0,13703.0,13727.0,13715.0,13712.0,13710.5,13711.0,1591,2022-03-09 21:00:00
5176,CHNA50_m_i,13706.0,13709.0,13701.0,13734.0,13717.5,13714.666666666666,13713.25,13712.5,2219,2022-03-09 22:00:00
5177,CHNA50_m_i,13737.0,13828.0,13735.0,13894.0,13814.5,13819.0,13821.25,13798.5,36690,2022-03-10 03:00:00
5178,CHNA50_m_i,13828.0,13873.0,13822.0,13906.0,13864.0,13867.0,13868.5,13857.25,21347,2022-03-10 04:00:00
5179,CHNA50_m_i,13874.0,13850.0,13807.0,13915.0,13861.0,13857.333333333334,13855.5,13861.5,8991,2022-03-10 05:00:00
5180,CHNA50_m_i,13849.0,13842.0,13835.0,13858.0,13846.5,13845.0,13844.25,13846.0,623,2022-03-10 06:00:00
5181,CHNA50_m_i,13841.0,13757.0,13744.0,13853.0,13798.5,13784.666666666666,13777.75,13798.75,15223,2022-03-10 07:00:00
5182,CHNA50_m_i,13757.0,13742.0,13725.0,13823.0,13774.0,13763.333333333334,13758.0,13761.75,12747,2022-03-10 08:00:00
5183,CHNA50_m_i,13742.0,13772.0,13717.0,13778.0,13747.5,13755.666666666666,13759.75,13752.25,5497,2022-03-10 09:00:00
5184,CHNA50_m_i,13772.0,13750.0,13734.0,13785.0,13759.5,13756.333333333334,13754.75,13760.25,4587,2022-03-10 10:00:00
5185,CHNA50_m_i,13760.0,13718.0,13718.0,13786.0,13752.0,13740.666666666666,13735.0,13745.5,4697,2022-03-10 11:00:00
5186,CHNA50_m_i,13719.0,13696.0,13693.0,13729.0,13711.0,13706.0,13703.5,13709.25,4031,2022-03-10 12:00:00
5187,CHNA50_m_i,13696.0,13686.0,13680.0,13704.0,13692.0,13690.0,13689.0,13691.5,2072,2022-03-10 13:00:00
5188,CHNA50_m_i,13686.0,13671.0,13670.0,13698.0,13684.0,13679.666666666666,13677.5,13681.25,2308,2022-03-10 14:00:00
5189,CHNA50_m_i,13671.0,13674.0,13651.0,13706.0,13678.5,13677.0,13676.25,13675.5,4573,2022-03-10 15:00:00
5190,CHNA50_m_i,13674.0,13679.0,13624.0,13687.0,13655.5,13663.333333333334,13667.25,13666.0,8482,2022-03-10 16:00:00
5191,CHNA50_m_i,13680.0,13626.0,13622.0,13694.0,13658.0,13647.333333333334,13642.0,13655.5,8441,2022-03-10 17:00:00
5192,CHNA50_m_i,13626.0,13622.0,13589.0,13626.0,13607.5,13612.333333333334,13614.75,13615.75,4568,2022-03-10 18:00:00
5193,CHNA50_m_i,13621.0,13603.0,13599.0,13640.0,13619.5,13614.0,13611.25,13615.75,3088,2022-03-10 19:00:00
5194,CHNA50_m_i,13603.0,13631.0,13594.0,13637.0,13615.5,13620.666666666666,13623.25,13616.25,3240,2022-03-10 20:00:00
5195,CHNA50_m_i,13631.0,13660.0,13628.0,13665.0,13646.5,13651.0,13653.25,13646.0,2382,2022-03-10 21:00:00
5196,CHNA50_m_i,13660.0,13655.0,13640.0,13662.0,13651.0,13652.333333333334,13653.0,13654.25,2558,2022-03-10 22:00:00
5197,CHNA50_m_i,13657.0,13578.0,13429.0,13660.0,13544.5,13555.666666666666,13561.25,13581.0,33848,2022-03-11 03:00:00
5198,CHNA50_m_i,13577.0,13464.0,13416.0,13648.0,13532.0,13509.333333333334,13498.0,13526.25,24662,2022-03-11 04:00:00
5199,CHNA50_m_i,13465.0,13428.0,13388.0,13487.0,13437.5,13434.333333333334,13432.75,13442.0,13725,2022-03-11 05:00:00
5200,CHNA50_m_i,13429.0,13441.0,13429.0,13451.0,13440.0,13440.333333333334,13440.5,13437.5,781,2022-03-11 06:00:00
5201,CHNA50_m_i,13441.0,13629.0,13326.0,13675.0,13500.5,13543.333333333334,13564.75,13517.75,28117,2022-03-11 07:00:00
5202,CHNA50_m_i,13630.0,13816.0,13594.0,13828.0,13711.0,13746.0,13763.5,13717.0,33379,2022-03-11 08:00:00
5203,CHNA50_m_i,13816.0,13778.0,13741.0,13834.0,13787.5,13784.333333333334,13782.75,13792.25,11093,2022-03-11 09:00:00
5204,CHNA50_m_i,13779.0,13755.0,13722.0,13791.0,13756.5,13756.0,13755.75,13761.75,4742,2022-03-11 10:00:00
5205,CHNA50_m_i,13744.0,13755.0,13744.0,13799.0,13771.5,13766.0,13763.25,13760.5,2927,2022-03-11 11:00:00
5206,CHNA50_m_i,13755.0,13736.0,13734.0,13772.0,13753.0,13747.333333333334,13744.5,13749.25,2161,2022-03-11 12:00:00
5207,CHNA50_m_i,13736.0,13800.0,13717.0,13827.0,13772.0,13781.333333333334,13786.0,13770.0,8730,2022-03-11 13:00:00
5208,CHNA50_m_i,13800.0,13800.0,13791.0,13832.0,13811.5,13807.666666666666,13805.75,13805.75,3584,2022-03-11 14:00:00
5209,CHNA50_m_i,13800.0,13792.0,13786.0,13816.0,13801.0,13798.0,13796.5,13798.5,4063,2022-03-11 15:00:00
5210,CHNA50_m_i,13792.0,13704.0,13687.0,13798.0,13742.5,13729.666666666666,13723.25,13745.25,7991,2022-03-11 16:00:00
5211,CHNA50_m_i,13704.0,13654.0,13633.0,13708.0,13670.5,13665.0,13662.25,13674.75,8976,2022-03-11 17:00:00
5212,CHNA50_m_i,13654.0,13632.0,13615.0,13659.0,13637.0,13635.333333333334,13634.5,13640.0,6104,2022-03-11 18:00:00
5213,CHNA50_m_i,13633.0,13628.0,13617.0,13644.0,13630.5,13629.666666666666,13629.25,13630.5,3440,2022-03-11 19:00:00
5214,CHNA50_m_i,13628.0,13616.0,13615.0,13642.0,13628.5,13624.333333333334,13622.25,13625.25,2829,2022-03-11 20:00:00
5215,CHNA50_m_i,13616.0,13610.0,13608.0,13632.0,13620.0,13616.666666666666,13615.0,13616.5,1825,2022-03-11 21:00:00
5216,CHNA50_m_i,13611.0,13612.0,13602.0,13626.0,13614.0,13613.333333333334,13613.0,13612.75,2317,2022-03-11 22:00:00
5217,CHNA50_m_i,13577.0,13577.0,13431.0,13627.0,13529.0,13545.0,13553.0,13553.0,38373,2022-03-14 03:00:00
5218,CHNA50_m_i,13576.0,13428.0,13415.0,13589.0,13502.0,13477.333333333334,13465.0,13502.0,22881,2022-03-14 04:00:00
5219,CHNA50_m_i,13427.0,13369.0,13351.0,13450.0,13400.5,13390.0,13384.75,13399.25,13853,2022-03-14 05:00:00
5220,CHNA50_m_i,13369.0,13419.0,13368.0,13420.0,13394.0,13402.333333333334,13406.5,13394.0,760,2022-03-14 06:00:00
5221,CHNA50_m_i,13420.0,13338.0,13334.0,13480.0,13407.0,13384.0,13372.5,13393.0,25906,2022-03-14 07:00:00
5222,CHNA50_m_i,13338.0,13264.0,13256.0,13414.0,13335.0,13311.333333333334,13299.5,13318.0,31878,2022-03-14 08:00:00
5223,CHNA50_m_i,13264.0,13198.0,13158.0,13295.0,13226.5,13217.0,13212.25,13228.75,18158,2022-03-14 09:00:00
5224,CHNA50_m_i,13197.0,13174.0,13140.0,13213.0,13176.5,13175.666666666666,13175.25,13181.0,12401,2022-03-14 10:00:00
5225,CHNA50_m_i,13168.0,13176.0,13112.0,13193.0,13152.5,13160.333333333334,13164.25,13162.25,4475,2022-03-14 11:00:00
5226,CHNA50_m_i,13176.0,13148.0,13131.0,13186.0,13158.5,13155.0,13153.25,13160.25,3082,2022-03-14 12:00:00
5227,CHNA50_m_i,13148.0,13131.0,13117.0,13162.0,13139.5,13136.666666666666,13135.25,13139.5,3261,2022-03-14 13:00:00
5228,CHNA50_m_i,13131.0,13174.0,13130.0,13184.0,13157.0,13162.666666666666,13165.5,13154.75,3815,2022-03-14 14:00:00
5229,CHNA50_m_i,13174.0,13182.0,13122.0,13207.0,13164.5,13170.333333333334,13173.25,13171.25,11797,2022-03-14 15:00:00
5230,CHNA50_m_i,13182.0,13168.0,13165.0,13224.0,13194.5,13185.666666666666,13181.25,13184.75,9474,2022-03-14 16:00:00
5231,CHNA50_m_i,13167.0,13082.0,13077.0,13168.0,13122.5,13109.0,13102.25,13123.5,4671,2022-03-14 17:00:00
5232,CHNA50_m_i,13081.0,13064.0,12995.0,13118.0,13056.5,13059.0,13060.25,13064.5,7128,2022-03-14 18:00:00
5233,CHNA50_m_i,13063.0,13049.0,13030.0,13069.0,13049.5,13049.333333333334,13049.25,13052.75,5857,2022-03-14 19:00:00
5234,CHNA50_m_i,13048.0,13006.0,12999.0,13063.0,13031.0,13022.666666666666,13018.5,13029.0,5014,2022-03-14 20:00:00
5235,CHNA50_m_i,13005.0,13011.0,13004.0,13046.0,13025.0,13020.333333333334,13018.0,13016.5,3905,2022-03-14 21:00:00
5236,CHNA50_m_i,13012.0,13023.0,13006.0,13042.0,13024.0,13023.666666666666,13023.5,13020.75,789,2022-03-14 22:00:00
5237,CHNA50_m_i,13106.0,12889.0,12652.0,13107.0,12879.5,12882.666666666666,12884.25,12938.5,82580,2022-03-15 03:00:00
5238,CHNA50_m_i,12889.0,13030.0,12884.0,13191.0,13037.5,13035.0,13033.75,12998.5,52645,2022-03-15 04:00:00
5239,CHNA50_m_i,13031.0,12956.0,12938.0,13084.0,13011.0,12992.666666666666,12983.5,13002.25,15816,2022-03-15 05:00:00
5240,CHNA50_m_i,12957.0,12967.0,12954.0,12979.0,12966.5,12966.666666666666,12966.75,12964.25,1008,2022-03-15 06:00:00
5241,CHNA50_m_i,12966.0,12738.0,12731.0,12968.0,12849.5,12812.333333333334,12793.75,12850.75,27645,2022-03-15 07:00:00
5242,CHNA50_m_i,12738.0,12481.0,12436.0,12866.0,12651.0,12594.333333333334,12566.0,12630.25,44884,2022-03-15 08:00:00
5243,CHNA50_m_i,12481.0,12441.0,12360.0,12503.0,12431.5,12434.666666666666,12436.25,12446.25,32607,2022-03-15 09:00:00
5244,CHNA50_m_i,12441.0,12382.0,12321.0,12462.0,12391.5,12388.333333333334,12386.75,12401.5,13970,2022-03-15 10:00:00
5245,CHNA50_m_i,12365.0,12355.0,12293.0,12394.0,12343.5,12347.333333333334,12349.25,12351.75,6026,2022-03-15 11:00:00
5246,CHNA50_m_i,12356.0,12382.0,12330.0,12410.0,12370.0,12374.0,12376.0,12369.5,4407,2022-03-15 12:00:00
5247,CHNA50_m_i,12383.0,12419.0,12383.0,12445.0,12414.0,12415.666666666666,12416.5,12407.5,4558,2022-03-15 13:00:00
5248,CHNA50_m_i,12420.0,12434.0,12402.0,12448.0,12425.0,12428.0,12429.5,12426.0,5017,2022-03-15 14:00:00
5249,CHNA50_m_i,12435.0,12525.0,12432.0,12526.0,12479.0,12494.333333333334,12502.0,12479.5,15254,2022-03-15 15:00:00
5250,CHNA50_m_i,12524.0,12645.0,12502.0,12723.0,12612.5,12623.333333333334,12628.75,12598.5,14339,2022-03-15 16:00:00
5251,CHNA50_m_i,12644.0,12625.0,12591.0,12683.0,12637.0,12633.0,12631.0,12635.75,9944,2022-03-15 17:00:00
5252,CHNA50_m_i,12625.0,12570.0,12557.0,12641.0,12599.0,12589.333333333334,12584.5,12598.25,6549,2022-03-15 18:00:00
5253,CHNA50_m_i,12571.0,12500.0,12500.0,12581.0,12540.5,12527.0,12520.25,12538.0,3102,2022-03-15 19:00:00
5254,CHNA50_m_i,12500.0,12553.0,12454.0,12569.0,12511.5,12525.333333333334,12532.25,12519.0,3799,2022-03-15 20:00:00
5255,CHNA50_m_i,12552.0,12573.0,12552.0,12594.0,12573.0,12573.0,12573.0,12567.75,3025,2022-03-15 21:00:00
5256,CHNA50_m_i,12574.0,12547.0,12543.0,12580.0,12561.5,12556.666666666666,12554.25,12561.0,461,2022-03-15 22:00:00
5257,CHNA50_m_i,12682.0,12781.0,12619.0,12817.0,12718.0,12739.0,12749.5,12724.75,57636,2022-03-16 03:00:00
5258,CHNA50_m_i,12782.0,12620.0,12586.0,12790.0,12688.0,12665.333333333334,12654.0,12694.5,42464,2022-03-16 04:00:00
5259,CHNA50_m_i,12619.0,12759.0,12551.0,12793.0,12672.0,12701.0,12715.5,12680.5,26738,2022-03-16 05:00:00
5260,CHNA50_m_i,12757.0,12754.0,12735.0,12761.0,12748.0,12750.0,12751.0,12751.75,681,2022-03-16 06:00:00
5261,CHNA50_m_i,12755.0,13188.0,12754.0,13232.0,12993.0,13058.0,13090.5,12982.25,53787,2022-03-16 07:00:00
5262,CHNA50_m_i,13188.0,13279.0,13186.0,13333.0,13259.5,13266.0,13269.25,13246.5,40235,2022-03-16 08:00:00
5263,CHNA50_m_i,13276.0,13369.0,13241.0,13371.0,13306.0,13327.0,13337.5,13314.25,13083,2022-03-16 09:00:00
5264,CHNA50_m_i,13369.0,13500.0,13366.0,13558.0,13462.0,13474.666666666666,13481.0,13448.25,13443,2022-03-16 10:00:00
5265,CHNA50_m_i,13482.0,13713.0,13478.0,13811.0,13644.5,13667.333333333334,13678.75,13621.0,10279,2022-03-16 11:00:00
5266,CHNA50_m_i,13714.0,13793.0,13655.0,13793.0,13724.0,13747.0,13758.5,13738.75,6197,2022-03-16 12:00:00
5267,CHNA50_m_i,13791.0,13815.0,13753.0,13816.0,13784.5,13794.666666666666,13799.75,13793.75,5862,2022-03-16 13:00:00
5268,CHNA50_m_i,13814.0,13783.0,13765.0,13886.0,13825.5,13811.333333333334,13804.25,13812.0,8954,2022-03-16 14:00:00
5269,CHNA50_m_i,13783.0,13808.0,13720.0,13808.0,13764.0,13778.666666666666,13786.0,13779.75,16004,2022-03-16 15:00:00
5270,CHNA50_m_i,13808.0,13951.0,13775.0,14017.0,13896.0,13914.333333333334,13923.5,13887.75,15415,2022-03-16 16:00:00
5271,CHNA50_m_i,13951.0,13885.0,13851.0,13951.0,13901.0,13895.666666666666,13893.0,13909.5,8082,2022-03-16 17:00:00
5272,CHNA50_m_i,13886.0,13882.0,13862.0,13899.0,13880.5,13881.0,13881.25,13882.25,5491,2022-03-16 18:00:00
5273,CHNA50_m_i,13882.0,13763.0,13750.0,13887.0,13818.5,13800.0,13790.75,13820.5,6535,2022-03-16 19:00:00
5274,CHNA50_m_i,13761.0,13796.0,13673.0,13800.0,13736.5,13756.333333333334,13766.25,13757.5,11308,2022-03-16 20:00:00
5275,CHNA50_m_i,13794.0,13843.0,13736.0,13843.0,13789.5,13807.333333333334,13816.25,13804.0,4457,2022-03-16 21:00:00
5276,CHNA50_m_i,13843.0,13841.0,13775.0,13845.0,13810.0,13820.333333333334,13825.5,13826.0,1064,2022-03-16 22:00:00
5277,CHNA50_m_i,13698.0,13532.0,13505.0,13844.0,13674.5,13627.0,13603.25,13644.75,66229,2022-03-17 03:00:00
5278,CHNA50_m_i,13532.0,13623.0,13519.0,13661.0,13590.0,13601.0,13606.5,13583.75,37819,2022-03-17 04:00:00
5279,CHNA50_m_i,13623.0,13778.0,13607.0,13781.0,13694.0,13722.0,13736.0,13697.25,21937,2022-03-17 05:00:00
5280,CHNA50_m_i,13778.0,13849.0,13771.0,13858.0,13814.5,13826.0,13831.75,13814.0,3261,2022-03-17 06:00:00
5281,CHNA50_m_i,13851.0,13702.0,13660.0,13852.0,13756.0,13738.0,13729.0,13766.25,27282,2022-03-17 07:00:00
5282,CHNA50_m_i,13703.0,13565.0,13565.0,13707.0,13636.0,13612.333333333334,13600.5,13635.0,23237,2022-03-17 08:00:00
5283,CHNA50_m_i,13565.0,13567.0,13551.0,13611.0,13581.0,13576.333333333334,13574.0,13573.5,10378,2022-03-17 09:00:00
5284,CHNA50_m_i,13568.0,13561.0,13541.0,13627.0,13584.0,13576.333333333334,13572.5,13574.25,8372,2022-03-17 10:00:00
5285,CHNA50_m_i,13562.5,13418.0,13408.0,13567.0,13487.5,13464.333333333334,13452.75,13488.875,6498,2022-03-17 11:00:00
5286,CHNA50_m_i,13418.0,13474.0,13386.0,13519.0,13452.5,13459.666666666666,13463.25,13449.25,7839,2022-03-17 12:00:00
5287,CHNA50_m_i,13474.0,13487.0,13470.0,13533.0,13501.5,13496.666666666666,13494.25,13491.0,4696,2022-03-17 13:00:00
