,NIKK225_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
3853,NIKK225_i,27703.0,27604.0,27543.0,27703.0,27623.0,27616.666666666668,27613.5,27638.25,1235,2021-07-08 13:00:00
3854,NIKK225_i,27602.0,27549.0,27542.0,27624.0,27583.0,27571.666666666668,27566.0,27579.25,1006,2021-07-08 14:00:00
3855,NIKK225_i,27549.0,27569.0,27466.0,27629.0,27547.5,27554.666666666668,27558.25,27553.25,1138,2021-07-08 15:00:00
3856,NIKK225_i,27569.0,27618.0,27538.0,27664.0,27601.0,27606.666666666668,27609.5,27597.25,1391,2021-07-08 16:00:00
3857,NIKK225_i,27616.0,27565.0,27523.0,27616.0,27569.5,27568.0,27567.25,27580.0,1922,2021-07-08 17:00:00
3858,NIKK225_i,27569.0,27782.0,27562.0,27789.0,27675.5,27711.0,27728.75,27675.5,1155,2021-07-08 18:00:00
3859,NIKK225_i,27782.0,27806.0,27748.0,27819.0,27783.5,27791.0,27794.75,27788.75,674,2021-07-08 19:00:00
3860,NIKK225_i,27806.0,27789.0,27772.0,27824.0,27798.0,27795.0,27793.5,27797.75,621,2021-07-08 20:00:00
3861,NIKK225_i,27789.0,27724.0,27703.0,27794.0,27748.5,27740.333333333332,27736.25,27752.5,652,2021-07-08 21:00:00
3862,NIKK225_i,27724.0,27725.0,27609.0,27739.0,27674.0,27691.0,27699.5,27699.25,1098,2021-07-08 22:00:00
3863,NIKK225_i,27727.0,27710.0,27702.0,27727.0,27714.5,27713.0,27712.25,27716.5,59,2021-07-09 01:00:00
3864,NIKK225_i,27712.0,27612.0,27601.0,27747.0,27674.0,27653.333333333332,27643.0,27668.0,659,2021-07-09 02:00:00
3865,NIKK225_i,27618.0,27568.0,27567.0,27832.0,27699.5,27655.666666666668,27633.75,27646.25,1801,2021-07-09 03:00:00
3866,NIKK225_i,27564.0,27439.0,27408.0,27609.0,27508.5,27485.333333333332,27473.75,27505.0,1112,2021-07-09 04:00:00
3867,NIKK225_i,27437.0,27524.0,27365.0,27557.0,27461.0,27482.0,27492.5,27470.75,969,2021-07-09 05:00:00
3868,NIKK225_i,27524.0,27514.0,27491.0,27619.0,27555.0,27541.333333333332,27534.5,27537.0,925,2021-07-09 06:00:00
3869,NIKK225_i,27514.0,27723.0,27514.0,27724.0,27619.0,27653.666666666668,27671.0,27618.75,833,2021-07-09 07:00:00
3870,NIKK225_i,27724.0,27924.0,27714.0,27958.0,27836.0,27865.333333333332,27880.0,27830.0,1673,2021-07-09 08:00:00
3871,NIKK225_i,27912.0,28102.0,27912.0,28216.0,28064.0,28076.666666666668,28083.0,28035.5,901,2021-07-09 09:00:00
3872,NIKK225_i,28102.0,28084.0,28065.0,28167.0,28116.0,28105.333333333332,28100.0,28104.5,907,2021-07-09 10:00:00
3873,NIKK225_i,28084.0,28305.0,28084.0,28339.0,28211.5,28242.666666666668,28258.25,28203.0,937,2021-07-09 11:00:00
3874,NIKK225_i,28305.0,28297.0,28279.0,28357.0,28318.0,28311.0,28307.5,28309.5,941,2021-07-09 12:00:00
3875,NIKK225_i,28294.0,28317.0,28260.0,28332.0,28296.0,28303.0,28306.5,28300.75,644,2021-07-09 13:00:00
3876,NIKK225_i,28317.0,28372.0,28307.0,28389.0,28348.0,28356.0,28360.0,28346.25,413,2021-07-09 14:00:00
3877,NIKK225_i,28372.0,28327.0,28327.0,28387.0,28357.0,28347.0,28342.0,28353.25,453,2021-07-09 15:00:00
3878,NIKK225_i,28327.0,28398.0,28297.0,28403.0,28350.0,28366.0,28374.0,28356.25,607,2021-07-09 16:00:00
3879,NIKK225_i,28398.0,28428.0,28398.0,28453.0,28425.5,28426.333333333332,28426.75,28419.25,661,2021-07-09 17:00:00
3880,NIKK225_i,28428.0,28428.0,28423.0,28457.0,28440.0,28436.0,28434.0,28434.0,463,2021-07-09 18:00:00
3881,NIKK225_i,28428.0,28463.0,28428.0,28480.0,28454.0,28457.0,28458.5,28449.75,218,2021-07-09 19:00:00
3882,NIKK225_i,28463.0,28474.0,28463.0,28483.0,28473.0,28473.333333333332,28473.5,28470.75,179,2021-07-09 20:00:00
3883,NIKK225_i,28472.0,28527.0,28468.0,28533.0,28500.5,28509.333333333332,28513.75,28500.0,129,2021-07-09 21:00:00
3884,NIKK225_i,28523.0,28513.0,28487.0,28523.0,28505.0,28507.666666666668,28509.0,28511.5,316,2021-07-09 22:00:00
3885,NIKK225_i,28492.0,28467.0,28467.0,28492.0,28479.5,28475.333333333332,28473.25,28479.5,31,2021-07-12 01:00:00
3886,NIKK225_i,28467.0,28473.0,28397.0,28506.0,28451.5,28458.666666666668,28462.25,28460.75,407,2021-07-12 02:00:00
3887,NIKK225_i,28472.0,28492.0,28417.0,28537.0,28477.0,28482.0,28484.5,28479.5,1344,2021-07-12 03:00:00
3888,NIKK225_i,28490.0,28470.0,28457.0,28536.0,28496.5,28487.666666666668,28483.25,28488.25,755,2021-07-12 04:00:00
3889,NIKK225_i,28468.0,28521.0,28466.0,28559.0,28512.5,28515.333333333332,28516.75,28503.5,463,2021-07-12 05:00:00
3890,NIKK225_i,28521.0,28521.0,28502.0,28556.0,28529.0,28526.333333333332,28525.0,28525.0,371,2021-07-12 06:00:00
3891,NIKK225_i,28521.0,28516.0,28486.0,28536.0,28511.0,28512.666666666668,28513.5,28514.75,303,2021-07-12 07:00:00
3892,NIKK225_i,28516.0,28516.0,28480.0,28521.0,28500.5,28505.666666666668,28508.25,28508.25,309,2021-07-12 08:00:00
3893,NIKK225_i,28512.0,28502.0,28467.0,28532.0,28499.5,28500.333333333332,28500.75,28503.25,357,2021-07-12 09:00:00
3894,NIKK225_i,28502.0,28392.0,28357.0,28537.0,28447.0,28428.666666666668,28419.5,28447.0,713,2021-07-12 10:00:00
3895,NIKK225_i,28392.0,28437.0,28382.0,28447.0,28414.5,28422.0,28425.75,28414.5,451,2021-07-12 11:00:00
3896,NIKK225_i,28437.0,28413.0,28396.0,28437.0,28416.5,28415.333333333332,28414.75,28420.75,378,2021-07-12 12:00:00
3897,NIKK225_i,28414.0,28387.0,28367.0,28417.0,28392.0,28390.333333333332,28389.5,28396.25,505,2021-07-12 13:00:00
3898,NIKK225_i,28387.0,28437.0,28387.0,28462.0,28424.5,28428.666666666668,28430.75,28418.25,356,2021-07-12 14:00:00
3899,NIKK225_i,28437.0,28492.0,28432.0,28494.0,28463.0,28472.666666666668,28477.5,28463.75,308,2021-07-12 15:00:00
3900,NIKK225_i,28493.0,28563.0,28463.0,28578.0,28520.5,28534.666666666668,28541.75,28524.25,700,2021-07-12 16:00:00
3901,NIKK225_i,28563.0,28578.0,28543.0,28613.0,28578.0,28578.0,28578.0,28574.25,729,2021-07-12 17:00:00
3902,NIKK225_i,28578.0,28593.0,28566.0,28613.0,28589.5,28590.666666666668,28591.25,28587.5,407,2021-07-12 18:00:00
3903,NIKK225_i,28593.0,28598.0,28593.0,28618.0,28605.5,28603.0,28601.75,28600.5,145,2021-07-12 19:00:00
3904,NIKK225_i,28598.0,28593.0,28584.0,28613.0,28598.5,28596.666666666668,28595.75,28597.0,206,2021-07-12 20:00:00
3905,NIKK225_i,28593.0,28603.0,28583.0,28613.0,28598.0,28599.666666666668,28600.5,28598.0,167,2021-07-12 21:00:00
3906,NIKK225_i,28603.0,28638.0,28603.0,28653.0,28628.0,28631.333333333332,28633.0,28624.25,264,2021-07-12 22:00:00
3907,NIKK225_i,28622.0,28612.0,28611.0,28637.0,28624.0,28620.0,28618.0,28620.5,38,2021-07-13 01:00:00
3908,NIKK225_i,28603.0,28668.0,28597.0,28697.0,28647.0,28654.0,28657.5,28641.25,318,2021-07-13 02:00:00
3909,NIKK225_i,28665.0,28803.0,28665.0,28814.0,28739.5,28760.666666666668,28771.25,28736.75,713,2021-07-13 03:00:00
3910,NIKK225_i,28803.0,28763.0,28689.0,28803.0,28746.0,28751.666666666668,28754.5,28764.5,490,2021-07-13 04:00:00
3911,NIKK225_i,28763.0,28728.0,28727.0,28776.0,28751.5,28743.666666666668,28739.75,28748.5,294,2021-07-13 05:00:00
3912,NIKK225_i,28728.0,28703.0,28702.0,28753.0,28727.5,28719.333333333332,28715.25,28721.5,299,2021-07-13 06:00:00
3913,NIKK225_i,28704.0,28683.0,28673.0,28718.0,28695.5,28691.333333333332,28689.25,28694.5,265,2021-07-13 07:00:00
3914,NIKK225_i,28678.0,28665.0,28658.0,28698.0,28678.0,28673.666666666668,28671.5,28674.75,372,2021-07-13 08:00:00
3915,NIKK225_i,28657.0,28647.0,28618.0,28683.0,28650.5,28649.333333333332,28648.75,28651.25,358,2021-07-13 09:00:00
3916,NIKK225_i,28647.0,28648.0,28618.0,28663.0,28640.5,28643.0,28644.25,28644.0,540,2021-07-13 10:00:00
3917,NIKK225_i,28648.0,28658.0,28619.0,28658.0,28638.5,28645.0,28648.25,28645.75,476,2021-07-13 11:00:00
3918,NIKK225_i,28658.0,28613.0,28607.0,28658.0,28632.5,28626.0,28622.75,28634.0,323,2021-07-13 12:00:00
3919,NIKK225_i,28613.0,28633.0,28613.0,28638.0,28625.5,28628.0,28629.25,28624.25,263,2021-07-13 13:00:00
3920,NIKK225_i,28633.0,28628.0,28613.0,28633.0,28623.0,28624.666666666668,28625.5,28626.75,275,2021-07-13 14:00:00
3921,NIKK225_i,28628.0,28568.0,28568.0,28658.0,28613.0,28598.0,28590.5,28605.5,643,2021-07-13 15:00:00
3922,NIKK225_i,28568.0,28628.0,28550.0,28653.0,28601.5,28610.333333333332,28614.75,28599.75,647,2021-07-13 16:00:00
3923,NIKK225_i,28628.0,28496.0,28478.0,28633.0,28555.5,28535.666666666668,28525.75,28558.75,668,2021-07-13 17:00:00
3924,NIKK225_i,28498.0,28563.0,28493.0,28573.0,28533.0,28543.0,28548.0,28531.75,385,2021-07-13 18:00:00
3925,NIKK225_i,28563.0,28558.0,28548.0,28573.0,28560.5,28559.666666666668,28559.25,28560.5,231,2021-07-13 19:00:00
3926,NIKK225_i,28558.0,28505.0,28468.0,28558.0,28513.0,28510.333333333332,28509.0,28522.25,718,2021-07-13 20:00:00
3927,NIKK225_i,28505.0,28498.0,28453.0,28505.0,28479.0,28485.333333333332,28488.5,28490.25,683,2021-07-13 21:00:00
3928,NIKK225_i,28498.0,28530.0,28472.0,28533.0,28502.5,28511.666666666668,28516.25,28508.25,681,2021-07-13 22:00:00
3929,NIKK225_i,28507.0,28507.0,28504.0,28517.0,28510.5,28509.333333333332,28508.75,28508.75,28,2021-07-14 01:00:00
3930,NIKK225_i,28507.0,28457.0,28436.0,28512.0,28474.0,28468.333333333332,28465.5,28478.0,299,2021-07-14 02:00:00
3931,NIKK225_i,28442.0,28629.0,28422.0,28632.0,28527.0,28561.0,28578.0,28531.25,1010,2021-07-14 03:00:00
3932,NIKK225_i,28628.0,28612.0,28601.0,28651.0,28626.0,28621.333333333332,28619.0,28623.0,501,2021-07-14 04:00:00
3933,NIKK225_i,28611.0,28570.0,28562.0,28611.0,28586.5,28581.0,28578.25,28588.5,342,2021-07-14 05:00:00
3934,NIKK225_i,28571.0,28601.0,28555.0,28606.0,28580.5,28587.333333333332,28590.75,28583.25,244,2021-07-14 06:00:00
3935,NIKK225_i,28601.0,28572.0,28570.0,28601.0,28585.5,28581.0,28578.75,28586.0,234,2021-07-14 07:00:00
3936,NIKK225_i,28566.0,28556.0,28556.0,28607.0,28581.5,28573.0,28568.75,28571.25,320,2021-07-14 08:00:00
3937,NIKK225_i,28553.0,28525.0,28509.0,28557.0,28533.0,28530.333333333332,28529.0,28536.0,389,2021-07-14 09:00:00
3938,NIKK225_i,28525.0,28514.0,28503.0,28570.0,28536.5,28529.0,28525.25,28528.0,626,2021-07-14 10:00:00
3939,NIKK225_i,28518.0,28523.0,28491.0,28543.0,28517.0,28519.0,28520.0,28518.75,486,2021-07-14 11:00:00
3940,NIKK225_i,28523.0,28558.0,28523.0,28568.0,28545.5,28549.666666666668,28551.75,28543.0,315,2021-07-14 12:00:00
3941,NIKK225_i,28558.0,28573.0,28553.0,28585.0,28569.0,28570.333333333332,28571.0,28567.25,202,2021-07-14 13:00:00
3942,NIKK225_i,28571.0,28603.0,28563.0,28603.0,28583.0,28589.666666666668,28593.0,28585.0,254,2021-07-14 14:00:00
3943,NIKK225_i,28603.0,28623.0,28572.0,28633.0,28602.5,28609.333333333332,28612.75,28607.75,441,2021-07-14 15:00:00
3944,NIKK225_i,28623.0,28598.0,28595.0,28643.0,28619.0,28612.0,28608.5,28614.75,496,2021-07-14 16:00:00
3945,NIKK225_i,28603.0,28609.0,28588.0,28648.0,28618.0,28615.0,28613.5,28612.0,609,2021-07-14 17:00:00
3946,NIKK225_i,28609.0,28503.0,28493.0,28609.0,28551.0,28535.0,28527.0,28553.5,623,2021-07-14 18:00:00
3947,NIKK225_i,28498.0,28528.0,28498.0,28563.0,28530.5,28529.666666666668,28529.25,28521.75,436,2021-07-14 19:00:00
3948,NIKK225_i,28528.0,28558.0,28488.0,28563.0,28525.5,28536.333333333332,28541.75,28534.25,387,2021-07-14 20:00:00
3949,NIKK225_i,28558.0,28548.0,28543.0,28573.0,28558.0,28554.666666666668,28553.0,28555.5,421,2021-07-14 21:00:00
3950,NIKK225_i,28548.0,28493.0,28483.0,28560.0,28521.5,28512.0,28507.25,28521.0,490,2021-07-14 22:00:00
3951,NIKK225_i,28507.0,28492.0,28491.0,28512.0,28501.5,28498.333333333332,28496.75,28500.5,46,2021-07-15 01:00:00
3952,NIKK225_i,28492.0,28493.0,28443.0,28508.0,28475.5,28481.333333333332,28484.25,28484.0,283,2021-07-15 02:00:00
3953,NIKK225_i,28488.0,28378.0,28343.0,28528.0,28435.5,28416.333333333332,28406.75,28434.25,975,2021-07-15 03:00:00
3954,NIKK225_i,28378.0,28323.0,28299.0,28378.0,28338.5,28333.333333333332,28330.75,28344.5,592,2021-07-15 04:00:00
3955,NIKK225_i,28323.0,28275.0,28223.0,28332.0,28277.5,28276.666666666668,28276.25,28288.25,522,2021-07-15 05:00:00
3956,NIKK225_i,28275.0,28303.0,28258.0,28337.0,28297.5,28299.333333333332,28300.25,28293.25,449,2021-07-15 06:00:00
3957,NIKK225_i,28298.0,28208.0,28198.0,28302.0,28250.0,28236.0,28229.0,28251.5,372,2021-07-15 07:00:00
3958,NIKK225_i,28208.0,28213.0,28197.0,28238.0,28217.5,28216.0,28215.25,28214.0,507,2021-07-15 08:00:00
3959,NIKK225_i,28217.0,28198.0,28180.0,28253.0,28216.5,28210.333333333332,28207.25,28212.0,379,2021-07-15 09:00:00
3960,NIKK225_i,28203.0,28143.0,28058.0,28203.0,28130.5,28134.666666666668,28136.75,28151.75,836,2021-07-15 10:00:00
3961,NIKK225_i,28143.0,28213.0,28123.0,28238.0,28180.5,28191.333333333332,28196.75,28179.25,687,2021-07-15 11:00:00
3962,NIKK225_i,28213.0,28170.0,28113.0,28218.0,28165.5,28167.0,28167.75,28178.5,465,2021-07-15 12:00:00
3963,NIKK225_i,28169.0,28113.0,28087.0,28188.0,28137.5,28129.333333333332,28125.25,28139.25,710,2021-07-15 13:00:00
3964,NIKK225_i,28117.0,28143.0,28077.0,28173.0,28125.0,28131.0,28134.0,28127.5,624,2021-07-15 14:00:00
3965,NIKK225_i,28145.0,28153.0,28119.0,28188.0,28153.5,28153.333333333332,28153.25,28151.25,609,2021-07-15 15:00:00
3966,NIKK225_i,28150.0,28145.0,28083.0,28163.0,28123.0,28130.333333333332,28134.0,28135.25,854,2021-07-15 16:00:00
3967,NIKK225_i,28145.0,28133.0,28098.0,28163.0,28130.5,28131.333333333332,28131.75,28134.75,930,2021-07-15 17:00:00
3968,NIKK225_i,28130.0,28133.0,28103.0,28178.0,28140.5,28138.0,28136.75,28136.0,649,2021-07-15 18:00:00
3969,NIKK225_i,28133.0,28128.0,28083.0,28153.0,28118.0,28121.333333333332,28123.0,28124.25,481,2021-07-15 19:00:00
3970,NIKK225_i,28128.0,27983.0,27983.0,28128.0,28055.5,28031.333333333332,28019.25,28055.5,685,2021-07-15 20:00:00
3971,NIKK225_i,27983.0,28038.0,27963.0,28043.0,28003.0,28014.666666666668,28020.5,28006.75,640,2021-07-15 21:00:00
3972,NIKK225_i,28038.0,28063.0,28038.0,28113.0,28075.5,28071.333333333332,28069.25,28063.0,757,2021-07-15 22:00:00
3973,NIKK225_i,27992.0,27997.0,27991.0,28002.0,27996.5,27996.666666666668,27996.75,27995.5,34,2021-07-16 01:00:00
3974,NIKK225_i,28000.0,27917.0,27883.0,28002.0,27942.5,27934.0,27929.75,27950.5,495,2021-07-16 02:00:00
3975,NIKK225_i,27928.0,27891.0,27802.0,28079.0,27940.5,27924.0,27915.75,27925.0,1689,2021-07-16 03:00:00
3976,NIKK225_i,27888.0,27908.0,27842.0,28008.0,27925.0,27919.333333333332,27916.5,27911.5,955,2021-07-16 04:00:00
3977,NIKK225_i,27908.0,27939.0,27898.0,27960.0,27929.0,27932.333333333332,27934.0,27926.25,389,2021-07-16 05:00:00
3978,NIKK225_i,27938.0,28013.0,27938.0,28033.0,27985.5,27994.666666666668,27999.25,27980.5,436,2021-07-16 06:00:00
3979,NIKK225_i,28011.0,28058.0,27968.0,28073.0,28020.5,28033.0,28039.25,28027.5,393,2021-07-16 07:00:00
3980,NIKK225_i,28058.0,27973.0,27973.0,28163.0,28068.0,28036.333333333332,28020.5,28041.75,673,2021-07-16 08:00:00
3981,NIKK225_i,27962.0,27958.0,27837.0,27968.0,27902.5,27921.0,27930.25,27931.25,530,2021-07-16 09:00:00
3982,NIKK225_i,27962.0,27973.0,27893.0,27978.0,27935.5,27948.0,27954.25,27951.5,868,2021-07-16 10:00:00
3983,NIKK225_i,27972.0,28033.0,27913.0,28038.0,27975.5,27994.666666666668,28004.25,27989.0,616,2021-07-16 11:00:00
3984,NIKK225_i,28032.0,28022.0,28006.0,28062.0,28034.0,28030.0,28028.0,28030.5,445,2021-07-16 12:00:00
3985,NIKK225_i,28023.0,28053.0,27953.0,28058.0,28005.5,28021.333333333332,28029.25,28021.75,637,2021-07-16 13:00:00
3986,NIKK225_i,28053.0,28023.0,28008.0,28058.0,28033.0,28029.666666666668,28028.0,28035.5,402,2021-07-16 14:00:00
3987,NIKK225_i,28023.0,28028.0,28012.0,28042.0,28027.0,28027.333333333332,28027.5,28026.25,438,2021-07-16 15:00:00
3988,NIKK225_i,28028.0,27973.0,27933.0,28076.0,28004.5,27994.0,27988.75,28002.5,655,2021-07-16 16:00:00
3989,NIKK225_i,27973.0,27898.0,27838.0,27985.0,27911.5,27907.0,27904.75,27923.5,1210,2021-07-16 17:00:00
3990,NIKK225_i,27898.0,27953.0,27858.0,27968.0,27913.0,27926.333333333332,27933.0,27919.25,860,2021-07-16 18:00:00
3991,NIKK225_i,27953.0,27941.0,27925.0,27983.0,27954.0,27949.666666666668,27947.5,27950.5,384,2021-07-16 19:00:00
3992,NIKK225_i,27941.0,27848.0,27843.0,27968.0,27905.5,27886.333333333332,27876.75,27900.0,485,2021-07-16 20:00:00
3993,NIKK225_i,27848.0,27803.0,27773.0,27866.0,27819.5,27814.0,27811.25,27822.5,557,2021-07-16 21:00:00
3994,NIKK225_i,27803.0,27773.0,27713.0,27823.0,27768.0,27769.666666666668,27770.5,27778.0,786,2021-07-16 22:00:00
3995,NIKK225_i,27657.0,27658.0,27653.0,27662.0,27657.5,27657.666666666668,27657.75,27657.5,28,2021-07-19 01:00:00
3996,NIKK225_i,27658.0,27583.0,27467.0,27662.0,27564.5,27570.666666666668,27573.75,27592.5,618,2021-07-19 02:00:00
3997,NIKK225_i,27586.0,27593.0,27558.0,27751.0,27654.5,27634.0,27623.75,27622.0,1565,2021-07-19 03:00:00
3998,NIKK225_i,27593.0,27528.0,27523.0,27648.0,27585.5,27566.333333333332,27556.75,27573.0,829,2021-07-19 04:00:00
3999,NIKK225_i,27527.0,27573.0,27442.0,27603.0,27522.5,27539.333333333332,27547.75,27536.25,739,2021-07-19 05:00:00
4000,NIKK225_i,27573.0,27588.0,27562.0,27644.0,27603.0,27598.0,27595.5,27591.75,621,2021-07-19 06:00:00
4001,NIKK225_i,27587.0,27553.0,27517.0,27593.0,27555.0,27554.333333333332,27554.0,27562.5,360,2021-07-19 07:00:00
4002,NIKK225_i,27553.0,27598.0,27544.0,27659.0,27601.5,27600.333333333332,27599.75,27588.5,778,2021-07-19 08:00:00
4003,NIKK225_i,27593.0,27634.0,27557.0,27648.0,27602.5,27613.0,27618.25,27608.0,489,2021-07-19 09:00:00
4004,NIKK225_i,27634.0,27484.0,27449.0,27639.0,27544.0,27524.0,27514.0,27551.5,1085,2021-07-19 10:00:00
4005,NIKK225_i,27484.0,27470.0,27422.0,27604.0,27513.0,27498.666666666668,27491.5,27495.0,1327,2021-07-19 11:00:00
4006,NIKK225_i,27470.0,27543.0,27442.0,27551.0,27496.5,27512.0,27519.75,27501.5,1118,2021-07-19 12:00:00
4007,NIKK225_i,27544.0,27484.0,27448.0,27555.0,27501.5,27495.666666666668,27492.75,27507.75,994,2021-07-19 13:00:00
4008,NIKK225_i,27488.0,27427.0,27334.0,27499.0,27416.5,27420.0,27421.75,27437.0,1149,2021-07-19 14:00:00
4009,NIKK225_i,27424.0,27384.0,27332.0,27429.0,27380.5,27381.666666666668,27382.25,27392.25,1088,2021-07-19 15:00:00
4010,NIKK225_i,27384.0,27233.0,27215.0,27389.0,27302.0,27279.0,27267.5,27305.25,1609,2021-07-19 16:00:00
4011,NIKK225_i,27233.0,27213.0,27122.0,27263.0,27192.5,27199.333333333332,27202.75,27207.75,2003,2021-07-19 17:00:00
4012,NIKK225_i,27213.0,27253.0,27178.0,27298.0,27238.0,27243.0,27245.5,27235.5,1377,2021-07-19 18:00:00
4013,NIKK225_i,27253.0,27118.0,27058.0,27253.0,27155.5,27143.0,27136.75,27170.5,1229,2021-07-19 19:00:00
4014,NIKK225_i,27116.0,27053.0,27043.0,27163.0,27103.0,27086.333333333332,27078.0,27093.75,1359,2021-07-19 20:00:00
4015,NIKK225_i,27048.0,27052.0,27038.0,27118.0,27078.0,27069.333333333332,27065.0,27064.0,1220,2021-07-19 21:00:00
4016,NIKK225_i,27053.0,27248.0,27028.0,27250.0,27139.0,27175.333333333332,27193.5,27144.75,1189,2021-07-19 22:00:00
4017,NIKK225_i,27237.0,27250.0,27232.0,27257.0,27244.5,27246.333333333332,27247.25,27244.0,39,2021-07-20 01:00:00
4018,NIKK225_i,27252.0,27327.0,27242.0,27327.0,27284.5,27298.666666666668,27305.75,27287.0,398,2021-07-20 02:00:00
4019,NIKK225_i,27317.0,27342.0,27275.0,27422.0,27348.5,27346.333333333332,27345.25,27339.0,1183,2021-07-20 03:00:00
4020,NIKK225_i,27342.0,27457.0,27277.0,27482.0,27379.5,27405.333333333332,27418.25,27389.5,884,2021-07-20 04:00:00
4021,NIKK225_i,27457.0,27517.0,27414.0,27567.0,27490.5,27499.333333333332,27503.75,27488.75,763,2021-07-20 05:00:00
4022,NIKK225_i,27517.0,27373.0,27346.0,27542.0,27444.0,27420.333333333332,27408.5,27444.5,789,2021-07-20 06:00:00
4023,NIKK225_i,27373.0,27382.0,27312.0,27399.0,27355.5,27364.333333333332,27368.75,27366.5,508,2021-07-20 07:00:00
4024,NIKK225_i,27383.0,27355.0,27336.0,27445.0,27390.5,27378.666666666668,27372.75,27379.75,687,2021-07-20 08:00:00
4025,NIKK225_i,27357.0,27402.0,27337.0,27407.0,27372.0,27382.0,27387.0,27375.75,406,2021-07-20 09:00:00
4026,NIKK225_i,27407.0,27457.0,27377.0,27527.0,27452.0,27453.666666666668,27454.5,27442.0,830,2021-07-20 10:00:00
4027,NIKK225_i,27454.0,27462.0,27448.0,27547.0,27497.5,27485.666666666668,27479.75,27477.75,695,2021-07-20 11:00:00
4028,NIKK225_i,27461.0,27377.0,27347.0,27482.0,27414.5,27402.0,27395.75,27416.75,692,2021-07-20 12:00:00
4029,NIKK225_i,27377.0,27383.0,27345.0,27452.0,27398.5,27393.333333333332,27390.75,27389.25,712,2021-07-20 13:00:00
4030,NIKK225_i,27377.0,27461.0,27359.0,27472.0,27415.5,27430.666666666668,27438.25,27417.25,688,2021-07-20 14:00:00
4031,NIKK225_i,27457.0,27395.0,27387.0,27480.0,27433.5,27420.666666666668,27414.25,27429.75,577,2021-07-20 15:00:00
4032,NIKK225_i,27395.0,27488.0,27293.0,27493.0,27393.0,27424.666666666668,27440.5,27417.25,1258,2021-07-20 16:00:00
4033,NIKK225_i,27488.0,27682.0,27468.0,27683.0,27575.5,27611.0,27628.75,27580.25,1211,2021-07-20 17:00:00
4034,NIKK225_i,27683.0,27668.0,27595.0,27693.0,27644.0,27652.0,27656.0,27659.75,873,2021-07-20 18:00:00
4035,NIKK225_i,27668.0,27663.0,27638.0,27688.0,27663.0,27663.0,27663.0,27664.25,629,2021-07-20 19:00:00
4036,NIKK225_i,27663.0,27659.0,27618.0,27678.0,27648.0,27651.666666666668,27653.5,27654.5,573,2021-07-20 20:00:00
4037,NIKK225_i,27659.0,27693.0,27659.0,27713.0,27686.0,27688.333333333332,27689.5,27681.0,530,2021-07-20 21:00:00
4038,NIKK225_i,27698.0,27700.0,27693.0,27768.0,27730.5,27720.333333333332,27715.25,27714.75,652,2021-07-20 22:00:00
4039,NIKK225_i,27711.0,27701.0,27697.0,27711.0,27704.0,27703.0,27702.5,27705.0,20,2021-07-21 01:00:00
4040,NIKK225_i,27712.0,27741.0,27692.0,27782.0,27737.0,27738.333333333332,27739.0,27731.75,378,2021-07-21 02:00:00
4041,NIKK225_i,27732.0,27802.0,27627.0,27837.0,27732.0,27755.333333333332,27767.0,27749.5,1183,2021-07-21 03:00:00
4042,NIKK225_i,27800.0,27652.0,27637.0,27802.0,27719.5,27697.0,27685.75,27722.75,824,2021-07-21 04:00:00
4043,NIKK225_i,27652.0,27462.0,27421.0,27652.0,27536.5,27511.666666666668,27499.25,27546.75,949,2021-07-21 05:00:00
4044,NIKK225_i,27462.0,27495.0,27447.0,27532.0,27489.5,27491.333333333332,27492.25,27484.0,607,2021-07-21 06:00:00
4045,NIKK225_i,27492.0,27397.0,27392.0,27532.0,27462.0,27440.333333333332,27429.5,27453.25,454,2021-07-21 07:00:00
4046,NIKK225_i,27400.0,27487.0,27387.0,27513.0,27450.0,27462.333333333332,27468.5,27446.75,580,2021-07-21 08:00:00
4047,NIKK225_i,27483.0,27582.0,27467.0,27597.0,27532.0,27548.666666666668,27557.0,27532.25,447,2021-07-21 09:00:00
4048,NIKK225_i,27582.0,27667.0,27552.0,27682.0,27617.0,27633.666666666668,27642.0,27620.75,785,2021-07-21 10:00:00
4049,NIKK225_i,27667.0,27690.0,27642.0,27727.0,27684.5,27686.333333333332,27687.25,27681.5,555,2021-07-21 11:00:00
4050,NIKK225_i,27692.0,27670.0,27642.0,27697.0,27669.5,27669.666666666668,27669.75,27675.25,483,2021-07-21 12:00:00
4051,NIKK225_i,27670.0,27682.0,27642.0,27682.0,27662.0,27668.666666666668,27672.0,27669.0,410,2021-07-21 13:00:00
4052,NIKK225_i,27682.0,27572.0,27552.0,27682.0,27617.0,27602.0,27594.5,27622.0,440,2021-07-21 14:00:00
4053,NIKK225_i,27572.0,27642.0,27567.0,27647.0,27607.0,27618.666666666668,27624.5,27607.0,448,2021-07-21 15:00:00
4054,NIKK225_i,27642.0,27753.0,27642.0,27773.0,27707.5,27722.666666666668,27730.25,27702.5,689,2021-07-21 16:00:00
4055,NIKK225_i,27753.0,27738.0,27688.0,27778.0,27733.0,27734.666666666668,27735.5,27739.25,754,2021-07-21 17:00:00
4056,NIKK225_i,27738.0,27769.0,27713.0,27778.0,27745.5,27753.333333333332,27757.25,27749.5,446,2021-07-21 18:00:00
