,WSt30_m_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
5893,WSt30_m_i,36100.0,36067.0,36038.0,36117.0,36077.5,36074.0,36072.25,36080.5,643,2021-11-16 10:00:00
5894,WSt30_m_i,36065.0,36097.0,36059.0,36101.0,36080.0,36085.666666666664,36088.5,36080.5,387,2021-11-16 11:00:00
5895,WSt30_m_i,36097.0,36079.0,36057.0,36100.0,36078.5,36078.666666666664,36078.75,36083.25,397,2021-11-16 12:00:00
5896,WSt30_m_i,36079.0,36150.0,36078.0,36161.0,36119.5,36129.666666666664,36134.75,36117.0,533,2021-11-16 13:00:00
5897,WSt30_m_i,36151.0,36154.0,36144.0,36185.0,36164.5,36161.0,36159.25,36158.5,500,2021-11-16 14:00:00
5898,WSt30_m_i,36154.0,36158.0,36138.0,36184.0,36161.0,36160.0,36159.5,36158.5,671,2021-11-16 15:00:00
5899,WSt30_m_i,36157.0,36267.0,36142.0,36310.0,36226.0,36239.666666666664,36246.5,36219.0,1383,2021-11-16 16:00:00
5900,WSt30_m_i,36269.0,36196.0,36174.0,36289.0,36231.5,36219.666666666664,36213.75,36232.0,1063,2021-11-16 17:00:00
5901,WSt30_m_i,36196.0,36282.0,36196.0,36315.0,36255.5,36264.333333333336,36268.75,36247.25,792,2021-11-16 18:00:00
5902,WSt30_m_i,36283.0,36299.0,36271.0,36330.0,36300.5,36300.0,36299.75,36295.75,563,2021-11-16 19:00:00
5903,WSt30_m_i,36298.0,36299.0,36279.0,36310.0,36294.5,36296.0,36296.75,36296.5,538,2021-11-16 20:00:00
5904,WSt30_m_i,36299.0,36224.0,36220.0,36302.0,36261.0,36248.666666666664,36242.5,36261.25,541,2021-11-16 21:00:00
5905,WSt30_m_i,36223.0,36164.0,36144.0,36236.0,36190.0,36181.333333333336,36177.0,36191.75,741,2021-11-16 22:00:00
5906,WSt30_m_i,36155.0,36180.0,36153.0,36183.0,36168.0,36172.0,36174.0,36167.75,151,2021-11-17 01:00:00
5907,WSt30_m_i,36180.0,36171.0,36160.0,36182.0,36171.0,36171.0,36171.0,36173.25,341,2021-11-17 02:00:00
5908,WSt30_m_i,36171.0,36162.0,36153.0,36175.0,36164.0,36163.333333333336,36163.0,36165.25,336,2021-11-17 03:00:00
5909,WSt30_m_i,36162.0,36151.0,36149.0,36168.0,36158.5,36156.0,36154.75,36157.5,205,2021-11-17 04:00:00
5910,WSt30_m_i,36152.0,36123.0,36116.0,36161.0,36138.5,36133.333333333336,36130.75,36138.0,291,2021-11-17 05:00:00
5911,WSt30_m_i,36123.0,36142.0,36123.0,36147.0,36135.0,36137.333333333336,36138.5,36133.75,227,2021-11-17 06:00:00
5912,WSt30_m_i,36143.0,36136.0,36136.0,36157.0,36146.5,36143.0,36141.25,36143.0,274,2021-11-17 07:00:00
5913,WSt30_m_i,36136.0,36150.0,36129.0,36157.0,36143.0,36145.333333333336,36146.5,36143.0,268,2021-11-17 08:00:00
5914,WSt30_m_i,36150.0,36163.0,36134.0,36168.0,36151.0,36155.0,36157.0,36153.75,290,2021-11-17 09:00:00
5915,WSt30_m_i,36164.0,36169.0,36147.0,36176.0,36161.5,36164.0,36165.25,36164.0,413,2021-11-17 10:00:00
5916,WSt30_m_i,36169.0,36119.0,36113.0,36170.0,36141.5,36134.0,36130.25,36142.75,356,2021-11-17 11:00:00
5917,WSt30_m_i,36119.0,36119.0,36116.0,36137.0,36126.5,36124.0,36122.75,36122.75,285,2021-11-17 12:00:00
5918,WSt30_m_i,36119.0,36117.0,36101.0,36129.0,36115.0,36115.666666666664,36116.0,36116.5,319,2021-11-17 13:00:00
5919,WSt30_m_i,36117.0,36106.0,36105.0,36132.0,36118.5,36114.333333333336,36112.25,36115.0,367,2021-11-17 14:00:00
5920,WSt30_m_i,36107.0,36083.0,36063.0,36109.0,36086.0,36085.0,36084.5,36090.5,541,2021-11-17 15:00:00
5921,WSt30_m_i,36083.0,35992.0,35968.0,36115.0,36041.5,36025.0,36016.75,36039.5,1107,2021-11-17 16:00:00
5922,WSt30_m_i,35988.0,35989.0,35948.0,36049.0,35998.5,35995.333333333336,35993.75,35993.5,1168,2021-11-17 17:00:00
5923,WSt30_m_i,35988.0,36015.0,35942.0,36026.0,35984.0,35994.333333333336,35999.5,35992.75,814,2021-11-17 18:00:00
5924,WSt30_m_i,36014.0,35992.0,35935.0,36020.0,35977.5,35982.333333333336,35984.75,35990.25,805,2021-11-17 19:00:00
5925,WSt30_m_i,35991.0,35987.0,35977.0,36023.0,36000.0,35995.666666666664,35993.5,35994.5,667,2021-11-17 20:00:00
5926,WSt30_m_i,35987.0,35968.0,35914.0,36000.0,35957.0,35960.666666666664,35962.5,35967.25,729,2021-11-17 21:00:00
5927,WSt30_m_i,35968.0,35946.0,35941.0,36020.0,35980.5,35969.0,35963.25,35968.75,814,2021-11-17 22:00:00
5928,WSt30_m_i,35905.0,35924.0,35897.0,35925.0,35911.0,35915.333333333336,35917.5,35912.75,174,2021-11-18 01:00:00
5929,WSt30_m_i,35924.0,35929.0,35912.0,35941.0,35926.5,35927.333333333336,35927.75,35926.5,364,2021-11-18 02:00:00
5930,WSt30_m_i,35930.0,35906.0,35902.0,35934.0,35918.0,35914.0,35912.0,35918.0,371,2021-11-18 03:00:00
5931,WSt30_m_i,35906.0,35911.0,35890.0,35927.0,35908.5,35909.333333333336,35909.75,35908.5,322,2021-11-18 04:00:00
5932,WSt30_m_i,35911.0,35916.0,35902.0,35921.0,35911.5,35913.0,35913.75,35912.5,281,2021-11-18 05:00:00
5933,WSt30_m_i,35917.0,35936.0,35916.0,35938.0,35927.0,35930.0,35931.5,35926.75,185,2021-11-18 06:00:00
5934,WSt30_m_i,35937.0,35938.0,35936.0,35955.0,35945.5,35943.0,35941.75,35941.5,319,2021-11-18 07:00:00
5935,WSt30_m_i,35938.0,35944.0,35937.0,35947.0,35942.0,35942.666666666664,35943.0,35941.5,215,2021-11-18 08:00:00
5936,WSt30_m_i,35944.0,35963.0,35939.0,35967.0,35953.0,35956.333333333336,35958.0,35953.25,311,2021-11-18 09:00:00
5937,WSt30_m_i,35963.0,35994.0,35945.0,35996.0,35970.5,35978.333333333336,35982.25,35974.5,411,2021-11-18 10:00:00
5938,WSt30_m_i,35995.0,35981.0,35980.0,36030.0,36005.0,35997.0,35993.0,35996.5,464,2021-11-18 11:00:00
5939,WSt30_m_i,35982.0,36002.0,35965.0,36002.0,35983.5,35989.666666666664,35992.75,35987.75,349,2021-11-18 12:00:00
5940,WSt30_m_i,36001.0,35999.0,35988.0,36020.0,36004.0,36002.333333333336,36001.5,36002.0,321,2021-11-18 13:00:00
5941,WSt30_m_i,35999.0,35958.0,35951.0,36005.0,35978.0,35971.333333333336,35968.0,35978.25,391,2021-11-18 14:00:00
5942,WSt30_m_i,35957.0,35952.0,35943.0,35978.0,35960.5,35957.666666666664,35956.25,35957.5,555,2021-11-18 15:00:00
5943,WSt30_m_i,35953.0,35828.0,35825.0,35972.0,35898.5,35875.0,35863.25,35894.5,1128,2021-11-18 16:00:00
5944,WSt30_m_i,35823.0,35760.0,35662.0,35830.0,35746.0,35750.666666666664,35753.0,35768.75,1529,2021-11-18 17:00:00
5945,WSt30_m_i,35758.0,35851.0,35746.0,35864.0,35805.0,35820.333333333336,35828.0,35804.75,997,2021-11-18 18:00:00
5946,WSt30_m_i,35851.0,35871.0,35851.0,35930.0,35890.5,35884.0,35880.75,35875.75,828,2021-11-18 19:00:00
5947,WSt30_m_i,35871.0,35901.0,35865.0,35914.0,35889.5,35893.333333333336,35895.25,35887.75,628,2021-11-18 20:00:00
5948,WSt30_m_i,35901.0,35906.0,35859.0,35908.0,35883.5,35891.0,35894.75,35893.5,661,2021-11-18 21:00:00
5949,WSt30_m_i,35905.0,35890.0,35864.0,35913.0,35888.5,35889.0,35889.25,35893.0,785,2021-11-18 22:00:00
5950,WSt30_m_i,35909.0,35904.0,35894.0,35916.0,35905.0,35904.666666666664,35904.5,35905.75,174,2021-11-19 01:00:00
5951,WSt30_m_i,35903.0,35912.0,35895.0,35923.0,35909.0,35910.0,35910.5,35908.25,389,2021-11-19 02:00:00
5952,WSt30_m_i,35911.0,35951.0,35893.0,35970.0,35931.5,35938.0,35941.25,35931.25,514,2021-11-19 03:00:00
5953,WSt30_m_i,35952.0,35993.0,35945.0,35997.0,35971.0,35978.333333333336,35982.0,35971.75,394,2021-11-19 04:00:00
5954,WSt30_m_i,35994.0,35996.0,35985.0,36011.0,35998.0,35997.333333333336,35997.0,35996.5,331,2021-11-19 05:00:00
5955,WSt30_m_i,35995.0,35999.0,35993.0,36009.0,36001.0,36000.333333333336,36000.0,35999.0,291,2021-11-19 06:00:00
5956,WSt30_m_i,35994.0,35991.0,35990.0,36007.0,35998.5,35996.0,35994.75,35995.5,341,2021-11-19 07:00:00
5957,WSt30_m_i,35989.0,36018.0,35989.0,36028.0,36008.5,36011.666666666664,36013.25,36006.0,326,2021-11-19 08:00:00
5958,WSt30_m_i,36018.0,36013.0,36009.0,36056.0,36032.5,36026.0,36022.75,36024.0,432,2021-11-19 09:00:00
5959,WSt30_m_i,36013.0,35988.0,35987.0,36017.0,36002.0,35997.333333333336,35995.0,36001.25,542,2021-11-19 10:00:00
5960,WSt30_m_i,35987.0,35814.0,35808.0,35989.0,35898.5,35870.333333333336,35856.25,35899.5,1006,2021-11-19 11:00:00
5961,WSt30_m_i,35815.0,35781.0,35634.0,35818.0,35726.0,35744.333333333336,35753.5,35762.0,1575,2021-11-19 12:00:00
5962,WSt30_m_i,35781.0,35678.0,35661.0,35790.0,35725.5,35709.666666666664,35701.75,35727.5,1146,2021-11-19 13:00:00
5963,WSt30_m_i,35680.0,35640.0,35613.0,35717.0,35665.0,35656.666666666664,35652.5,35662.5,961,2021-11-19 14:00:00
5964,WSt30_m_i,35643.0,35681.0,35623.0,35708.0,35665.5,35670.666666666664,35673.25,35663.75,1058,2021-11-19 15:00:00
5965,WSt30_m_i,35678.0,35704.0,35650.0,35831.0,35740.5,35728.333333333336,35722.25,35715.75,2031,2021-11-19 16:00:00
5966,WSt30_m_i,35704.0,35639.0,35599.0,35704.0,35651.5,35647.333333333336,35645.25,35661.5,1398,2021-11-19 17:00:00
5967,WSt30_m_i,35640.0,35692.0,35639.0,35725.0,35682.0,35685.333333333336,35687.0,35674.0,829,2021-11-19 18:00:00
5968,WSt30_m_i,35692.0,35731.0,35686.0,35745.0,35715.5,35720.666666666664,35723.25,35713.5,689,2021-11-19 19:00:00
5969,WSt30_m_i,35732.0,35631.0,35561.0,35735.0,35648.0,35642.333333333336,35639.5,35664.75,890,2021-11-19 20:00:00
5970,WSt30_m_i,35630.0,35616.0,35595.0,35661.0,35628.0,35624.0,35622.0,35625.5,701,2021-11-19 21:00:00
5971,WSt30_m_i,35615.0,35613.0,35586.0,35638.0,35612.0,35612.333333333336,35612.5,35613.0,841,2021-11-19 22:00:00
5972,WSt30_m_i,35670.0,35640.0,35631.0,35675.0,35653.0,35648.666666666664,35646.5,35654.0,208,2021-11-22 01:00:00
5973,WSt30_m_i,35641.0,35669.0,35625.0,35673.0,35649.0,35655.666666666664,35659.0,35652.0,500,2021-11-22 02:00:00
5974,WSt30_m_i,35669.0,35692.0,35667.0,35711.0,35689.0,35690.0,35690.5,35684.75,475,2021-11-22 03:00:00
5975,WSt30_m_i,35692.0,35707.0,35691.0,35717.0,35704.0,35705.0,35705.5,35701.75,355,2021-11-22 04:00:00
5976,WSt30_m_i,35708.0,35715.0,35701.0,35723.0,35712.0,35713.0,35713.5,35711.75,290,2021-11-22 05:00:00
5977,WSt30_m_i,35716.0,35721.0,35716.0,35743.0,35729.5,35726.666666666664,35725.25,35724.0,316,2021-11-22 06:00:00
5978,WSt30_m_i,35720.0,35719.0,35704.0,35723.0,35713.5,35715.333333333336,35716.25,35716.5,257,2021-11-22 07:00:00
5979,WSt30_m_i,35718.0,35722.0,35711.0,35741.0,35726.0,35724.666666666664,35724.0,35723.0,300,2021-11-22 08:00:00
5980,WSt30_m_i,35722.0,35719.0,35709.0,35751.0,35730.0,35726.333333333336,35724.5,35725.25,434,2021-11-22 09:00:00
5981,WSt30_m_i,35718.0,35741.0,35718.0,35771.0,35744.5,35743.333333333336,35742.75,35737.0,691,2021-11-22 10:00:00
5982,WSt30_m_i,35741.0,35728.0,35710.0,35747.0,35728.5,35728.333333333336,35728.25,35731.5,561,2021-11-22 11:00:00
5983,WSt30_m_i,35728.0,35740.0,35728.0,35760.0,35744.0,35742.666666666664,35742.0,35739.0,467,2021-11-22 12:00:00
5984,WSt30_m_i,35739.0,35706.0,35696.0,35801.0,35748.5,35734.333333333336,35727.25,35735.5,655,2021-11-22 13:00:00
5985,WSt30_m_i,35706.0,35692.0,35678.0,35734.0,35706.0,35701.333333333336,35699.0,35702.5,691,2021-11-22 14:00:00
5986,WSt30_m_i,35693.0,35704.0,35635.0,35717.0,35676.0,35685.333333333336,35690.0,35687.25,762,2021-11-22 15:00:00
5987,WSt30_m_i,35705.0,35891.0,35695.0,35900.0,35797.5,35828.666666666664,35844.25,35797.75,1830,2021-11-22 16:00:00
5988,WSt30_m_i,35896.0,35862.0,35839.0,35935.0,35887.0,35878.666666666664,35874.5,35883.0,1191,2021-11-22 17:00:00
5989,WSt30_m_i,35863.0,35818.0,35770.0,35929.0,35849.5,35839.0,35833.75,35845.0,1214,2021-11-22 18:00:00
5990,WSt30_m_i,35820.0,35805.0,35802.0,35887.0,35844.5,35831.333333333336,35824.75,35828.5,1298,2021-11-22 19:00:00
5991,WSt30_m_i,35806.0,35825.0,35792.0,35841.0,35816.5,35819.333333333336,35820.75,35816.0,828,2021-11-22 20:00:00
5992,WSt30_m_i,35826.0,35899.0,35809.0,35901.0,35855.0,35869.666666666664,35877.0,35858.75,722,2021-11-22 21:00:00
5993,WSt30_m_i,35900.0,35639.0,35629.0,35943.0,35786.0,35737.0,35712.5,35777.75,1113,2021-11-22 22:00:00
5994,WSt30_m_i,35681.0,35676.0,35665.0,35684.0,35674.5,35675.0,35675.25,35676.5,189,2021-11-23 01:00:00
5995,WSt30_m_i,35676.0,35673.0,35653.0,35694.0,35673.5,35673.333333333336,35673.25,35674.0,526,2021-11-23 02:00:00
5996,WSt30_m_i,35674.0,35655.0,35637.0,35684.0,35660.5,35658.666666666664,35657.75,35662.5,559,2021-11-23 03:00:00
5997,WSt30_m_i,35657.0,35637.0,35595.0,35660.0,35627.5,35630.666666666664,35632.25,35637.25,591,2021-11-23 04:00:00
5998,WSt30_m_i,35640.0,35653.0,35636.0,35661.0,35648.5,35650.0,35650.75,35647.5,422,2021-11-23 05:00:00
5999,WSt30_m_i,35655.0,35668.0,35649.0,35674.0,35661.5,35663.666666666664,35664.75,35661.5,319,2021-11-23 06:00:00
6000,WSt30_m_i,35669.0,35598.0,35572.0,35675.0,35623.5,35615.0,35610.75,35628.5,544,2021-11-23 07:00:00
6001,WSt30_m_i,35598.0,35604.0,35565.0,35616.0,35590.5,35595.0,35597.25,35595.75,598,2021-11-23 08:00:00
6002,WSt30_m_i,35606.0,35540.0,35467.0,35612.0,35539.5,35539.666666666664,35539.75,35556.25,1201,2021-11-23 09:00:00
6003,WSt30_m_i,35537.0,35517.0,35433.0,35573.0,35503.0,35507.666666666664,35510.0,35515.0,1567,2021-11-23 10:00:00
6004,WSt30_m_i,35516.0,35624.0,35495.0,35640.0,35567.5,35586.333333333336,35595.75,35568.75,1156,2021-11-23 11:00:00
6005,WSt30_m_i,35625.0,35634.0,35625.0,35671.0,35648.0,35643.333333333336,35641.0,35638.75,710,2021-11-23 12:00:00
6006,WSt30_m_i,35635.0,35645.0,35573.0,35668.0,35620.5,35628.666666666664,35632.75,35630.25,870,2021-11-23 13:00:00
6007,WSt30_m_i,35645.0,35648.0,35624.0,35663.0,35643.5,35645.0,35645.75,35645.0,883,2021-11-23 14:00:00
6008,WSt30_m_i,35648.0,35664.0,35637.0,35675.0,35656.0,35658.666666666664,35660.0,35656.0,765,2021-11-23 15:00:00
6009,WSt30_m_i,35664.0,35725.0,35551.0,35775.0,35663.0,35683.666666666664,35694.0,35678.75,1604,2021-11-23 16:00:00
6010,WSt30_m_i,35727.0,35589.0,35554.0,35736.0,35645.0,35626.333333333336,35617.0,35651.5,2045,2021-11-23 17:00:00
6011,WSt30_m_i,35591.0,35670.0,35559.0,35715.0,35637.0,35648.0,35653.5,35633.75,1739,2021-11-23 18:00:00
6012,WSt30_m_i,35670.0,35617.0,35582.0,35700.0,35641.0,35633.0,35629.0,35642.25,1424,2021-11-23 19:00:00
6013,WSt30_m_i,35615.0,35729.0,35603.0,35776.0,35689.5,35702.666666666664,35709.25,35680.75,1390,2021-11-23 20:00:00
6014,WSt30_m_i,35729.0,35814.0,35694.0,35833.0,35763.5,35780.333333333336,35788.75,35767.5,1392,2021-11-23 21:00:00
6015,WSt30_m_i,35813.0,35824.0,35748.0,35856.0,35802.0,35809.333333333336,35813.0,35810.25,1543,2021-11-23 22:00:00
6016,WSt30_m_i,35814.0,35790.0,35782.0,35816.0,35799.0,35796.0,35794.5,35800.5,204,2021-11-24 01:00:00
6017,WSt30_m_i,35789.0,35816.0,35789.0,35829.0,35809.0,35811.333333333336,35812.5,35805.75,473,2021-11-24 02:00:00
6018,WSt30_m_i,35816.0,35834.0,35815.0,35845.0,35830.0,35831.333333333336,35832.0,35827.5,424,2021-11-24 03:00:00
6019,WSt30_m_i,35834.0,35793.0,35789.0,35834.0,35811.5,35805.333333333336,35802.25,35812.5,408,2021-11-24 04:00:00
6020,WSt30_m_i,35793.0,35776.0,35753.0,35796.0,35774.5,35775.0,35775.25,35779.5,358,2021-11-24 05:00:00
6021,WSt30_m_i,35775.0,35750.0,35735.0,35776.0,35755.5,35753.666666666664,35752.75,35759.0,374,2021-11-24 06:00:00
6022,WSt30_m_i,35749.0,35810.0,35748.0,35817.0,35782.5,35791.666666666664,35796.25,35781.0,400,2021-11-24 07:00:00
6023,WSt30_m_i,35809.0,35819.0,35798.0,35836.0,35817.0,35817.666666666664,35818.0,35815.5,407,2021-11-24 08:00:00
6024,WSt30_m_i,35820.0,35778.0,35768.0,35834.0,35801.0,35793.333333333336,35789.5,35800.0,556,2021-11-24 09:00:00
6025,WSt30_m_i,35778.0,35811.0,35755.0,35820.0,35787.5,35795.333333333336,35799.25,35791.0,969,2021-11-24 10:00:00
6026,WSt30_m_i,35809.0,35686.0,35653.0,35810.0,35731.5,35716.333333333336,35708.75,35739.5,1029,2021-11-24 11:00:00
6027,WSt30_m_i,35687.0,35671.0,35666.0,35736.0,35701.0,35691.0,35686.0,35690.0,1027,2021-11-24 12:00:00
6028,WSt30_m_i,35672.0,35709.0,35645.0,35746.0,35695.5,35700.0,35702.25,35693.0,895,2021-11-24 13:00:00
6029,WSt30_m_i,35712.0,35686.0,35663.0,35741.0,35702.0,35696.666666666664,35694.0,35700.5,843,2021-11-24 14:00:00
6030,WSt30_m_i,35688.0,35638.0,35625.0,35727.0,35676.0,35663.333333333336,35657.0,35669.5,986,2021-11-24 15:00:00
6031,WSt30_m_i,35643.0,35680.0,35597.0,35740.0,35668.5,35672.333333333336,35674.25,35665.0,1860,2021-11-24 16:00:00
6032,WSt30_m_i,35677.0,35722.0,35637.0,35743.0,35690.0,35700.666666666664,35706.0,35694.75,1771,2021-11-24 17:00:00
6033,WSt30_m_i,35723.0,35722.0,35709.0,35787.0,35748.0,35739.333333333336,35735.0,35735.25,1064,2021-11-24 18:00:00
6034,WSt30_m_i,35721.0,35775.0,35698.0,35777.0,35737.5,35750.0,35756.25,35742.75,844,2021-11-24 19:00:00
6035,WSt30_m_i,35775.0,35761.0,35760.0,35805.0,35782.5,35775.333333333336,35771.75,35775.25,658,2021-11-24 20:00:00
6036,WSt30_m_i,35761.0,35768.0,35682.0,35792.0,35737.0,35747.333333333336,35752.5,35750.75,1162,2021-11-24 21:00:00
6037,WSt30_m_i,35766.0,35819.0,35752.0,35837.0,35794.5,35802.666666666664,35806.75,35793.5,1006,2021-11-24 22:00:00
6038,WSt30_m_i,35852.0,35860.0,35848.0,35864.0,35856.0,35857.333333333336,35858.0,35856.0,152,2021-11-25 01:00:00
6039,WSt30_m_i,35860.0,35900.0,35856.0,35905.0,35880.5,35887.0,35890.25,35880.25,269,2021-11-25 02:00:00
6040,WSt30_m_i,35900.0,35902.0,35898.0,35913.0,35905.5,35904.333333333336,35903.75,35903.25,217,2021-11-25 03:00:00
6041,WSt30_m_i,35902.0,35905.0,35883.0,35905.0,35894.0,35897.666666666664,35899.5,35898.75,234,2021-11-25 04:00:00
6042,WSt30_m_i,35905.0,35927.0,35902.0,35937.0,35919.5,35922.0,35923.25,35917.75,203,2021-11-25 05:00:00
6043,WSt30_m_i,35928.0,35931.0,35923.0,35934.0,35928.5,35929.333333333336,35929.75,35929.0,147,2021-11-25 06:00:00
6044,WSt30_m_i,35931.0,35947.0,35925.0,35947.0,35936.0,35939.666666666664,35941.5,35937.5,247,2021-11-25 07:00:00
6045,WSt30_m_i,35947.0,35957.0,35945.0,35959.0,35952.0,35953.666666666664,35954.5,35952.0,279,2021-11-25 08:00:00
6046,WSt30_m_i,35957.0,35940.0,35930.0,35963.0,35946.5,35944.333333333336,35943.25,35947.5,379,2021-11-25 09:00:00
6047,WSt30_m_i,35940.0,35936.0,35900.0,35941.0,35920.5,35925.666666666664,35928.25,35929.25,548,2021-11-25 10:00:00
6048,WSt30_m_i,35935.0,35891.0,35887.0,35937.0,35912.0,35905.0,35901.5,35912.5,404,2021-11-25 11:00:00
6049,WSt30_m_i,35892.0,35885.0,35857.0,35892.0,35874.5,35878.0,35879.75,35881.5,489,2021-11-25 12:00:00
6050,WSt30_m_i,35885.0,35906.0,35870.0,35909.0,35889.5,35895.0,35897.75,35892.5,416,2021-11-25 13:00:00
6051,WSt30_m_i,35905.0,35876.0,35876.0,35906.0,35891.0,35886.0,35883.5,35890.75,400,2021-11-25 14:00:00
6052,WSt30_m_i,35876.0,35836.0,35826.0,35876.0,35851.0,35846.0,35843.5,35853.5,405,2021-11-25 15:00:00
6053,WSt30_m_i,35835.0,35869.0,35820.0,35885.0,35852.5,35858.0,35860.75,35852.25,516,2021-11-25 16:00:00
6054,WSt30_m_i,35867.0,35834.0,35820.0,35868.0,35844.0,35840.666666666664,35839.0,35847.25,422,2021-11-25 17:00:00
6055,WSt30_m_i,35834.0,35862.0,35828.0,35866.0,35847.0,35852.0,35854.5,35847.5,333,2021-11-25 18:00:00
6056,WSt30_m_i,35862.0,35848.0,35843.0,35874.0,35858.5,35855.0,35853.25,35856.75,292,2021-11-25 19:00:00
6057,WSt30_m_i,35772.0,35690.0,35676.0,35776.0,35726.0,35714.0,35708.0,35728.5,392,2021-11-26 01:00:00
6058,WSt30_m_i,35690.0,35626.0,35595.0,35692.0,35643.5,35637.666666666664,35634.75,35650.75,854,2021-11-26 02:00:00
6059,WSt30_m_i,35626.0,35544.0,35496.0,35630.0,35563.0,35556.666666666664,35553.5,35574.0,939,2021-11-26 03:00:00
6060,WSt30_m_i,35544.0,35432.0,35397.0,35547.0,35472.0,35458.666666666664,35452.0,35480.0,1076,2021-11-26 04:00:00
6061,WSt30_m_i,35432.0,35374.0,35346.0,35455.0,35400.5,35391.666666666664,35387.25,35401.75,760,2021-11-26 05:00:00
6062,WSt30_m_i,35374.0,35373.0,35344.0,35404.0,35374.0,35373.666666666664,35373.5,35373.75,582,2021-11-26 06:00:00
6063,WSt30_m_i,35373.0,35377.0,35344.0,35383.0,35363.5,35368.0,35370.25,35369.25,498,2021-11-26 07:00:00
6064,WSt30_m_i,35377.0,35252.0,35217.0,35384.0,35300.5,35284.333333333336,35276.25,35307.5,1078,2021-11-26 08:00:00
6065,WSt30_m_i,35254.0,35073.0,35059.0,35255.0,35157.0,35129.0,35115.0,35160.25,2235,2021-11-26 09:00:00
6066,WSt30_m_i,35077.0,35102.0,34867.0,35133.0,35000.0,35034.0,35051.0,35044.75,2834,2021-11-26 10:00:00
6067,WSt30_m_i,35107.0,34995.0,34938.0,35116.0,35027.0,35016.333333333336,35011.0,35039.0,2433,2021-11-26 11:00:00
6068,WSt30_m_i,34997.0,35006.0,34942.0,35097.0,35019.5,35015.0,35012.75,35010.5,1720,2021-11-26 12:00:00
6069,WSt30_m_i,35005.0,34984.0,34974.0,35071.0,35022.5,35009.666666666664,35003.25,35008.5,1608,2021-11-26 13:00:00
6070,WSt30_m_i,34984.0,35036.0,34981.0,35074.0,35027.5,35030.333333333336,35031.75,35018.75,1418,2021-11-26 14:00:00
6071,WSt30_m_i,35036.0,35006.0,34972.0,35081.0,35026.5,35019.666666666664,35016.25,35023.75,1479,2021-11-26 15:00:00
6072,WSt30_m_i,35006.0,34934.0,34876.0,35162.0,35019.0,34990.666666666664,34976.5,34994.5,2736,2021-11-26 16:00:00
6073,WSt30_m_i,34932.0,34900.0,34808.0,34992.0,34900.0,34900.0,34900.0,34908.0,2867,2021-11-26 17:00:00
6074,WSt30_m_i,34897.0,34828.0,34750.0,34908.0,34829.0,34828.666666666664,34828.5,34845.75,2114,2021-11-26 18:00:00
6075,WSt30_m_i,34828.0,34916.0,34821.0,35083.0,34952.0,34940.0,34934.0,34912.0,2315,2021-11-26 19:00:00
6076,WSt30_m_i,34935.0,34746.0,34701.0,34955.0,34828.0,34800.666666666664,34787.0,34834.25,897,2021-11-26 20:00:00
6077,WSt30_m_i,35072.0,35087.0,35025.0,35115.0,35070.0,35075.666666666664,35078.5,35074.75,943,2021-11-29 01:00:00
6078,WSt30_m_i,35085.0,35118.0,35037.0,35143.0,35090.0,35099.333333333336,35104.0,35095.75,1460,2021-11-29 02:00:00
6079,WSt30_m_i,35119.0,35150.0,35056.0,35168.0,35112.0,35124.666666666664,35131.0,35123.25,1317,2021-11-29 03:00:00
6080,WSt30_m_i,35150.0,35166.0,35140.0,35200.0,35170.0,35168.666666666664,35168.0,35164.0,949,2021-11-29 04:00:00
6081,WSt30_m_i,35166.0,35161.0,35132.0,35184.0,35158.0,35159.0,35159.5,35160.75,604,2021-11-29 05:00:00
6082,WSt30_m_i,35159.0,35090.0,35075.0,35186.0,35130.5,35117.0,35110.25,35127.5,699,2021-11-29 06:00:00
6083,WSt30_m_i,35092.0,35077.0,35016.0,35117.0,35066.5,35070.0,35071.75,35075.5,977,2021-11-29 07:00:00
6084,WSt30_m_i,35078.0,35166.0,35052.0,35173.0,35112.5,35130.333333333336,35139.25,35117.25,752,2021-11-29 08:00:00
6085,WSt30_m_i,35167.0,35151.0,35114.0,35200.0,35157.0,35155.0,35154.0,35158.0,1374,2021-11-29 09:00:00
6086,WSt30_m_i,35150.0,35068.0,35031.0,35194.0,35112.5,35097.666666666664,35090.25,35110.75,1946,2021-11-29 10:00:00
6087,WSt30_m_i,35064.0,35030.0,35027.0,35133.0,35080.0,35063.333333333336,35055.0,35063.5,1393,2021-11-29 11:00:00
6088,WSt30_m_i,35029.0,35144.0,35028.0,35160.0,35094.0,35110.666666666664,35119.0,35090.25,1049,2021-11-29 12:00:00
6089,WSt30_m_i,35142.0,35130.0,35130.0,35185.0,35157.5,35148.333333333336,35143.75,35146.75,786,2021-11-29 13:00:00
6090,WSt30_m_i,35129.0,35147.0,35084.0,35161.0,35122.5,35130.666666666664,35134.75,35130.25,864,2021-11-29 14:00:00
6091,WSt30_m_i,35150.0,35269.0,35111.0,35290.0,35200.5,35223.333333333336,35234.75,35205.0,970,2021-11-29 15:00:00
6092,WSt30_m_i,35267.0,35035.0,35005.0,35313.0,35159.0,35117.666666666664,35097.0,35155.0,2033,2021-11-29 16:00:00
6093,WSt30_m_i,35033.0,34969.0,34908.0,35069.0,34988.5,34982.0,34978.75,34994.75,2334,2021-11-29 17:00:00
