,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn,corr,corr_low,corr_high
872,OHLC/4,21,38,32,macd,66,43,2,2,0.34,2921,799,98,17,293,57,45,320,29,98,918,64,25,315,929,303,140,52,573,975,212,84,691,635,539,172,622,19,245,188,2,44,47,1,191,9,13,84,9,439,3,5,0.19,0.17,0.16,0.37,0.61,0.96,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,12.35676687,TRUE,FALSE,0.167840486,0.116677843,0.120604224
873,OHLC/4,20,28,14,macds,11,2,4,16,0.23,635,626,90,64,856,7,33,646,78,68,840,10,21,128,873,659,441,59,786,740,490,453,781,9,879,817,784,866,723,567,30,54,82,13,716,9,22,69,8,890,23,16,0.28,0.35,0.56,0.92,0.83,0.95,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6.771093714,TRUE,FALSE,0.252222402,0.087469424,0.089221926
874,open,20,67,9,macd,45,2,5,6,0.05,1981,419,13,46,767,21,22,689,46,49,11,42,50,782,434,350,236,131,440,239,83,31,993,747,306,576,337,825,363,295,20,46,40,17,943,3,45,24,11,466,11,13,0.05,0.04,0.9,0.83,0.81,0.9,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1.753125595,TRUE,FALSE,0.503245842,0.188431254,0.19139082
875,high,35,53,38,macd,39,30,5,6,0.23,2965,824,56,60,987,18,61,664,71,81,56,41,46,465,494,430,456,77,947,817,431,75,734,599,219,830,352,772,909,60,27,37,8,3,198,18,33,80,13,198,24,9,0.1,0.39,0.45,0.91,0.67,1.02,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,7.968426462,TRUE,FALSE,0.175890628,0.072907316,0.076160697
876,low,35,66,11,macdh,27,36,5,6,0.07,2078,440,84,85,86,71,19,991,49,33,700,22,17,195,752,472,291,214,959,898,351,224,573,497,369,965,3,985,603,305,21,25,32,16,62,13,21,86,15,309,2,2,0.36,0.08,0.81,0.94,1.0,0.82,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2.15443469,TRUE,FALSE,0.254899935,0.104462082,0.11071526
877,OHLC/4,11,51,21,macdh,49,99,5,8,0.19,2121,890,79,41,423,8,59,160,90,56,7,95,86,919,838,574,474,176,587,845,251,179,620,675,156,393,48,791,732,310,28,41,98,4,76,6,14,34,3,626,22,11,0.02,0.29,0.52,0.8,0.66,0.9,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,12.83658688,TRUE,FALSE,0.218037949,0.124986645,0.132907064
878,HLC/3,8,9,37,macd,10,69,4,18,0.06,2977,320,5,77,984,58,33,92,55,81,242,2,68,259,470,928,334,304,897,857,269,22,669,612,878,478,434,969,777,639,22,52,5,18,438,10,14,88,6,308,2,25,0.02,0.03,0.61,0.94,0.92,0.88,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,18.53689703,TRUE,FALSE,0.193616464,0.098325823,0.107605668
879,low,7,35,10,macds,100,2,6,17,0.21,2694,889,60,20,597,16,71,499,25,39,490,53,49,742,932,815,388,158,720,710,281,252,443,611,776,975,1000,386,416,444,10,29,83,2,582,6,12,71,19,460,13,15,0.06,0.09,0.69,0.98,0.9,0.92,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2.15443469,TRUE,FALSE,0.275074885,0.068693464,0.070892923
880,low,7,9,12,macd,78,80,4,6,0.36,2710,488,45,21,728,76,11,762,95,39,653,51,78,21,795,763,209,195,586,462,308,149,772,328,331,241,729,640,560,384,30,35,94,20,95,12,37,18,12,930,5,18,0.39,0.08,0.7,1.0,0.92,0.82,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,5.540418426,TRUE,FALSE,0.189216931,0.10083015,0.10871791
881,HL/2,6,42,25,macdh,41,22,5,16,0.17,576,527,72,87,693,55,11,88,10,47,539,57,39,914,600,373,305,116,700,649,147,31,145,608,991,968,653,836,723,172,13,22,98,3,429,2,17,60,12,323,22,3,0.04,0.09,0.38,0.72,0.48,0.81,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,21.30387824,TRUE,FALSE,0.304924429,0.108710508,0.11653196
882,OHLC/4,21,51,43,macds,21,41,5,19,0.28,990,555,4,21,802,28,79,480,15,75,170,96,45,310,709,660,319,178,669,324,201,122,676,12,537,785,164,911,423,377,16,58,91,3,39,12,17,27,8,216,3,6,0.16,0.17,0.85,0.84,0.94,0.93,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,17.6971638,TRUE,FALSE,0.082208357,0.02777772,0.027625665
883,high,21,38,37,macd,51,77,3,9,0.07,2843,814,59,97,88,55,83,480,56,59,574,9,31,768,973,412,234,102,673,446,189,11,135,182,774,142,886,392,220,23,23,40,27,12,481,16,35,90,18,514,23,12,0.24,0.22,0.33,0.6,0.68,0.91,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,16.6035689,TRUE,FALSE,0.172924787,0.107934108,0.115721139
884,low,11,62,28,macds,48,13,4,16,0.39,1232,591,3,2,270,93,63,655,91,77,660,32,11,293,704,529,412,295,307,760,104,53,358,525,544,178,85,827,812,917,2,8,25,13,711,2,8,89,18,428,16,2,0.4,0.36,0.86,0.8,0.88,0.88,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2.096334243,TRUE,FALSE,0.250494169,0.118993124,0.12163013
885,HL/2,12,19,15,macd,86,91,6,14,0.28,2894,848,15,79,758,17,44,143,15,10,363,41,38,577,785,700,396,107,606,334,261,244,131,376,54,815,345,153,863,670,12,50,88,13,565,13,47,78,7,598,2,10,0.19,0.02,0.37,0.77,0.72,1.09,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,33.95336066,TRUE,FALSE,0.275832542,0.169099904,0.17628708
886,open,20,56,39,macds,39,39,3,19,0.39,2911,512,28,37,183,65,6,808,40,33,188,11,66,785,363,945,378,26,996,904,355,35,151,867,254,629,416,430,227,192,3,19,5,15,607,10,12,26,17,153,2,5,0.05,0.12,0.45,0.73,0.64,0.88,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,10.85903074,TRUE,FALSE,0.098981399,0.044789021,0.045486471
887,close,7,54,40,macd,96,66,5,2,0.36,1430,991,22,34,891,60,45,574,26,81,823,73,60,69,911,783,311,153,321,213,446,438,610,48,554,682,17,719,431,207,22,28,20,17,656,7,42,36,7,201,25,9,0.27,0.05,0.85,0.91,0.86,0.94,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,33.1442675,TRUE,FALSE,0.165472707,0.077517818,0.085702442
888,OHLC/4,8,34,23,macdh,24,63,4,3,0.03,2766,227,71,44,895,43,99,488,4,13,210,20,9,93,905,233,344,162,974,867,265,209,376,294,25,147,647,107,856,946,8,50,6,4,340,5,12,62,13,790,2,24,0.39,0.32,0.53,0.55,0.91,0.93,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,28.59733692,TRUE,FALSE,0.222086464,0.108200767,0.116900949
889,OHLC/4,30,40,38,macds,68,100,5,14,0.04,904,563,39,71,807,21,6,395,9,58,324,14,75,154,735,569,421,194,806,687,233,223,15,304,861,609,44,387,110,839,5,29,48,15,992,8,33,5,9,249,17,15,0.34,0.4,0.83,0.96,0.81,0.84,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,21.64577829,TRUE,FALSE,0.091260628,0.040606629,0.04178067
890,low,33,62,16,macds,30,29,5,11,0.23,1571,980,4,55,874,36,28,406,92,24,855,13,62,66,603,315,165,18,809,801,475,203,930,506,644,515,975,528,834,721,20,58,5,19,838,18,30,31,3,320,12,11,0.2,0.3,0.86,0.94,0.98,0.98,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8.174927585,TRUE,FALSE,0.20578434,0.098537062,0.098923582
891,OHLC/4,10,27,19,macds,13,91,3,10,0.23,639,534,86,23,482,5,26,441,28,96,815,42,94,225,868,392,237,104,611,577,366,5,721,353,920,431,669,79,188,493,27,37,95,17,200,5,21,97,17,31,13,17,0.06,0.16,0.38,0.66,0.64,0.87,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,17.31816445,TRUE,FALSE,0.155034656,0.095383595,0.099661315
892,low,14,67,11,macds,44,5,5,13,0.21,2730,500,59,10,502,4,69,50,44,18,290,69,9,945,881,264,259,213,789,629,292,106,888,238,456,298,336,215,608,477,30,32,36,12,378,10,15,82,16,672,12,11,0.39,0.08,0.17,0.36,0.57,0.95,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,6.333013855,TRUE,FALSE,0.266625545,0.097006035,0.098384633
893,OHLC/4,4,14,40,macdh,51,41,3,19,0.07,1468,594,40,43,649,52,35,653,67,80,211,88,27,694,781,540,79,75,600,470,240,91,213,206,854,294,385,890,912,222,4,27,96,7,309,4,14,92,10,503,13,21,0.16,0.16,0.18,0.27,0.38,0.57,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,9.586844875,TRUE,FALSE,0.293318276,0.151061006,0.161252049
894,close,6,47,14,macds,63,48,3,8,0.24,502,852,15,21,540,53,67,592,9,46,846,36,45,958,640,245,207,130,914,691,211,46,120,651,296,852,377,718,327,716,15,20,50,20,192,18,23,68,18,154,25,3,0.1,0.35,0.92,1.0,0.89,0.94,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,21.28513986,TRUE,FALSE,0.202711697,0.118816766,0.123427055
895,HLCC/4,8,56,18,macdh,27,87,4,19,0.35,2493,823,35,38,912,2,100,647,65,64,639,44,92,697,687,512,75,34,799,491,212,9,596,711,813,757,252,632,628,598,19,60,77,13,682,7,48,5,11,508,18,19,0.31,0.13,0.57,0.58,0.76,0.77,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,11.17361059,TRUE,FALSE,0.193980154,0.102865756,0.111569109
896,low,27,48,14,macd,29,47,6,19,0.36,2103,992,68,91,455,11,51,112,9,42,532,16,3,713,635,218,499,390,651,485,254,198,322,671,66,885,387,313,428,969,11,50,9,3,552,11,26,75,3,918,3,20,0.3,0.32,0.56,0.99,0.92,0.81,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,12.55102647,TRUE,FALSE,0.140885807,0.052306481,0.05477677
897,high,9,60,49,macds,89,69,5,6,0.38,802,317,9,41,528,14,94,299,25,18,469,24,65,724,342,868,486,175,644,266,316,213,152,304,450,770,724,331,690,236,22,54,63,5,239,9,15,49,16,165,23,17,0.34,0.09,0.5,0.58,0.81,0.86,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,44.30422517,TRUE,FALSE,0.138687341,0.068108717,0.070696514
898,high,12,60,49,macds,54,78,6,13,0.38,1944,288,24,24,111,38,23,603,100,34,555,30,7,220,778,436,370,256,743,218,404,204,397,169,610,239,331,699,305,170,24,46,31,1,480,2,17,4,15,789,18,2,0.31,0.08,0.64,0.91,1.0,0.86,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,19.82072166,TRUE,FALSE,0.181610228,0.098747327,0.099768164
899,low,13,23,10,macds,16,22,5,14,0.24,1648,494,75,50,16,52,100,806,82,53,839,59,65,245,431,181,125,87,720,280,132,110,204,229,267,590,464,968,901,659,15,54,46,16,710,15,35,77,15,311,8,17,0.36,0.04,0.27,0.57,0.49,0.84,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,10.22359274,TRUE,FALSE,0.302113893,0.13029877,0.135658551
900,HLCC/4,17,45,15,macd,71,83,3,16,0.01,852,985,87,85,500,70,65,124,16,74,931,20,59,9,961,365,214,192,603,555,156,8,313,38,412,75,447,55,300,861,11,22,29,18,267,5,38,7,12,454,16,8,0.08,0.32,0.86,0.95,0.89,0.98,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,30.88534521,TRUE,FALSE,0.112942666,0.056938185,0.062630968
901,HLCC/4,15,31,40,macd,46,4,5,17,0.24,702,722,10,77,473,41,87,125,91,80,520,88,79,614,950,368,258,234,521,619,304,207,330,695,119,687,141,309,425,75,2,23,57,19,440,10,45,41,12,324,12,6,0.08,0.29,0.87,0.93,0.97,0.95,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,14.38284732,TRUE,FALSE,0.387494588,0.126901745,0.130698241
902,HL/2,6,10,39,macds,66,41,2,13,0.18,263,258,90,21,445,14,7,231,7,13,412,32,40,330,802,327,273,116,828,634,98,88,993,211,662,837,785,179,443,955,30,33,104,5,440,8,49,72,8,833,5,4,0.06,0.28,0.49,0.71,0.55,0.8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,18.03792654,TRUE,FALSE,0.17584729,0.112926914,0.118018316
903,close,25,65,42,macd,29,76,4,14,0.07,2230,705,66,46,283,63,2,830,36,69,83,36,87,682,798,124,484,236,781,804,437,145,830,99,221,223,288,709,853,567,30,35,54,15,922,10,48,23,16,637,6,9,0.27,0.11,0.39,0.6,0.79,0.9,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,43.96096659,TRUE,FALSE,0.08422173,0.032751798,0.037531944
904,OHLC/4,13,64,34,macd,29,40,5,5,0.13,2124,209,27,38,542,53,27,79,16,64,896,20,6,6,997,960,116,6,619,337,335,121,695,146,648,572,500,536,558,913,26,53,92,20,519,18,19,96,1,623,18,2,0.03,0.25,0.92,0.9,0.83,0.94,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,18.83723693,TRUE,FALSE,0.24059507,0.121138828,0.125785509
905,close,19,32,29,macdh,85,72,5,6,0.27,2333,623,32,75,635,59,77,182,7,66,510,33,26,827,611,313,471,180,628,422,349,215,586,167,232,539,13,707,238,769,14,51,11,19,470,18,52,43,4,248,4,7,0.12,0.27,0.47,0.67,0.66,0.86,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,19.56735013,TRUE,FALSE,0.209515381,0.099509266,0.107469631
906,HL/2,11,57,9,macdh,82,29,2,13,0.37,2814,413,93,28,109,62,77,439,55,56,880,92,24,917,808,697,184,134,787,874,53,14,392,530,462,270,99,814,903,235,5,50,88,9,815,16,35,43,15,6,13,2,0.26,0.21,0.61,0.99,0.89,0.92,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,7.356312976,TRUE,FALSE,0.251370467,0.133215343,0.141268736
907,OHLC/4,30,52,11,macd,81,50,2,8,0.19,291,846,68,15,621,20,33,51,87,63,797,99,94,442,619,598,442,392,935,725,433,183,17,334,989,733,25,916,939,64,7,52,16,1,233,15,30,33,7,553,5,14,0.14,0.05,0.49,0.51,0.76,0.78,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,15.14246193,TRUE,FALSE,0.147964019,0.104939137,0.107935632
908,HLC/3,5,31,10,macd,93,68,3,20,0.37,1952,536,35,61,462,12,7,842,64,51,266,52,66,909,623,636,442,200,439,186,62,37,323,239,273,166,644,168,553,455,15,18,65,10,78,13,19,45,12,920,7,20,0.23,0.21,0.81,0.92,0.84,0.91,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,6.140835771,TRUE,FALSE,0.187376289,0.106962152,0.11517879
909,close,13,65,44,macds,54,37,5,3,0.2,2284,227,30,55,467,35,78,460,69,61,780,21,88,434,986,367,353,167,640,505,488,213,343,170,605,203,198,921,115,179,26,32,44,5,753,15,40,23,19,435,22,17,0.23,0.37,0.39,0.57,0.71,0.86,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,16.41224987,TRUE,FALSE,0.127508123,0.05164281,0.053380895
910,HL/2,34,49,41,macds,76,28,3,13,0.29,2226,541,24,80,394,89,70,149,76,84,622,25,44,544,898,871,246,243,574,496,307,267,170,193,85,51,307,335,312,552,15,58,29,3,531,4,37,93,15,190,19,22,0.33,0.4,0.82,0.83,0.97,0.98,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,7.479522731,TRUE,FALSE,0.123456212,0.061450932,0.060996744
911,close,6,10,12,macd,21,40,3,20,0.18,2143,206,64,57,525,90,40,643,52,3,429,38,4,801,854,258,420,221,959,904,385,135,186,775,106,435,370,973,870,913,2,18,77,9,676,18,33,42,4,55,17,10,0.1,0.32,0.396499923,0.992642034,0.764869089,0.99668403,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10.80802725,TRUE,FALSE,0.305995585,0.172952076,0.183253075
912,close,25,28,25,macd,53,4,5,3,0.26,1011,885,6,66,590,73,50,660,72,73,701,24,85,767,717,59,287,196,846,555,410,56,564,902,470,50,454,342,863,221,9,60,99,20,53,15,24,61,7,662,16,3,0.12,0.38,0.82,0.95,0.92,0.84,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3.469120032,TRUE,FALSE,0.379830922,0.131558249,0.134540153
913,open,15,46,25,macds,83,80,4,4,0.25,1877,382,13,69,106,100,56,498,2,82,741,75,84,501,933,510,301,9,506,336,59,40,502,227,603,247,728,573,488,913,16,33,84,4,919,6,24,6,18,46,3,13,0.37,0.35,0.82,0.95,0.83,0.9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,27.30727154,TRUE,FALSE,0.104994243,0.046948906,0.050312385
914,OHLC/4,35,65,14,macds,88,35,4,18,0.21,2504,446,19,73,881,30,4,777,22,69,149,71,64,310,367,920,446,364,328,55,268,102,558,667,704,390,537,940,20,420,3,49,58,4,526,12,13,3,4,74,18,5,0.03,0.35,0.92,0.87,0.88,0.96,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1.357245222,TRUE,FALSE,0.112352763,0.044102914,0.045549046
915,HLC/3,4,53,5,macd,83,37,3,14,0.36,2626,723,80,31,942,25,95,654,50,90,95,74,80,850,126,37,422,145,431,326,98,5,287,107,780,785,830,955,810,254,15,37,94,4,779,5,34,95,12,556,7,8,0.31,0.34,0.81,0.95,0.99,0.85,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2.15443469,TRUE,FALSE,0.268826479,0.160162249,0.167539573
916,HLCC/4,31,50,46,macds,2,55,6,19,0.02,1329,382,51,9,60,97,81,489,65,8,846,42,54,927,841,718,221,5,500,69,345,81,508,391,496,283,974,163,396,276,8,49,102,16,144,17,46,58,6,920,3,12,0.22,0.09,0.37,0.65,0.63,0.88,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,32.28399841,TRUE,FALSE,0.140512485,0.061317677,0.060486361
917,HLC/3,24,25,41,macds,55,57,3,15,0.08,1388,420,22,70,832,67,59,916,63,96,98,31,75,155,408,374,456,350,862,532,287,269,472,189,487,828,608,90,644,259,21,56,56,15,345,6,46,79,2,508,19,9,0.07,0.13,0.28,0.29,0.57,0.59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,15.179306,TRUE,FALSE,0.057876491,0.019094639,0.021976227
918,open,19,46,18,macd,64,99,5,9,0.08,458,260,21,7,73,56,85,334,14,87,672,4,66,436,443,396,440,266,737,637,368,262,4,810,884,983,344,401,69,814,7,48,99,6,870,9,12,96,11,472,12,16,0.11,0.03,0.41,0.54,0.85,0.96,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,21.68367291,TRUE,FALSE,0.225260584,0.146188898,0.153310199
919,HLC/3,15,53,49,macds,7,67,3,7,0.25,1690,523,16,17,989,24,42,760,22,86,952,23,28,884,203,456,290,239,848,684,407,95,593,724,522,709,594,997,267,342,26,33,25,5,747,9,12,56,17,469,6,2,0.38,0.07,0.26,0.3,0.64,0.71,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,24.85934504,TRUE,FALSE,0.100903243,0.053063068,0.054080413
920,HLCC/4,4,10,33,macd,21,44,2,20,0.15,297,980,86,26,183,78,22,557,6,73,807,33,18,214,902,560,332,85,981,941,365,219,125,173,451,284,415,811,115,793,24,34,57,12,906,14,17,62,7,704,25,5,0.13,0.34,0.392174023,1.114651456,0.918319043,1.201813991,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3.116289845,TRUE,FALSE,0.238973198,0.159187718,0.169428908
921,close,27,48,45,macd,59,86,6,15,0.37,315,850,21,16,149,83,100,256,78,97,965,25,44,300,767,674,421,83,976,301,61,46,797,662,476,153,832,864,679,562,9,23,54,18,117,2,31,39,3,672,10,11,0.09,0.33,0.38,0.77,0.83,1.15,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,12.29777105,TRUE,FALSE,0.232068711,0.135465786,0.139367709
