,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn
184,HLC/3,109,1077,35,macds,158,194,6,26,0.23,377,566,78,238,617,211,247,132,173,223,547,186,86,565,326,583,456,68,764,485,257,89,202,256,730,950,561,543,956,397,230,637,787,35,514,32,51,53,41,775,40,42,0.57,0.99,17.87,18.34,18.43,15.27,True,True,False,True,True,True,True,False,True,False,False,True,False,True,True,True,True,0.0,False,True
185,close,433,1094,17,macdh,20,69,6,41,0.82,1518,177,119,241,164,156,184,309,212,169,432,160,134,241,987,756,407,234,399,268,143,77,892,937,323,215,862,764,790,305,178,838,89,50,604,18,89,97,35,359,23,17,0.51,0.68,19.98,15.79,19.43,18.16,False,False,True,False,True,True,True,False,False,True,False,True,True,True,True,True,False,0.0,False,True
186,high,690,1177,17,macds,3,204,6,31,0.64,2549,895,21,156,467,109,204,333,93,114,44,39,97,397,411,170,326,271,858,435,273,145,730,846,424,691,418,294,333,498,64,112,1707,47,710,9,36,122,38,738,40,23,0.87,0.44,17.59,19.0,15.27,15.13,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,False,0.0,False,True
187,close,547,967,21,macdh,19,187,6,8,0.76,2189,702,139,73,788,139,110,299,72,198,217,115,184,371,815,683,395,27,521,362,493,188,576,286,756,540,608,661,988,898,164,710,799,26,339,6,79,35,22,436,49,47,0.93,0.53,17.79,15.69,16.18,19.61,False,True,True,False,True,False,True,False,True,True,False,False,True,True,True,True,False,0.0,False,True
188,OHLC/4,743,1393,33,macdh,183,247,6,6,0.09,2313,452,135,23,821,155,94,501,80,131,469,47,58,64,921,801,353,303,625,352,150,123,136,686,518,297,394,223,859,802,475,816,1457,36,481,7,19,181,42,528,16,43,0.39,0.82,17.82,17.27,16.47,17.86,True,False,True,True,False,True,False,True,True,False,True,True,False,False,False,False,True,0.0,False,True
189,HL/2,661,1448,42,macds,112,189,6,10,0.35,746,462,69,29,294,190,198,609,74,171,182,62,109,557,890,570,413,80,727,506,258,248,806,83,936,976,858,207,556,359,104,139,1315,12,860,7,41,49,10,836,9,28,0.04,0.38,18.58,17.42,19.01,17.04,True,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,False,0.0,False,True
190,close,443,457,43,macd,11,219,6,35,0.7,79,896,176,43,365,169,76,106,97,138,364,62,106,684,753,556,181,136,928,541,486,314,294,62,22,148,369,678,715,805,169,651,273,37,253,42,62,177,4,951,34,44,0.23,0.64,17.97,19.32,16.76,15.44,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,0.0,False,True
191,low,66,1084,49,macd,207,10,6,34,0.44,2583,344,89,107,675,25,39,696,70,215,172,29,21,528,610,324,176,13,414,872,257,252,763,378,552,418,904,416,361,237,51,74,809,18,727,3,30,190,47,48,25,10,0.38,0.54,15.71,19.18,19.61,17.28,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,0.0,False,True
192,high,639,1043,48,macdh,95,163,6,14,0.43,2783,115,140,87,271,241,215,514,168,170,475,131,78,537,970,826,410,59,717,400,386,123,629,110,724,902,809,583,879,106,460,1211,418,30,726,26,50,171,15,56,31,10,0.67,0.35,19.69,19.1,17.98,16.32,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,0.0,False,True
193,high,283,546,16,macds,205,93,6,44,0.79,2034,494,56,27,51,122,204,700,101,90,319,216,2,556,896,529,247,69,831,267,111,40,658,551,192,866,79,30,377,429,191,1165,391,27,969,15,70,171,9,599,38,42,0.93,0.36,19.6,17.18,15.65,19.78,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,0.0,False,True
194,HLC/3,633,847,6,macdh,45,71,6,36,0.44,823,971,170,171,460,23,106,43,196,220,533,136,105,141,777,758,410,364,335,155,64,36,947,196,123,432,178,791,626,810,92,1181,636,35,617,25,72,48,23,706,4,35,0.12,0.41,15.04,16.11,18.94,18.08,True,False,False,False,True,True,False,False,True,False,False,False,True,True,True,False,True,0.0,False,True
195,OHLC/4,103,841,27,macdh,69,176,6,29,0.24,2929,289,160,17,156,79,68,87,180,8,14,126,96,544,714,491,259,201,791,608,340,93,526,57,726,796,28,220,477,430,67,520,1782,9,744,44,88,158,34,649,25,25,0.21,0.78,19.78,19.3,18.78,16.51,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,0.0,False,True
196,open,126,1267,34,macds,51,95,6,23,0.64,1964,783,242,219,512,222,167,909,104,34,535,45,108,497,244,223,191,167,332,934,446,154,394,297,377,392,573,560,598,702,324,1306,1863,25,568,11,14,47,16,180,41,25,0.41,0.6,18.54,18.22,18.72,16.82,False,True,False,False,True,False,True,True,True,True,False,False,True,False,False,False,True,0.0,False,True
197,high,565,962,25,macdh,188,68,6,5,0.14,1701,416,176,218,386,21,34,597,208,189,908,195,40,967,776,584,499,141,864,527,338,117,337,698,152,980,755,749,403,918,291,833,198,2,569,36,63,3,29,202,50,50,0.28,0.98,16.05,17.0,17.16,15.12,True,False,True,True,False,False,True,True,True,True,False,False,False,True,True,True,False,0.0,False,True
198,HLCC/4,652,1062,16,macdh,38,153,6,50,0.75,866,906,29,97,808,88,165,769,221,3,639,189,98,681,880,585,271,145,957,307,173,8,834,457,891,359,763,875,465,898,228,664,455,11,775,9,52,45,7,355,32,33,0.7,0.74,18.09,19.94,15.23,15.44,True,True,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,0.0,False,True
199,HLC/3,231,1272,15,macds,105,31,6,50,0.18,1719,150,179,79,256,123,171,71,179,213,274,2,90,455,808,349,327,74,993,549,319,32,525,608,94,597,601,663,909,781,340,939,2429,17,798,39,85,52,1,34,23,4,0.16,0.48,16.16,20.0,16.64,18.89,False,False,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,0.0,False,True
200,HLCC/4,675,1107,45,macdh,63,26,6,26,0.01,385,299,211,21,246,141,199,44,220,133,140,133,141,310,309,790,447,198,864,324,369,205,642,9,465,999,498,126,90,620,77,287,2256,31,206,11,76,136,21,779,17,10,0.66,0.56,18.71,15.89,15.34,17.93,True,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,0.0,False,True
201,close,308,942,42,macds,217,116,6,3,0.54,2097,530,47,219,258,28,89,240,24,28,45,20,46,789,847,717,465,90,709,956,314,142,743,367,888,315,839,847,714,246,13,738,892,31,556,3,83,77,48,228,42,24,0.62,0.01,17.45,17.2,17.35,18.42,True,True,True,True,True,True,False,False,False,True,False,True,True,True,False,False,True,0.0,False,True
202,high,616,1320,25,macd,159,80,6,37,0.02,786,646,62,187,37,199,216,266,196,121,835,117,2,29,918,989,458,219,677,358,117,35,437,365,833,603,754,92,613,207,264,1094,702,29,119,15,41,23,47,297,19,31,0.27,0.83,19.46,18.1,19.74,18.09,False,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,0.0,False,True
203,low,358,1290,44,macd,104,35,6,30,0.93,1564,793,57,239,561,131,80,309,29,119,106,226,78,427,246,417,368,246,714,578,406,343,85,360,745,966,762,406,322,61,390,975,2307,48,808,41,66,159,38,358,13,3,0.58,0.73,17.24,17.29,15.15,15.67,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,0.0,False,True
204,close,72,358,40,macds,109,244,6,36,0.14,1901,488,224,30,293,136,157,917,158,205,172,226,207,509,927,384,376,18,558,540,340,51,699,569,359,159,504,114,795,647,57,1308,928,2,746,24,68,40,11,425,47,41,0.18,0.44,17.6,18.06,15.43,16.8,False,False,True,False,False,True,True,True,False,True,True,False,False,True,False,False,False,0.0,False,True
205,HL/2,49,807,11,macd,63,223,6,30,0.21,1773,361,206,218,194,151,179,782,140,86,914,94,162,568,287,206,177,127,576,552,299,68,957,511,418,439,45,180,311,198,203,443,924,42,465,4,92,119,39,812,6,31,0.23,0.65,16.81,18.08,18.64,16.68,True,False,True,True,True,False,True,True,False,False,False,True,False,True,False,True,True,0.0,False,True
206,open,190,500,36,macdh,42,7,6,25,0.03,1900,686,126,198,573,122,121,296,240,107,324,151,120,490,815,652,466,287,963,314,210,10,960,367,76,207,982,970,806,724,471,892,1659,1,129,7,13,84,9,724,45,20,0.13,0.54,18.06,17.35,18.62,17.93,True,True,True,False,False,False,False,True,True,True,True,False,True,False,False,False,True,0.0,False,True
207,high,187,581,7,macdh,11,72,6,13,0.97,2514,712,214,190,779,134,182,292,2,50,468,193,154,914,968,427,424,245,576,245,201,147,453,998,650,376,90,726,344,512,128,1117,814,13,802,20,84,210,20,126,34,13,0.49,0.64,17.62,15.85,16.11,15.86,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,0.0,False,True
208,OHLC/4,23,1241,26,macd,55,235,6,3,0.18,2885,351,152,219,847,5,150,106,145,244,359,27,167,952,694,617,261,18,990,266,161,61,600,581,651,370,392,435,911,477,253,640,926,50,591,17,77,194,34,122,9,34,0.08,0.94,16.8,17.21,17.15,17.89,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,False,0.0,False,True
209,open,202,1384,17,macdh,75,19,6,12,0.82,931,373,247,235,173,164,112,498,99,71,852,159,102,960,924,332,283,168,217,148,258,227,210,477,581,827,540,418,803,934,215,1248,1273,12,85,41,104,64,50,325,29,5,0.77,0.92,16.32,17.05,19.93,18.8,True,True,False,True,True,False,False,True,False,False,True,True,False,False,False,True,True,0.0,False,True
210,HLC/3,186,713,17,macd,50,206,6,22,0.91,1291,158,40,61,213,23,232,913,6,117,213,245,187,972,962,563,226,50,537,28,493,329,294,667,138,137,575,750,377,89,21,1180,1077,4,749,29,30,18,8,112,8,48,0.24,0.03,18.26,17.71,16.01,17.24,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0.0,False,True
211,close,404,1221,40,macd,191,200,6,29,0.41,1716,168,250,80,911,152,54,397,94,208,581,231,105,964,534,498,313,202,971,411,168,141,459,404,378,736,411,715,402,737,234,621,1204,31,966,10,54,163,14,176,44,6,0.71,0.6,15.71,18.7,19.73,15.31,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,0.0,False,True
212,OHLC/4,69,1089,30,macd,79,5,6,29,0.9,1955,871,11,77,151,202,141,294,165,55,955,61,139,84,754,229,205,112,417,260,180,8,735,291,650,461,274,935,738,382,137,505,2348,40,770,28,43,95,24,911,42,10,0.31,0.39,19.15,18.38,17.89,18.0,True,False,False,True,True,False,True,True,False,True,True,False,True,False,True,False,True,0.0,False,True
213,HLCC/4,420,875,41,macd,36,40,6,5,0.51,672,948,11,202,936,190,98,326,147,15,364,31,72,450,490,355,199,102,839,601,278,112,427,113,353,222,325,631,304,87,350,791,1414,20,170,45,63,89,16,349,37,35,0.13,0.34,17.94,19.99,18.93,18.5,True,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,False,0.0,False,True
214,low,274,1391,30,macdh,5,192,6,44,0.06,1538,628,117,124,313,6,91,974,224,34,541,53,58,830,596,564,142,96,980,941,236,208,334,84,570,563,723,932,212,512,91,924,1293,33,355,11,41,194,35,747,12,40,0.64,0.26,16.38,18.27,17.14,18.35,True,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,True,0.0,False,True
215,open,156,1456,43,macd,148,87,6,32,0.28,2342,310,66,145,488,191,192,183,198,148,710,74,57,432,981,380,313,33,573,571,170,87,715,105,398,607,154,948,285,588,387,1328,1826,20,555,45,63,181,27,701,21,32,0.07,0.68,19.46,16.13,15.41,19.42,True,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,True,0.0,False,True
216,HL/2,389,523,9,macdh,187,197,6,47,0.73,775,772,152,83,369,122,77,689,199,55,181,235,146,1000,816,695,353,237,255,510,75,71,44,533,382,371,901,819,126,66,82,340,2411,15,984,9,78,184,1,247,44,3,0.42,0.5,18.86,19.97,15.01,15.0,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,False,0.0,False,True
217,open,736,1376,25,macd,83,21,6,38,0.91,141,499,113,124,658,160,250,594,167,99,540,233,133,524,994,654,382,9,678,508,271,40,988,731,572,608,511,400,760,416,386,1111,2500,49,546,11,80,148,20,518,29,35,0.25,0.24,16.35,15.89,19.86,15.55,False,False,False,True,False,True,False,True,True,True,False,False,True,False,False,True,True,0.0,False,True
218,HLC/3,331,1496,7,macdh,15,132,6,21,0.19,1756,444,209,192,187,65,214,158,227,58,304,178,229,416,798,440,430,113,798,767,441,223,985,726,538,139,242,579,313,123,419,999,1970,11,318,4,20,86,36,898,22,10,0.75,0.1,17.86,17.64,15.45,16.76,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,0.0,False,True
219,HLCC/4,726,783,34,macdh,182,21,6,21,0.44,2729,923,250,53,17,186,51,506,175,34,670,120,191,344,695,615,152,151,969,817,448,372,966,435,913,531,555,20,421,44,354,962,733,47,263,24,26,22,33,68,17,11,0.52,0.45,15.14,17.59,18.0,15.07,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,0.0,False,True
220,low,32,888,42,macdh,117,76,6,48,0.32,2612,887,180,27,120,232,77,938,127,242,574,58,195,695,436,82,270,20,411,963,361,53,607,629,208,20,357,857,823,705,140,491,900,28,430,20,47,144,13,350,33,4,0.41,0.24,18.86,16.76,15.36,19.79,True,False,False,True,False,False,True,True,True,False,True,False,False,True,False,True,True,0.0,False,True
221,HL/2,174,1097,22,macds,77,77,6,24,0.79,2143,218,155,206,70,160,84,935,202,9,369,224,107,767,246,197,259,19,480,434,151,103,265,592,784,474,681,346,517,169,204,597,47,37,636,45,79,69,49,842,23,18,0.53,0.68,16.36,19.37,16.9,15.33,False,False,False,False,True,False,False,True,False,True,False,True,True,False,False,True,True,0.0,False,True
222,open,640,1301,11,macd,128,225,6,23,0.64,2731,656,83,92,846,69,25,65,125,28,785,102,152,314,805,741,323,95,740,573,306,53,493,78,445,767,237,365,826,199,128,188,1001,21,630,2,37,21,33,629,31,30,0.43,0.03,17.59,15.62,17.01,18.52,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,True,False,0.0,False,True
223,high,652,1068,12,macds,232,160,6,27,0.56,744,745,69,146,22,42,92,636,249,149,52,53,134,793,530,230,95,88,584,631,160,159,961,762,800,571,545,570,708,64,292,715,126,28,331,32,60,140,14,554,24,12,0.49,0.61,15.56,16.88,16.75,16.81,False,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,True,0.0,False,True
224,OHLC/4,83,706,23,macds,29,218,6,16,0.98,290,967,74,37,217,81,195,543,117,112,961,48,223,232,837,735,182,149,522,357,273,51,850,727,217,728,20,79,262,634,380,1045,1731,49,185,42,67,45,5,642,3,21,0.07,0.8,15.17,19.14,18.75,18.74,False,False,False,True,False,False,True,True,False,True,True,True,True,True,False,True,False,0.0,False,True
225,HLCC/4,47,1008,39,macds,12,182,6,43,0.29,1807,504,172,190,466,212,20,341,177,123,822,129,3,736,633,502,464,56,844,701,315,141,613,380,388,523,371,192,223,172,162,1174,1877,8,650,36,78,12,44,390,41,32,0.4,0.07,19.9,19.45,17.75,17.34,False,False,False,True,False,False,True,True,True,False,False,False,True,True,False,True,False,0.0,False,True
226,close,32,964,36,macds,52,56,6,21,0.41,1733,797,183,112,726,215,118,478,23,11,679,32,216,339,821,400,419,58,236,783,214,23,280,243,877,96,137,964,537,365,488,1068,2261,40,990,32,95,9,32,820,13,7,0.87,0.79,15.8,15.47,17.16,17.82,True,True,False,True,False,False,True,True,False,True,True,True,True,True,False,True,False,0.0,False,True
227,HL/2,22,232,28,macd,213,110,6,24,0.51,1122,103,70,230,368,26,102,257,167,198,944,127,35,813,505,947,395,39,440,912,350,58,589,90,622,177,538,370,768,421,76,1219,1263,45,575,8,104,30,41,763,18,25,0.03,0.18,15.28,16.2,18.41,16.03,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,0.0,False,True
228,close,63,1075,7,macds,33,123,6,38,0.3,302,767,78,107,910,222,135,266,207,94,587,214,81,187,689,538,433,280,719,708,458,42,104,635,838,726,401,742,640,783,167,1033,693,21,671,4,99,162,13,812,6,35,0.01,0.32,17.92,18.33,16.44,18.58,True,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,0.0,False,True
229,open,74,82,9,macdh,120,215,6,45,0.06,1987,41,236,124,979,86,60,349,138,170,731,243,99,361,925,409,406,88,879,250,218,128,716,896,258,46,811,184,2,526,358,568,67,31,653,26,91,171,27,848,8,21,0.43,0.22,16.72,19.66,16.99,15.35,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,False,False,0.0,False,True
230,close,776,1267,23,macd,219,18,6,1,0.77,2848,900,100,143,617,159,205,366,157,243,577,186,90,206,829,595,141,71,736,539,168,88,10,964,309,694,634,113,176,106,120,863,1243,10,79,31,77,201,8,401,35,23,0.07,0.78,18.92,16.95,17.26,19.6,False,False,False,True,False,True,True,False,False,False,True,True,True,False,False,False,True,0.0,False,True
231,close,230,709,21,macds,110,46,6,47,0.39,698,938,245,206,540,61,21,292,96,107,673,191,8,242,967,863,11,5,622,252,191,134,304,810,396,109,918,330,895,335,106,177,2011,34,109,23,72,44,20,406,28,29,0.4,0.37,16.55,18.8,17.46,19.93,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,0.0,False,True
232,high,293,587,15,macd,170,152,6,50,0.69,260,598,94,129,485,51,119,902,208,106,571,114,139,459,873,706,317,242,845,668,469,329,972,966,163,754,777,629,721,275,188,549,252,39,825,46,101,195,36,275,17,10,0.71,0.65,15.17,17.1,17.23,17.24,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,0.0,False,True
233,HLCC/4,424,574,43,macds,188,23,6,12,0.35,1328,370,34,192,329,8,72,348,71,102,454,86,111,674,987,651,438,254,875,735,346,251,732,529,477,905,641,684,263,457,131,1267,977,43,861,7,94,199,48,875,6,35,0.26,0.69,16.99,17.01,18.08,17.33,False,False,False,True,True,True,False,False,True,False,True,True,False,True,False,True,False,0.0,False,True
234,open,493,851,27,macd,17,34,6,31,0.98,1280,356,225,49,114,178,34,895,113,224,969,38,89,196,676,600,295,232,275,167,429,384,225,336,946,57,345,82,131,140,50,1227,1769,23,679,33,72,187,19,793,34,13,0.93,0.5,16.17,17.44,19.02,15.48,True,True,True,True,True,False,True,False,True,True,False,False,True,True,False,True,True,0.0,False,True
235,HL/2,55,502,14,macd,239,191,6,34,0.22,1955,38,115,129,463,60,48,857,84,244,80,217,111,359,373,311,248,51,699,646,399,23,60,319,473,332,854,926,976,744,230,1312,86,38,126,29,83,14,46,431,27,15,0.69,0.44,16.79,18.09,16.1,15.66,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,True,0.0,False,True
236,HLCC/4,277,817,47,macd,168,104,6,26,0.84,843,137,34,67,538,142,223,322,83,56,532,186,207,36,846,538,286,40,608,567,121,62,421,37,444,419,983,951,9,593,344,723,1624,12,199,17,95,5,19,877,41,8,0.83,0.16,16.35,17.25,18.91,15.88,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,0.0,False,True
237,HLCC/4,450,1456,49,macd,36,5,6,26,0.39,1450,911,76,106,887,174,213,35,79,164,589,248,3,620,777,728,426,352,839,678,301,69,654,361,392,222,64,258,960,671,174,271,2047,9,640,4,61,207,27,379,21,20,0.61,0.42,17.73,18.11,15.39,17.12,False,True,False,True,False,True,True,False,True,False,True,False,True,True,False,False,True,0.0,False,True
238,low,306,1100,23,macdh,64,23,6,9,0.05,2140,93,166,215,399,167,186,466,134,208,571,188,166,722,610,553,267,57,945,933,439,25,265,381,497,39,183,705,601,369,134,884,2171,9,677,2,29,41,5,287,23,31,0.15,0.03,15.89,18.4,15.89,19.59,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,0.0,False,True
239,HLCC/4,587,881,35,macds,27,135,6,25,0.45,1605,595,203,248,557,178,207,245,24,247,777,126,107,94,362,628,294,11,872,292,413,47,997,662,576,411,476,600,785,995,279,558,738,5,994,25,77,197,2,47,25,6,0.63,0.51,15.66,17.49,18.52,19.91,True,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,True,0.0,False,True
240,high,502,639,15,macds,158,98,6,20,0.18,2496,479,109,242,931,184,202,572,194,115,518,107,195,432,174,103,247,26,971,911,267,192,387,431,700,539,541,642,775,919,263,434,2423,31,441,47,93,121,2,877,36,35,0.28,0.4,18.82,16.87,17.01,16.42,True,True,False,False,False,True,True,False,True,True,True,False,False,True,False,True,False,0.0,False,True
241,OHLC/4,224,969,46,macds,167,100,6,33,0.97,1371,25,159,121,830,49,249,633,8,4,373,121,159,504,608,222,185,30,121,620,158,55,930,291,109,316,800,914,436,815,321,1271,1685,37,72,40,46,178,35,707,31,16,0.4,0.9,16.11,17.19,18.67,17.09,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,0.0,False,True
242,open,436,1095,26,macds,40,139,6,23,0.99,135,323,50,96,871,7,151,162,70,206,373,160,219,439,480,245,177,70,940,537,366,313,620,731,669,740,413,131,735,594,144,829,2334,21,995,40,58,3,26,744,7,8,0.78,0.28,15.88,16.01,15.39,17.64,False,True,False,True,True,False,False,True,True,False,True,True,True,True,True,False,True,0.0,False,True
243,OHLC/4,750,833,6,macd,100,81,6,12,0.59,1702,713,187,58,622,73,130,887,79,194,936,160,214,888,828,526,377,48,809,461,327,84,92,814,60,994,792,308,334,243,372,1080,106,7,463,13,51,60,35,75,19,8,0.41,0.34,17.55,16.24,15.77,15.15,True,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,0.0,False,True
244,open,248,335,43,macd,75,137,6,43,0.16,338,912,67,214,406,97,182,67,167,220,223,98,67,447,936,145,168,125,733,548,409,119,895,233,33,629,252,936,521,316,234,707,1020,17,369,9,29,50,26,496,39,45,0.99,0.36,16.39,15.64,17.74,19.32,True,False,True,True,True,True,True,False,False,False,True,False,False,False,False,True,False,0.0,False,True
245,HLCC/4,637,1465,38,macds,135,142,6,45,0.33,1287,330,35,158,83,117,143,81,113,155,19,22,194,670,878,542,359,245,174,68,379,313,133,925,440,943,369,918,306,591,409,1010,1824,32,487,39,98,209,21,496,22,28,0.31,0.83,16.98,17.07,15.98,19.3,False,False,True,False,False,False,True,True,True,False,True,True,True,False,False,True,False,0.0,False,True
246,OHLC/4,581,1461,12,macd,115,8,6,44,0.85,441,724,125,232,37,91,5,444,46,216,757,106,141,601,999,544,389,238,818,767,146,27,925,316,119,808,989,625,906,145,257,990,110,12,2,3,102,105,34,316,10,35,0.21,0.62,19.91,19.53,15.42,15.54,True,False,False,False,True,False,False,False,True,True,True,False,False,True,True,False,False,0.0,False,True
247,close,533,1344,29,macds,44,82,6,46,0.62,2681,279,79,43,921,38,43,755,144,165,328,87,78,734,951,703,448,424,571,211,391,154,170,837,372,137,59,233,911,954,96,1168,2167,23,593,33,51,141,20,345,2,35,0.07,0.81,17.97,19.75,16.32,19.49,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,0.0,False,True
248,HLCC/4,187,1176,43,macds,105,171,6,4,0.73,1998,569,207,12,677,106,82,699,28,170,146,44,29,117,105,95,192,60,771,716,359,26,145,694,417,575,531,760,325,427,177,425,508,36,163,44,63,109,27,386,9,43,0.42,0.29,18.07,17.75,19.43,17.17,True,False,True,True,True,False,True,False,True,False,False,True,False,True,False,True,True,0.0,False,True
249,HL/2,20,367,4,macd,105,119,6,14,0.8,2996,581,10,72,486,62,149,235,39,105,412,160,96,122,373,282,114,20,750,485,114,99,187,431,601,137,479,878,58,776,66,355,2410,9,74,33,52,83,49,216,21,4,0.36,0.47,15.39,15.47,17.52,19.83,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False,False,True,0.0,False,True
250,OHLC/4,741,1299,37,macdh,132,3,6,6,0.96,630,20,34,122,541,81,210,398,160,46,652,237,105,104,865,614,409,176,909,186,120,82,237,650,405,23,867,953,382,48,480,1034,915,13,500,21,46,57,8,858,28,13,0.35,0.08,17.78,19.15,18.36,16.16,False,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,0.0,False,True
251,HLC/3,792,1422,13,macdh,135,147,6,35,0.37,377,530,199,32,569,28,12,822,141,110,30,201,118,369,747,703,453,112,812,523,250,128,291,652,198,952,921,671,222,187,337,1282,791,9,349,13,96,13,12,787,27,34,0.32,0.71,15.67,19.49,15.89,19.53,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,0.0,False,True
252,low,206,353,50,macd,69,171,6,19,0.03,1920,124,77,238,18,62,70,304,186,3,51,187,198,368,889,190,434,170,963,890,348,48,861,264,493,320,656,850,664,762,42,921,488,24,638,17,64,114,28,16,27,13,0.74,0.87,19.5,17.24,18.03,17.22,False,True,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,0.0,False,True
253,open,252,633,27,macdh,116,148,6,21,0.66,1902,235,171,206,29,82,227,85,42,42,439,107,60,866,782,759,303,175,980,593,375,64,603,945,707,875,449,181,465,325,369,1153,172,1,957,21,90,31,50,213,29,8,0.72,0.18,17.23,19.06,16.25,19.49,False,True,True,True,True,True,True,True,False,False,True,True,True,False,True,False,True,0.0,False,True
254,high,49,448,46,macd,218,221,6,4,0.21,1995,88,206,74,770,212,241,593,107,225,434,134,42,664,626,539,189,168,848,732,484,219,424,643,780,811,743,79,92,416,399,1327,396,1,897,43,66,5,43,648,49,50,0.82,0.79,15.75,18.55,19.14,17.01,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,True,False,0.0,False,True
255,HLC/3,303,981,37,macd,83,111,6,22,0.55,1182,299,234,226,780,80,28,785,244,160,613,176,235,35,594,405,285,69,655,519,251,141,887,894,342,342,863,293,930,742,460,1341,390,34,415,2,90,64,42,352,41,10,0.16,0.09,19.19,15.37,15.27,19.53,False,False,False,False,True,True,True,True,True,False,False,False,True,False,True,True,True,0.0,False,True
