,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn
563,close,73,173,23,macdh,45,48,6,9,0.29,1855,574,44,46,418,45,54,555,50,51,471,49,54,489,688,539,282,138,743,542,307,133,439,503,468,457,450,507,556,505,48,190,302,11,466,21,68,119,11,483,12,13,0.08,0.01,0.19890741,0.19890741,0.106081261,0.106081261,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,42.54274033,TRUE,FALSE
564,OHLC/4,69,202,30,macds,48,53,5,11,0.35,1821,547,44,42,415,51,55,566,51,48,438,49,52,549,687,556,289,144,714,548,316,133,466,536,429,469,531,452,470,490,47,167,348,11,454,25,72,112,9,456,13,11,0.11,0.33,0.05,0.1,0.09,0.16,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,10.74680258,TRUE,FALSE
565,close,68,201,29,macd,55,55,5,11,0.33,1764,591,41,47,490,47,43,440,53,51,474,51,54,572,749,529,322,171,748,587,327,144,515,491,471,542,532,447,494,558,50,180,274,10,477,22,62,120,10,493,11,10,0.16,0.2,0.01,0.85,0.14,0.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,15.51910142,TRUE,FALSE
566,HLCC/4,24,261,21,macdh,46,65,2,16,0.36,2734,287,45,97,264,16,92,438,40,61,220,38,65,343,967,271,372,351,881,481,307,15,381,896,858,552,899,586,965,112,22,185,314,15,480,47,102,180,18,349,23,16,0.31,0.04,0.676590686,1.134297145,0.77924871,1.089223278,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,4.985367338,TRUE,FALSE
567,HL/2,124,221,14,macd,60,27,4,14,0.08,900,674,8,56,656,92,9,887,69,11,677,51,80,984,833,761,495,425,449,213,266,108,388,718,619,430,801,257,529,185,39,103,83,9,282,18,77,153,11,324,8,13,0.3,0.37,0.87,0.91,0.88,0.89,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,7.872783912,TRUE,FALSE
568,HLC/3,23,161,38,macds,20,40,2,13,0.31,1831,572,20,16,93,72,81,106,45,85,767,4,94,358,943,438,341,140,677,624,456,424,714,451,416,472,493,585,342,623,10,288,75,11,335,49,102,56,6,205,6,2,0.33,0.09,0.92,0.96,0.96,0.98,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,10.15245706,TRUE,FALSE
569,open,131,228,31,macds,42,52,5,4,0.32,673,457,16,51,335,94,7,811,30,98,653,36,22,863,392,297,488,468,860,777,456,441,33,452,218,308,523,770,306,904,50,117,320,11,996,41,90,2,15,843,7,11,0.34,0.31,0.63,0.98,0.8,0.86,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,6.413654374,TRUE,FALSE
570,HL/2,75,302,11,macd,43,75,3,17,0.23,2255,369,86,38,660,32,57,885,80,10,796,70,91,203,139,115,478,117,737,544,371,46,404,600,505,124,736,521,681,989,47,294,452,5,674,48,87,97,17,966,2,12,0.2,0.13,0.46,0.51,0.87,0.91,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,18.85694002,TRUE,FALSE
571,OHLC/4,15,76,25,macd,86,30,4,20,0.19,1546,410,62,46,460,8,81,251,89,85,475,30,34,933,882,351,498,153,986,279,316,249,721,978,876,480,983,361,116,421,60,124,54,13,321,40,55,137,14,998,21,6,0.3,0.32,0.85,0.84,0.99,0.89,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,10.95825301,TRUE,FALSE
572,open,88,233,20,macdh,43,12,5,9,0.19,2906,315,35,53,645,7,87,530,37,68,391,84,35,964,999,528,349,280,228,75,50,47,633,256,618,202,212,994,285,133,68,203,323,6,721,18,19,4,13,601,21,2,0.18,0.2,0.69,0.93,0.96,0.87,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0.976166673,TRUE,FALSE
573,HLCC/4,52,143,42,macds,88,17,2,16,0.35,382,525,47,99,979,90,57,277,90,12,84,83,26,452,901,833,85,38,601,315,261,172,23,322,672,712,183,536,246,31,60,239,242,17,712,37,91,171,3,51,11,9,0.07,0.15,0.43,0.59,0.68,0.86,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,29.33150039,TRUE,FALSE
574,HL/2,71,81,42,macds,52,94,3,20,0.01,1457,332,42,11,411,87,5,47,62,54,427,18,3,593,854,641,186,102,964,832,360,261,211,982,229,207,812,272,67,753,13,304,583,16,495,5,58,55,14,81,8,6,0.19,0.14,0.56,0.99,0.91,0.87,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,2.951301384,TRUE,FALSE
575,OHLC/4,86,162,9,macdh,72,4,5,8,0.38,569,855,33,9,359,5,31,470,81,20,955,51,18,520,425,394,351,85,307,270,236,147,683,636,716,216,320,930,853,890,59,175,171,9,838,12,14,144,8,970,13,12,0.26,0.36,0.87,0.99,0.93,0.89,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,23.40361118,TRUE,FALSE
576,HLCC/4,69,192,28,macds,57,44,5,12,0.18,1788,584,50,39,425,44,48,535,44,46,469,55,49,494,714,498,302,163,734,505,337,163,483,547,514,491,449,525,499,478,46,162,273,12,546,20,69,117,12,546,13,11,0.01,0.29,0.42,0.77,0.45,0.84,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,13.61583384,TRUE,FALSE
577,HLC/3,66,179,24,macdh,48,46,5,10,0.21,1713,608,50,50,523,53,48,480,52,53,539,54,45,494,715,569,317,160,720,560,336,158,475,500,526,429,544,560,516,525,44,190,281,11,552,25,70,110,9,474,11,11,0.34,0.13,0.24,0.37,0.43,0.55,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,29.64850131,TRUE,FALSE
578,OHLC/4,130,260,10,macds,11,14,2,15,0.16,2976,760,84,17,858,13,74,69,7,76,27,57,13,210,750,882,147,96,235,795,380,375,883,816,282,162,48,120,759,543,4,45,598,5,716,6,82,34,7,278,5,20,0.01,0.01,0.53,0.69,0.77,0.93,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4.658837968,TRUE,FALSE
579,close,64,282,14,macdh,46,9,5,3,0.19,1671,521,79,2,510,4,62,450,18,56,154,82,94,100,542,125,123,25,902,541,404,258,838,973,140,980,808,618,132,129,49,135,544,2,312,6,28,105,3,626,3,19,0.01,0.03,0.98,0.87,0.83,0.98,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,45.85301533,TRUE,FALSE
580,HLC/3,67,197,28,macdh,47,57,5,9,0.03,1830,634,43,42,482,51,54,558,47,51,468,54,51,577,681,476,322,140,708,518,308,172,525,549,442,507,537,453,563,551,52,173,313,10,506,23,65,128,12,470,12,13,0.33,0.16,0.43,0.61,0.62,0.77,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,29.016485,TRUE,FALSE
581,HL/2,39,86,38,macd,65,16,5,2,0.16,2873,387,97,23,239,74,53,766,60,45,712,3,5,463,426,889,472,110,585,310,171,119,241,992,272,94,842,829,755,612,40,70,438,2,707,13,35,40,14,523,15,9,0.07,0.38,0.64,0.67,0.77,0.79,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8.226529723,TRUE,FALSE
582,high,34,54,42,macds,68,97,2,14,0.4,2161,509,57,42,720,44,7,443,82,68,595,15,45,731,914,297,359,112,647,657,461,225,540,19,212,341,858,941,391,515,22,30,77,8,495,14,19,29,1,946,10,2,0.1,0.17,0.54,0.69,0.75,0.94,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,3.004460409,TRUE,FALSE
583,HL/2,33,48,36,macdh,19,31,5,7,0.1,2511,624,99,70,672,65,44,962,6,20,57,100,42,964,218,339,306,11,693,330,230,165,570,995,710,541,104,9,446,702,11,14,92,11,886,7,30,52,13,785,14,14,0.22,0.17,0.4,0.69,0.62,0.9,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,19.90184901,TRUE,FALSE
584,OHLC/4,23,24,25,macds,87,6,6,15,0.35,460,633,44,8,503,50,93,319,15,77,687,43,59,279,738,441,268,57,727,156,21,20,719,609,365,349,211,585,417,243,24,28,31,5,619,4,45,26,8,99,4,18,0.11,0.33,0.89,0.82,0.85,0.9,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2.886764576,TRUE,FALSE
585,close,13,21,15,macd,27,21,3,7,0.13,972,395,90,64,947,29,10,405,14,76,262,37,5,952,595,410,273,90,686,494,479,371,588,945,441,220,996,945,310,749,10,39,6,8,973,7,49,91,15,543,17,18,0.29,0.36,0.42,0.85,0.63,0.93,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,20.5818454,TRUE,FALSE
586,open,35,52,4,macdh,41,10,5,2,0.02,2841,857,5,15,789,34,54,844,11,77,575,96,71,107,816,553,426,351,915,544,370,284,665,795,530,707,863,403,612,273,20,26,2,18,349,4,41,74,8,781,15,2,0.04,0.19,0.5,0.98,0.97,0.87,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2.15443469,TRUE,FALSE
587,low,19,62,35,macd,8,70,3,19,0.1,436,812,64,67,849,98,44,968,47,30,17,93,22,450,798,161,370,230,875,436,426,259,518,315,184,925,957,854,155,176,9,47,92,11,221,16,20,69,10,229,6,7,0.36,0.25,0.4,0.58,0.84,1.02,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,32.56408404,TRUE,FALSE
588,low,69,192,30,macd,50,55,6,11,0.25,1795,555,50,48,502,46,43,493,56,52,498,56,57,554,743,539,314,183,715,562,307,149,533,456,442,469,519,471,459,540,57,173,336,10,479,22,63,115,9,439,12,10,0.25,0.11,0.24,0.29,0.63,0.71,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,27.89428733,TRUE,FALSE
589,OHLC/4,64,190,26,macdh,46,50,4,11,0.23,1896,603,41,42,501,51,56,483,55,46,521,51,57,512,663,537,308,151,683,591,322,169,495,567,459,441,532,534,575,459,47,176,295,12,478,22,71,125,9,525,12,12,0.13,0.3,0.13,0.22,0.4,0.59,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,20.4431566,TRUE,FALSE
590,HLC/3,29,44,25,macds,91,13,6,7,0.26,1921,693,6,81,951,71,97,703,23,92,697,19,61,447,958,424,422,354,637,399,468,223,527,582,904,378,802,685,844,181,22,41,23,11,977,13,34,103,15,764,3,3,0.13,0.31,0.44,0.82,0.5,0.88,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3.189509162,TRUE,FALSE
591,low,18,62,28,macds,33,61,6,5,0.32,1468,705,49,11,373,14,66,392,33,55,99,19,11,832,875,578,105,87,765,710,206,103,274,121,297,205,701,75,255,347,30,59,38,6,655,4,23,29,20,951,17,25,0.36,0.14,0.34,0.75,0.59,1.02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,28.10415931,TRUE,FALSE
592,HLC/3,24,31,20,macds,65,12,4,19,0.11,536,421,89,66,941,64,15,862,24,98,983,92,65,763,171,991,328,295,438,433,452,20,598,944,476,882,980,593,516,797,22,44,66,18,706,8,52,65,9,573,14,14,0.32,0.21,0.47,0.85,1.0,0.87,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,13.05397508,TRUE,FALSE
593,HLC/3,19,54,38,macds,22,96,5,12,0.01,1806,647,14,89,949,62,95,413,4,4,251,65,58,357,682,794,399,70,428,467,137,50,27,153,770,747,288,420,270,32,4,37,79,6,624,14,15,41,17,717,13,12,0.24,0.39,0.58,0.69,0.75,0.85,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10.90502142,TRUE,FALSE
594,OHLC/4,4,59,39,macd,51,5,3,10,0.01,1354,731,29,31,614,22,89,905,7,61,333,46,58,578,970,104,101,37,637,552,149,67,713,180,9,238,55,477,249,49,2,15,90,7,642,3,40,97,10,667,20,9,0.28,0.25,0.9,0.99,0.93,0.98,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,13.01982212,TRUE,FALSE
595,open,9,10,12,macds,78,94,4,13,0.21,2542,415,51,76,749,21,20,693,18,66,507,80,2,983,721,591,431,297,894,681,286,130,201,418,610,385,283,833,569,294,2,56,19,20,704,5,16,44,10,967,15,23,0.32,0.01,0.63,0.67,0.69,0.81,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,10.25304201,TRUE,FALSE
596,HL/2,13,61,10,macds,87,92,4,10,0.4,1322,345,87,44,401,66,49,592,31,81,433,7,58,173,679,602,348,280,756,636,452,394,294,889,367,431,407,816,901,888,16,53,29,11,627,16,23,16,16,53,3,6,0.1,0.34,0.39,0.83,0.68,1.13,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,17.79283638,TRUE,FALSE
597,HLC/3,4,51,37,macd,38,96,5,2,0.35,2761,875,20,71,835,45,67,92,2,12,773,64,84,470,742,724,382,322,655,542,371,125,692,470,780,403,584,746,639,121,23,36,6,7,743,17,32,22,10,654,23,18,0.21,0.23,0.47,0.62,0.83,0.95,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,8.471450952,TRUE,FALSE
598,high,12,47,36,macdh,97,46,5,6,0.3,2592,525,6,91,602,34,87,541,79,56,591,3,3,469,851,474,233,34,749,647,413,78,944,482,214,415,693,115,47,600,17,26,29,7,855,12,27,102,11,644,14,12,0.28,0.03,0.75,0.91,0.97,0.8,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30.77559985,TRUE,FALSE
599,close,58,194,26,macdh,48,55,5,11,0.05,1808,620,50,50,418,50,49,509,45,57,508,48,55,571,714,545,286,175,745,535,301,145,470,490,508,427,474,457,520,525,58,190,308,11,508,20,68,114,11,496,12,12,0.23,0.33,0.33,0.6,0.54,0.79,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,11.62880489,TRUE,FALSE
600,low,29,48,30,macds,56,98,3,13,0.23,2913,463,65,56,549,10,87,371,6,86,272,78,86,899,680,260,242,89,850,557,323,275,243,233,647,19,447,591,169,68,25,26,76,20,565,9,32,65,2,395,4,20,0.24,0.31,0.86,0.95,0.97,0.97,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,4.021749688,TRUE,FALSE
601,close,58,189,25,macds,57,55,5,10,0.22,1879,633,40,52,490,55,49,488,56,49,477,49,47,516,701,483,322,147,699,535,327,138,547,458,473,491,566,531,521,494,56,167,326,13,505,24,70,117,9,489,13,10,0.05,0.32,0.44,0.65,0.68,0.9,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,11.46801662,TRUE,FALSE
602,HLC/3,69,179,24,macdh,47,50,5,10,0.39,1879,581,49,41,467,44,50,455,56,55,479,45,54,479,728,564,300,181,668,554,317,137,443,488,425,444,544,555,578,478,57,168,340,13,539,21,60,128,9,443,11,13,0.22,0.32,0.24,0.43,0.42,0.6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,15.39694666,TRUE,FALSE
603,high,71,182,30,macdh,51,44,2,12,0.06,1839,544,48,45,522,55,44,483,45,45,455,54,56,506,736,506,308,160,722,578,327,135,510,531,475,520,499,484,475,563,49,182,284,11,489,20,64,106,11,434,11,13,0.15,0.28,0.11,0.3,0.32,0.54,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,22.69814552,TRUE,FALSE
604,HLC/3,65,203,30,macds,46,47,3,10,0.04,1857,629,42,46,451,55,53,490,45,47,437,48,54,475,728,517,307,165,686,586,304,171,510,522,476,441,541,468,534,561,47,196,309,12,459,25,69,110,11,442,12,13,0.05,0.11,0.18,0.2,0.3,0.33,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,7.653048652,TRUE,FALSE
605,close,10,17,27,macdh,62,84,5,3,0.09,2766,401,75,14,421,53,68,417,94,98,433,61,36,954,968,658,440,176,746,403,438,134,683,252,984,117,733,356,312,693,18,30,53,1,70,13,14,64,14,244,18,9,0.3,0.26,0.46,0.7,0.63,0.86,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5.286839357,TRUE,FALSE
606,low,11,15,49,macdh,80,43,5,3,0.34,2565,868,16,49,950,5,11,889,96,12,526,86,4,460,455,446,286,246,905,577,399,295,738,222,632,362,36,736,304,887,24,45,9,20,763,7,23,46,5,822,10,21,0.22,0.28,0.84,0.83,0.81,0.94,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,18.81568551,TRUE,FALSE
607,close,36,57,5,macd,29,10,5,18,0.35,2084,308,38,69,607,65,20,405,31,37,763,9,81,274,344,308,283,57,866,381,492,370,908,701,742,769,306,63,499,458,24,48,11,6,559,9,45,31,1,941,5,2,0.1,0.28,0.85,0.8,0.94,0.9,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2.45363185,TRUE,FALSE
608,high,27,42,45,macd,78,12,5,2,0.26,2084,984,21,13,960,66,70,638,51,89,911,98,9,234,903,228,250,17,837,777,399,74,708,742,546,886,163,770,192,404,10,38,58,4,827,13,49,90,20,394,20,3,0.27,0.09,0.85,0.93,0.92,0.98,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,22.44147682,TRUE,FALSE
609,high,22,46,25,macd,2,14,5,6,0.31,2728,672,9,55,705,75,36,398,64,16,788,75,10,255,935,596,371,355,220,974,50,22,827,627,261,267,209,919,798,11,6,19,85,20,231,7,9,79,1,735,24,15,0.24,0.19,0.53,0.73,0.71,0.93,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,14.14316638,TRUE,FALSE
610,HLCC/4,19,42,29,macd,18,54,4,6,0.07,2711,271,62,19,121,63,51,828,41,15,870,39,66,221,244,231,113,41,871,361,325,293,30,942,863,178,594,266,67,296,2,47,36,11,440,16,24,64,19,208,21,4,0.36,0.14,0.59,0.64,0.88,0.93,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,7.273696616,TRUE,FALSE
611,open,20,29,26,macd,69,73,5,2,0.18,1145,295,18,39,233,48,26,420,86,52,91,86,73,739,739,465,302,204,540,972,179,129,267,536,702,4,23,448,147,100,3,24,91,11,57,15,37,28,15,267,24,3,0.11,0.04,0.31,0.7,0.67,1.0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,14.91726207,TRUE,FALSE
612,open,6,61,22,macdh,2,35,5,3,0.27,2762,693,70,32,989,93,57,272,85,21,833,15,16,339,661,469,460,338,949,701,408,73,171,587,506,748,266,253,71,894,15,55,95,4,120,17,34,28,8,580,22,12,0.22,0.03,0.86,0.8,0.88,0.9,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,6.785946436,TRUE,FALSE
613,HL/2,69,193,27,macdh,57,50,5,12,0.11,1697,559,50,42,464,45,48,539,49,57,439,51,56,498,720,479,296,166,668,569,335,141,504,469,429,468,540,547,497,450,52,171,324,12,466,19,68,111,9,433,12,11,0.33,0.11,0.39,0.61,0.56,0.81,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,29.58937992,TRUE,FALSE
614,close,17,63,7,macdh,60,40,5,5,0.4,2862,311,68,88,158,90,96,527,90,59,993,50,29,62,832,517,453,153,451,368,387,26,280,423,285,800,43,906,731,618,23,55,30,18,284,9,49,25,19,901,17,2,0.35,0.4,0.95,0.99,0.87,0.96,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.024247675,TRUE,FALSE
615,high,62,176,29,macdh,45,50,5,10,0.11,1822,616,42,41,491,45,48,480,46,44,494,50,57,515,689,535,331,159,684,528,301,145,441,552,449,427,506,496,481,556,48,166,309,11,522,24,61,122,11,426,10,11,0.27,0.22,0.42,0.84,0.53,0.92,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,17.45020093,TRUE,FALSE
616,HLCC/4,27,49,37,macdh,67,79,6,12,0.36,1808,248,15,62,498,60,35,532,66,95,825,98,25,747,837,849,268,157,314,611,176,99,622,963,735,168,70,536,191,355,9,56,85,12,215,10,24,40,3,110,6,21,0.06,0.37,0.42,0.65,0.67,0.89,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,35.37046949,TRUE,FALSE
