,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,n_clusters_best_low,n_clusters_best_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn
557,open,86,1306,40,macds,118,145,6,32,0.46,2223,579,132,69,433,25,42,970,35,74,700,180,96,560,799,433,91,14,920,658,407,20,193,958,424,11,331,783,558,352,156,654,557,40,563,36,109,35,33,753,28,42,0.06,0.67,36,23,0.95,0.97,0.98,0.93,True,True,True,True,True,False,False,True,False,True,False,True,False,False,True,True,False,-1,True,False
558,open,44,821,30,macdh,162,211,6,8,0.29,2144,982,43,198,326,160,237,416,137,127,165,231,100,671,929,242,280,133,807,427,199,189,336,706,470,481,718,83,803,727,154,454,407,1,643,45,59,105,4,290,31,12,0.92,0.17,31,40,0.89,0.99,0.82,0.99,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,-1,True,False
559,HLC/3,764,840,34,macdh,165,226,4,8,0.09,1195,465,5,90,338,26,38,626,31,173,527,12,14,882,518,374,194,117,785,706,213,149,941,781,105,25,558,378,354,967,292,1057,1076,44,517,2,17,126,44,814,14,31,0.68,0.02,5,14,0.0,0.0,0.0,0.0,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,-1,True,False
560,HLC/3,600,635,44,macd,45,165,6,41,0.82,2233,55,58,238,37,209,161,901,47,133,220,102,22,618,907,521,159,57,124,547,205,61,62,205,520,56,246,249,110,364,300,1369,384,16,701,8,28,112,39,207,8,28,0.3,0.77,1,39,0.85,0.98,0.97,0.84,True,False,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,-1,True,False
561,HLCC/4,483,816,41,macd,25,142,6,33,0.87,1037,749,225,150,338,167,108,738,78,91,334,148,20,780,782,464,335,215,127,814,337,50,771,448,791,708,409,492,438,168,8,354,1756,13,978,45,83,79,24,994,4,19,0.45,0.29,29,40,0.94,0.98,0.89,0.87,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,-1,True,False
562,HL/2,512,1129,35,macd,230,7,6,13,0.27,207,372,21,53,876,65,163,636,60,69,309,18,116,883,602,328,411,336,619,330,445,284,25,232,750,303,412,905,272,883,403,949,732,38,192,460,999,80,32,680,6,21,0.6,0.02,6,26,0.87,0.85,0.92,0.87,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,-1,True,False
563,low,149,1163,27,macdh,172,222,6,18,0.75,1486,482,248,47,428,98,196,474,107,70,706,177,196,617,413,303,276,19,166,583,125,17,881,747,296,159,466,565,130,431,26,230,1118,5,274,25,56,43,49,653,48,37,0.05,0.88,16,5,0.9,0.83,0.83,0.97,False,True,False,False,False,True,True,True,False,False,False,True,True,True,False,False,True,-1,True,False
564,HLC/3,787,1058,50,macds,114,143,6,2,0.72,1744,119,64,217,277,241,77,988,44,98,528,5,154,133,611,270,149,136,528,378,317,9,144,783,712,945,498,804,399,691,176,1334,757,6,976,9,81,75,17,775,7,45,0.85,0.53,43,38,0.83,0.8,0.88,0.91,True,True,True,False,False,False,False,True,False,True,True,True,False,True,True,True,True,-1,True,False
565,HL/2,234,457,39,macds,60,238,5,25,0.75,2863,971,143,137,215,160,83,420,183,77,173,21,133,118,993,848,149,90,165,563,395,164,834,687,960,481,701,905,51,506,297,374,2470,44,25,46,48,167,35,148,30,8,0.11,0.36,50,44,0.0,0.0,0.0,0.0,True,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False,True,-1,True,False
566,close,275,1413,25,macdh,226,9,6,33,0.57,2983,237,236,192,514,205,20,473,55,152,249,145,144,728,316,476,405,127,904,181,90,2,543,278,244,505,500,355,17,552,37,358,1283,18,6,25,106,171,33,254,27,21,0.43,0.08,37,16,0.86,0.87,0.81,0.95,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,-1,True,False
567,OHLC/4,94,1022,12,macd,206,50,6,4,0.92,1862,429,34,24,91,217,71,933,22,104,87,149,212,230,746,264,352,269,68,56,233,28,317,543,384,103,245,863,235,728,193,227,25,18,851,40,49,184,43,380,39,46,0.95,0.91,6,29,0.94,0.87,0.95,0.99,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,-1,True,False
568,low,722,993,38,macd,235,120,6,47,0.77,533,253,210,126,760,127,171,177,218,239,350,243,53,871,870,817,496,120,389,259,448,166,570,894,590,112,62,768,371,992,154,377,314,9,582,47,72,9,19,235,9,43,0.44,0.56,12,21,0.86,0.96,0.89,0.8,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,-1,True,False
569,OHLC/4,35,736,31,macdh,121,246,6,3,0.81,2788,28,82,109,769,41,71,774,60,120,873,138,201,327,886,760,491,66,180,505,257,160,661,381,134,702,344,282,898,759,474,1275,204,32,707,23,105,61,36,86,37,8,0.27,0.15,24,3,0.96,0.89,0.88,0.96,True,False,True,True,False,False,False,True,True,True,False,True,False,True,False,False,True,-1,True,False
570,high,237,469,25,macd,29,28,6,41,0.29,1562,866,120,92,619,192,202,243,127,89,6,56,21,488,766,610,314,14,576,192,172,153,627,955,144,887,904,746,740,449,387,1221,1271,9,875,42,65,61,27,625,26,33,0.66,0.34,36,47,0.93,0.84,0.93,0.84,False,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,True,-1,True,False
571,HL/2,426,1261,38,macdh,142,206,6,25,0.63,2996,244,98,3,907,249,42,643,207,65,506,5,67,349,392,916,384,218,788,98,236,50,291,566,824,214,604,853,374,416,143,707,1189,16,450,15,67,201,22,265,50,22,0.91,0.33,46,31,0.98,0.91,0.85,0.82,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,-1,True,False
572,close,335,1256,13,macds,172,155,6,20,0.98,1657,770,246,52,537,240,13,504,183,202,540,222,221,649,817,191,467,362,43,474,392,98,6,90,856,795,207,101,801,418,11,1152,1963,38,802,273,841,102,6,533,48,3,0.92,0.59,16,25,0.89,0.89,0.99,0.87,False,True,True,True,True,False,True,False,False,False,True,False,False,True,False,True,False,-1,True,False
573,OHLC/4,676,1075,42,macdh,235,102,6,34,0.31,1768,191,108,185,670,129,171,835,182,180,839,55,20,174,866,515,443,38,145,759,42,31,747,110,119,299,119,412,671,611,497,1118,1457,28,84,421,828,44,22,163,4,6,0.62,0.79,46,14,0.81,0.91,0.86,0.85,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,-1,True,False
574,high,192,1358,10,macdh,141,54,6,10,0.69,2534,111,180,129,340,97,127,154,221,172,194,210,85,486,905,283,156,94,607,482,360,128,717,197,957,678,760,304,94,203,368,741,1741,17,265,14,19,207,4,426,28,39,0.26,0.3,9,40,0.86,0.8,0.93,0.89,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,-1,True,False
575,HL/2,535,885,25,macd,161,196,6,2,0.48,201,720,11,247,605,139,172,855,86,91,633,152,88,185,663,760,306,51,235,199,485,12,135,464,581,526,190,20,7,276,187,483,383,25,838,16,1118,13,6,483,13,13,0.46,0.56,50,36,0.87,0.93,0.92,0.82,True,False,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,-1,True,False
576,HL/2,675,1359,14,macd,92,94,6,18,0.33,1505,905,73,30,24,20,55,210,127,8,926,246,100,173,975,810,490,178,861,675,34,27,929,969,770,426,845,758,426,576,132,392,1989,2,60,32,53,22,6,910,22,6,0.97,0.34,8,28,0.84,0.9,0.91,0.9,False,True,False,True,False,True,True,False,True,True,True,False,False,False,False,True,False,-1,True,False
577,open,18,1017,23,macd,75,193,6,14,0.98,1254,149,68,148,102,7,230,29,197,151,273,61,226,125,478,286,240,199,208,101,295,74,532,735,42,43,141,461,281,297,17,240,1426,14,204,28,29,194,44,363,17,47,0.77,0.31,44,13,0.81,0.85,0.92,0.92,True,False,False,True,True,True,True,False,True,True,False,False,True,True,True,False,True,-1,True,False
578,OHLC/4,267,1401,13,macds,31,227,6,20,0.76,261,155,170,183,847,170,242,338,20,45,532,16,5,530,588,701,313,310,787,658,74,25,571,673,121,76,188,692,857,908,496,1261,328,21,670,2,46,2,41,500,1,11,0.82,0.41,41,43,0.95,0.93,0.96,0.82,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,-1,True,False
579,HL/2,283,1389,20,macds,156,168,6,5,0.78,2436,462,200,171,408,26,66,702,116,44,229,103,164,31,689,306,298,269,965,249,476,58,580,438,983,552,702,458,167,864,384,1297,124,30,813,2,21,196,15,840,27,30,0.95,0.69,29,13,0.81,0.96,0.83,0.82,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,-1,True,False
580,HLCC/4,181,711,26,macds,157,199,6,26,0.51,2017,28,101,93,175,120,172,899,14,7,777,19,64,332,981,691,205,104,512,364,389,197,270,125,68,483,291,592,653,684,87,545,2360,16,79,205,837,201,20,131,16,27,0.03,0.64,11,14,0.83,0.9,0.86,0.99,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,-1,True,False
581,open,496,1366,28,macds,7,220,2,31,0.52,2488,813,26,154,575,245,235,690,160,119,16,68,238,994,466,298,393,305,926,326,155,99,466,990,136,397,798,187,768,972,118,1379,1454,15,767,45,60,66,31,647,25,15,0.57,0.72,30,23,0.0,0.0,0.0,0.0,False,False,True,True,False,False,False,True,False,False,False,True,True,True,True,True,True,-1,True,False
582,low,775,1389,49,macds,13,197,1,50,0.17,914,208,230,142,144,61,6,69,138,65,240,205,193,900,706,263,305,21,553,282,113,97,87,340,555,865,282,774,723,547,189,603,659,36,581,18,97,41,33,499,12,20,0.3,0.31,37,35,0.0,0.0,0.0,0.0,False,False,True,True,False,False,True,False,False,True,False,True,True,True,True,False,True,-1,True,False
583,high,625,812,30,macd,72,45,6,18,0.13,696,186,180,51,312,82,238,3,164,108,21,49,70,358,589,208,287,85,956,888,95,61,918,7,147,729,325,514,710,157,246,331,569,34,144,30,86,62,41,571,48,42,0.44,0.86,30,8,0.92,0.91,0.86,0.87,False,True,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,-1,True,False
584,HLC/3,165,1199,49,macd,228,210,6,38,0.89,2772,268,164,99,290,222,10,614,40,36,909,66,31,315,934,140,379,36,841,195,486,361,887,745,152,606,319,386,162,924,301,311,1317,21,37,4,56,64,46,349,15,48,0.44,0.84,16,6,0.85,0.93,0.91,0.8,False,True,True,False,True,False,True,True,True,False,False,False,False,True,True,False,True,-1,True,False
585,high,737,1192,50,macdh,49,105,6,10,0.48,86,271,7,227,493,55,100,560,190,138,251,241,68,115,56,46,85,34,209,949,125,4,37,795,298,393,319,928,965,510,183,1130,261,6,701,33,56,115,19,592,6,36,0.25,0.05,35,3,0.91,0.8,0.97,0.98,False,False,True,False,True,False,False,False,True,True,True,True,True,True,True,True,False,-1,True,False
586,HLCC/4,89,650,8,macdh,92,60,6,39,0.73,2932,810,206,234,82,131,31,824,153,110,228,89,114,252,866,781,363,8,359,266,168,139,613,515,197,399,428,620,395,311,134,728,533,46,714,33,93,179,31,273,29,39,0.93,0.82,5,3,0.9,0.8,0.82,0.84,False,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,-1,True,False
587,close,136,1123,23,macdh,148,7,6,38,0.52,2056,199,149,91,322,238,56,109,203,164,796,137,216,451,219,207,368,135,954,793,120,101,958,403,566,286,133,183,755,769,7,1073,868,36,868,15,77,95,29,317,34,38,0.43,0.81,27,17,0.9,0.82,0.88,0.83,False,False,True,True,True,False,True,False,False,True,False,False,True,True,False,False,True,-1,True,False
588,HLC/3,441,1131,32,macds,95,159,6,8,0.48,1725,188,204,213,837,229,219,913,101,138,286,34,86,84,854,830,187,44,658,395,331,38,687,900,264,974,139,622,789,781,313,1087,817,32,423,350,370,72,10,882,28,42,0.26,0.88,3,35,0.88,0.98,0.8,0.82,False,True,True,False,True,True,True,False,True,False,True,False,False,True,True,False,False,-1,True,False
589,high,192,848,26,macds,145,172,6,42,0.69,660,809,32,158,70,39,7,282,93,49,522,17,119,215,660,468,447,98,180,150,106,105,618,263,216,335,102,340,336,936,342,1313,34,6,44,4,27,113,21,608,2,34,0.79,0.04,46,15,0.93,0.84,0.96,0.94,False,True,True,False,True,True,True,True,False,False,True,False,False,True,True,True,False,-1,True,False
590,HLC/3,61,1343,25,macd,112,67,6,49,0.9,1847,672,58,109,601,33,80,837,183,58,803,160,3,115,461,439,154,36,983,641,217,10,14,802,173,389,65,582,991,439,12,1194,165,1,246,303,478,6,45,537,25,37,0.96,0.07,19,17,0.83,0.98,0.86,0.89,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,False,True,-1,True,False
591,high,285,1225,26,macds,229,59,6,50,0.99,831,671,7,221,730,113,212,804,2,14,208,39,219,372,776,738,477,287,180,414,307,223,371,798,302,404,913,828,898,230,98,733,1161,14,387,40,87,78,13,520,42,30,0.88,0.88,12,29,0.81,0.88,0.85,0.85,True,True,False,False,True,False,True,False,True,True,True,True,False,True,False,False,True,-1,True,False
592,close,271,912,40,macdh,53,60,6,15,0.59,588,704,200,99,652,164,46,788,228,172,444,89,21,255,972,944,441,13,231,700,382,135,487,973,340,10,909,937,608,765,440,586,2193,30,163,18,37,129,38,676,24,33,0.97,0.03,13,1,0.81,0.85,0.89,0.84,True,False,False,False,False,True,True,True,True,True,False,True,False,False,False,True,False,-1,True,False
593,open,589,1307,18,macd,161,78,6,8,0.4,2290,922,204,223,181,67,119,855,217,110,39,152,201,363,811,753,492,416,765,63,426,400,310,574,712,561,230,559,22,147,173,836,828,41,150,363,954,110,46,207,35,19,0.54,0.33,40,24,0.8,0.94,0.84,0.86,True,False,True,True,True,False,True,False,False,False,True,True,False,False,True,False,False,-1,True,False
594,low,295,1445,22,macdh,146,82,6,13,0.14,712,482,44,56,285,22,184,186,34,219,616,112,53,540,361,132,352,8,581,240,429,199,751,73,823,55,811,592,871,839,466,767,826,29,122,20,86,186,10,153,9,19,0.38,0.82,23,1,0.97,0.99,0.95,0.97,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,-1,True,False
595,close,469,756,20,macds,92,50,6,13,0.38,285,343,243,31,122,188,75,226,59,117,634,57,20,153,747,130,474,247,172,961,265,27,959,160,125,913,140,652,736,272,214,484,2161,2,280,43,74,64,17,268,35,46,0.64,0.2,38,20,0.88,0.91,0.91,0.81,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,True,-1,True,False
596,open,585,1047,45,macdh,36,234,6,28,0.6,279,441,47,205,61,2,163,269,211,54,496,249,191,329,740,567,467,374,238,212,65,37,346,57,904,583,388,486,914,965,84,1275,144,15,520,49,102,23,22,989,32,40,0.05,0.82,45,38,0.86,0.85,0.86,0.87,True,False,False,True,True,False,True,True,False,False,True,True,False,False,False,False,True,-1,True,False
597,HLCC/4,30,36,18,macds,248,40,6,34,0.28,2726,263,113,138,905,171,172,371,185,72,29,246,167,402,421,401,407,69,847,201,437,411,527,136,325,785,819,338,773,389,248,523,393,17,634,47,87,61,32,194,15,43,0.66,0.37,30,27,0.83,0.89,0.82,0.93,False,True,False,True,True,False,False,True,True,True,True,True,True,True,True,False,True,-1,True,False
598,HLCC/4,148,1090,5,macd,56,119,6,20,0.99,1124,770,203,59,163,151,104,999,247,123,275,193,195,816,973,743,476,317,425,397,68,24,218,204,530,997,672,98,158,526,350,1157,1686,11,512,277,469,97,17,507,3,7,0.36,0.64,20,25,0.98,0.88,0.8,0.93,True,True,False,False,True,True,True,False,False,True,True,True,True,False,False,False,True,-1,True,False
599,HLC/3,394,1487,31,macds,247,87,6,23,0.55,2317,240,105,48,434,95,65,485,65,163,893,36,193,304,796,699,386,51,336,81,390,351,677,75,825,412,990,902,841,536,83,477,55,17,12,7,65,63,7,195,1,40,0.36,0.74,24,28,0.85,0.9,0.92,0.93,False,False,True,False,True,True,False,True,False,False,True,True,True,True,False,True,True,-1,True,False
600,HLC/3,323,1370,14,macdh,163,235,6,10,0.97,79,757,13,203,205,180,141,419,122,118,544,81,81,610,644,362,103,37,921,207,320,209,999,799,850,448,857,293,880,513,366,440,492,26,46,10,91,147,36,692,5,8,0.88,0.64,44,6,0.88,0.89,0.86,0.95,True,True,True,False,True,False,False,False,False,True,True,False,True,True,True,False,False,-1,True,False
601,close,503,1014,28,macds,66,87,6,20,0.68,2845,978,55,122,210,244,102,998,110,137,174,107,172,661,868,765,285,154,837,548,191,66,528,688,564,885,623,605,79,541,43,563,2078,41,994,46,83,191,32,993,40,48,0.27,0.73,13,43,0.96,0.97,0.98,0.89,True,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,-1,True,False
602,HLC/3,289,467,40,macd,157,10,6,37,0.25,1183,614,240,29,985,124,167,637,214,206,798,115,153,740,81,56,39,33,561,540,466,234,516,621,380,186,558,820,1000,320,333,880,1517,2,71,469,785,83,41,425,25,49,0.45,0.5,21,13,0.87,0.87,0.92,0.94,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,False,False,-1,True,False
603,HLCC/4,235,893,48,macds,233,235,6,29,0.61,708,268,133,138,451,117,217,600,54,208,127,18,247,858,993,518,163,115,589,266,129,46,18,822,920,73,522,457,48,798,35,907,135,29,170,24,27,62,27,192,32,29,0.56,0.6,10,16,0.95,0.88,0.83,0.99,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,True,True,-1,True,False
604,open,165,1284,12,macdh,167,59,6,13,0.76,2733,465,31,182,547,100,163,189,120,82,472,231,153,429,758,679,407,19,128,986,313,8,244,135,406,34,141,386,520,260,385,659,165,27,728,36,38,69,4,380,32,4,0.17,0.22,33,45,0.93,0.99,0.93,0.94,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,-1,True,False
605,high,297,712,48,macdh,219,69,6,48,0.64,625,322,86,14,21,52,179,676,24,209,159,166,186,753,363,166,45,34,223,782,445,336,385,277,935,699,832,401,169,322,223,775,2382,1,606,118,557,90,20,208,35,37,0.04,0.6,50,7,0.94,0.95,0.97,0.84,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,False,True,-1,True,False
606,open,563,1409,27,macd,4,35,6,21,0.64,2140,135,137,246,634,227,141,340,62,133,432,3,141,457,686,364,296,277,163,649,379,222,76,89,367,226,591,845,347,773,111,506,164,16,890,24,45,144,38,519,50,43,0.02,0.82,39,24,0.98,0.94,0.86,0.8,True,False,False,True,True,True,True,False,False,False,False,False,True,False,True,False,False,-1,True,False
607,open,162,1290,21,macd,51,18,6,21,0.51,2421,489,114,65,97,238,119,495,120,170,793,232,133,573,707,604,484,113,184,463,207,163,577,464,947,871,134,692,582,98,59,1368,952,26,315,13,47,174,12,191,47,30,0.21,0.3,39,7,0.9,0.8,0.97,0.93,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,-1,True,False
608,HL/2,696,1009,38,macdh,228,197,6,50,0.14,1775,297,217,18,745,250,221,766,48,60,960,139,89,8,603,479,231,173,504,489,155,120,32,116,83,548,36,595,825,402,76,88,1823,2,131,28,43,180,45,21,17,49,0.38,0.34,2,4,0.82,0.86,0.94,0.81,True,True,True,True,False,True,False,True,False,False,False,True,False,False,True,False,True,-1,True,False
609,HL/2,317,1142,47,macd,109,216,6,14,0.75,2055,735,139,187,563,167,135,690,249,203,80,166,242,638,836,703,495,128,469,322,132,64,457,314,638,461,83,870,761,898,152,415,87,24,525,46,104,175,47,975,25,28,0.11,0.14,6,11,0.85,0.94,0.89,0.91,False,True,True,True,True,True,False,False,False,True,True,True,False,False,True,False,True,-1,True,False
610,HLC/3,181,1179,7,macdh,185,216,6,48,0.07,2367,286,57,234,173,166,21,572,75,225,458,128,28,524,215,718,489,234,150,658,381,80,993,715,932,274,363,862,292,845,175,467,2217,47,71,15,41,205,12,245,22,38,0.85,0.83,30,23,0.81,0.96,0.84,0.81,False,False,True,True,False,True,False,False,True,False,False,False,True,True,True,False,True,-1,True,False
611,open,770,1452,21,macdh,44,249,6,23,0.01,1962,751,72,222,456,95,206,401,52,230,960,46,25,435,657,467,327,188,641,413,138,9,130,465,45,285,329,284,369,205,413,875,2484,9,65,7,76,12,26,642,6,26,0.54,0.68,24,20,0.94,0.83,0.99,0.96,True,True,False,True,False,True,True,True,False,False,True,False,True,False,False,True,True,-1,True,False
612,low,744,1135,14,macdh,239,230,6,18,0.61,2071,198,98,96,683,177,114,812,205,33,897,132,133,340,918,590,224,65,202,88,17,11,886,505,426,571,764,469,804,773,255,1363,143,15,650,2,97,35,11,549,40,24,0.4,0.19,32,13,0.81,0.95,0.96,0.9,False,False,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,-1,True,False
613,HLC/3,534,1066,44,macd,17,58,6,17,0.66,2505,411,173,166,827,72,77,708,240,187,835,124,11,42,901,721,374,23,245,106,265,32,702,506,775,429,307,981,94,503,122,549,75,38,740,9,21,102,36,984,37,7,0.63,0.4,31,5,0.8,0.99,0.89,0.81,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,-1,True,False
614,OHLC/4,335,586,15,macdh,209,183,6,43,0.44,930,951,120,69,504,153,173,528,81,158,991,55,184,260,442,241,135,106,915,414,105,74,126,132,334,422,412,517,739,370,131,1108,1383,47,661,166,941,93,30,4,50,38,0.6,0.56,14,16,0.97,0.82,0.89,0.95,False,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,-1,True,False
615,HLC/3,112,1088,4,macds,154,237,6,9,0.62,1199,868,79,246,591,247,160,830,188,195,34,223,158,357,931,371,20,10,821,695,460,89,689,418,592,111,489,122,306,965,286,301,1254,26,823,191,304,26,34,190,48,22,0.48,0.25,41,40,0.86,0.97,0.93,0.83,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,-1,True,False
616,OHLC/4,473,1442,13,macds,75,10,6,26,0.87,1656,141,121,62,798,241,155,160,134,62,821,83,81,713,775,500,402,137,237,181,105,56,690,391,405,873,102,980,380,548,238,1019,1003,10,346,15,100,17,42,219,38,32,0.81,0.38,12,29,0.99,0.97,0.87,0.86,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,-1,True,False
617,close,710,1285,50,macd,74,128,6,5,0.29,2745,869,227,64,510,98,50,334,67,123,77,212,126,930,516,360,262,186,86,80,128,52,869,334,354,159,439,935,636,549,182,1206,2348,21,640,17,110,107,12,340,30,27,0.46,0.72,26,3,0.84,0.83,0.86,0.97,True,False,True,True,True,True,False,True,False,True,True,True,False,False,True,False,False,-1,True,False
618,low,188,625,35,macdh,55,165,6,21,0.25,1808,647,172,95,501,216,10,797,177,221,780,140,99,333,719,460,75,62,236,772,207,118,749,437,874,373,473,249,94,453,172,219,1537,43,447,17,43,209,42,489,20,48,0.64,0.59,7,31,0.85,0.92,0.84,0.9,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,-1,True,False
619,high,426,1008,5,macd,164,182,6,49,0.81,2773,103,50,76,783,195,49,789,117,114,284,148,232,833,961,798,454,97,936,378,109,22,904,273,627,944,843,990,732,708,41,1015,2448,50,935,13,44,120,20,963,4,35,0.74,0.66,14,44,0.87,0.99,0.95,0.98,True,True,True,False,False,False,True,True,True,True,True,True,True,False,False,False,True,-1,True,False
620,HLC/3,231,868,50,macdh,60,123,6,9,0.24,829,380,54,189,40,225,131,25,35,45,348,86,147,880,331,257,192,165,962,736,168,50,241,845,338,490,105,390,91,678,66,925,652,44,596,26,52,87,10,513,40,46,0.7,0.59,24,17,0.82,0.81,0.95,0.96,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,-1,True,False
621,HLCC/4,369,1442,22,macd,151,19,1,24,0.41,1905,287,117,129,269,63,149,268,42,210,225,248,217,609,975,476,350,198,135,79,78,77,241,630,591,594,168,921,21,672,104,108,574,29,220,24,43,160,45,547,21,5,0.15,0.82,40,21,-0.3,1.46,-0.11,1.52,True,True,False,False,True,True,False,True,True,False,False,True,True,True,True,False,True,-1,True,False
622,close,332,682,45,macd,54,48,6,33,0.43,1422,562,71,80,67,41,17,828,102,167,23,238,101,400,953,250,248,90,743,370,482,395,525,593,746,560,574,31,764,611,271,738,565,12,173,12,106,97,48,760,11,42,0.81,0.48,43,8,0.92,0.92,0.82,0.89,True,False,True,False,False,False,False,True,True,True,False,True,False,True,True,False,False,-1,True,False
623,low,29,1022,26,macdh,232,182,6,1,0.39,1817,284,38,145,218,176,216,696,55,195,725,168,157,685,384,352,312,56,107,435,427,149,25,241,338,918,708,11,381,170,123,962,2483,40,455,28,85,104,30,447,17,5,0.88,0.96,49,15,0.83,0.99,0.83,0.9,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,-1,True,False
624,open,484,883,7,macd,121,136,6,1,0.68,808,926,182,235,920,5,95,884,115,172,325,249,68,124,622,867,404,90,647,384,498,443,171,569,485,188,870,466,526,428,170,854,104,36,2,25,32,42,48,123,19,22,0.84,0.35,27,22,0.97,0.86,0.8,0.8,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True,False,True,-1,True,False
625,open,297,413,48,macds,204,65,6,50,0.67,2240,636,24,195,396,224,116,828,145,93,34,220,245,608,960,642,365,287,311,297,294,197,522,239,802,923,547,915,625,848,386,718,1021,19,61,30,92,19,42,395,19,24,0.16,0.09,25,12,0.89,0.93,0.94,0.94,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,-1,True,False
626,low,91,1044,39,macd,183,28,6,31,0.11,1887,619,216,194,422,173,204,244,100,6,770,147,76,277,586,470,27,20,499,283,464,9,857,661,69,293,975,376,397,778,296,1141,2291,13,641,392,484,197,5,483,45,33,0.65,0.38,42,38,0.89,0.84,0.88,0.81,False,False,False,True,True,False,False,True,True,False,False,True,True,True,False,True,True,-1,True,False
