,USDSGD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
1725,USDSGD_i,1.35487,1.35595,1.3548499999999999,1.35595,1.3554,1.3555833333333334,1.355675,1.355405,1652,2022-01-31 04:00:00
1726,USDSGD_i,1.35594,1.3538299999999999,1.3535300000000001,1.35599,1.3547600000000002,1.35445,1.354295,1.3548225,3303,2022-01-31 08:00:00
1727,USDSGD_i,1.35385,1.35262,1.35257,1.3553899999999999,1.35398,1.3535266666666665,1.3533,1.3536074999999999,3265,2022-01-31 12:00:00
1728,USDSGD_i,1.3526099999999999,1.35111,1.35097,1.353,1.351985,1.3516933333333334,1.3515475000000001,1.3519225000000001,3246,2022-01-31 16:00:00
1729,USDSGD_i,1.3511199999999999,1.35098,1.35006,1.35122,1.35064,1.3507533333333335,1.35081,1.350845,1537,2022-01-31 20:00:00
1730,USDSGD_i,1.35098,1.35115,1.35036,1.35174,1.3510499999999999,1.3510833333333334,1.3511000000000002,1.3510575,1469,2022-02-01 00:00:00
1731,USDSGD_i,1.35117,1.34985,1.34977,1.35162,1.350695,1.3504133333333332,1.3502725,1.3506025,2224,2022-02-01 04:00:00
1732,USDSGD_i,1.34985,1.34883,1.34877,1.35068,1.349725,1.3494266666666668,1.3492775,1.3495325,2167,2022-02-01 08:00:00
1733,USDSGD_i,1.34883,1.34937,1.34867,1.34995,1.34931,1.3493300000000001,1.3493400000000002,1.349205,3116,2022-02-01 12:00:00
1734,USDSGD_i,1.34937,1.349,1.34889,1.3508200000000001,1.349855,1.34957,1.3494275,1.34952,3422,2022-02-01 16:00:00
1735,USDSGD_i,1.3489900000000001,1.34792,1.34789,1.34907,1.34848,1.3482933333333333,1.3482,1.3484675,963,2022-02-01 20:00:00
1736,USDSGD_i,1.34792,1.3483800000000001,1.34761,1.3488,1.348205,1.3482633333333336,1.3482925000000003,1.3481775000000003,1269,2022-02-02 00:00:00
1737,USDSGD_i,1.3483800000000001,1.34872,1.34823,1.3493,1.348765,1.34875,1.3487425,1.3486574999999998,1344,2022-02-02 04:00:00
1738,USDSGD_i,1.34872,1.34768,1.34764,1.34908,1.34836,1.3481333333333332,1.34802,1.34828,2458,2022-02-02 08:00:00
1739,USDSGD_i,1.34768,1.3477700000000001,1.34638,1.34786,1.3471199999999999,1.3473366666666664,1.347445,1.3474225,2782,2022-02-02 12:00:00
1740,USDSGD_i,1.34776,1.3465799999999999,1.3465799999999999,1.34851,1.347545,1.3472233333333332,1.3470624999999998,1.3473575,3576,2022-02-02 16:00:00
1741,USDSGD_i,1.3465799999999999,1.34676,1.34601,1.34698,1.346495,1.3465833333333332,1.3466274999999999,1.3465824999999998,968,2022-02-02 20:00:00
1742,USDSGD_i,1.34676,1.34779,1.34572,1.34816,1.34694,1.3472233333333332,1.347365,1.3471075,1560,2022-02-03 00:00:00
1743,USDSGD_i,1.34781,1.34738,1.34686,1.34798,1.34742,1.3474066666666669,1.3474000000000002,1.3475075,1472,2022-02-03 04:00:00
1744,USDSGD_i,1.34738,1.34898,1.34713,1.34907,1.3481,1.3483933333333333,1.34854,1.3481400000000001,2437,2022-02-03 08:00:00
1745,USDSGD_i,1.34898,1.3463,1.34581,1.349,1.347405,1.3470366666666667,1.3468525,1.3475225,4107,2022-02-03 12:00:00
1746,USDSGD_i,1.34627,1.34363,1.34269,1.34636,1.344525,1.3442266666666667,1.3440775,1.3447375,4093,2022-02-03 16:00:00
1747,USDSGD_i,1.34362,1.34352,1.34333,1.34437,1.34385,1.3437400000000002,1.343685,1.3437100000000002,1772,2022-02-03 20:00:00
1748,USDSGD_i,1.34331,1.34376,1.34299,1.3443100000000001,1.34365,1.3436866666666667,1.343705,1.3435925,1421,2022-02-04 00:00:00
1749,USDSGD_i,1.3436,1.34259,1.34201,1.34361,1.34281,1.3427366666666665,1.3426999999999998,1.3429525,1378,2022-02-04 04:00:00
1750,USDSGD_i,1.3425799999999999,1.34384,1.34245,1.34479,1.34362,1.3436933333333334,1.34373,1.343415,3156,2022-02-04 08:00:00
1751,USDSGD_i,1.34383,1.3470900000000001,1.34359,1.34754,1.3455650000000001,1.3460733333333337,1.3463275000000001,1.3455125000000003,4408,2022-02-04 12:00:00
1752,USDSGD_i,1.3470900000000001,1.3453300000000001,1.34486,1.3473899999999999,1.3461249999999998,1.34586,1.3457275000000002,1.3461675,4757,2022-02-04 16:00:00
1753,USDSGD_i,1.3453300000000001,1.3446799999999999,1.3444099999999999,1.34548,1.344945,1.3448566666666668,1.3448125000000002,1.3449750000000003,1556,2022-02-04 20:00:00
1754,USDSGD_i,1.3443800000000001,1.3453300000000001,1.3439999999999999,1.34575,1.344875,1.3450266666666668,1.3451025000000003,1.3448650000000002,2032,2022-02-07 00:00:00
1755,USDSGD_i,1.3453300000000001,1.34584,1.34507,1.34626,1.345665,1.3457233333333332,1.3457525,1.345625,1680,2022-02-07 04:00:00
1756,USDSGD_i,1.34583,1.34463,1.34398,1.3459400000000001,1.34496,1.3448499999999999,1.344795,1.345095,2888,2022-02-07 08:00:00
1757,USDSGD_i,1.34463,1.3441100000000001,1.3440699999999999,1.34524,1.344655,1.3444733333333332,1.3443825,1.3445125,2735,2022-02-07 12:00:00
1758,USDSGD_i,1.3441100000000001,1.34469,1.3435000000000001,1.34508,1.34429,1.3444233333333333,1.34449,1.3443450000000001,3204,2022-02-07 16:00:00
1759,USDSGD_i,1.34469,1.34318,1.34308,1.3447,1.34389,1.3436533333333334,1.3435350000000001,1.3439125,1082,2022-02-07 20:00:00
1760,USDSGD_i,1.34318,1.34329,1.3419400000000001,1.34383,1.342885,1.34302,1.3430875000000002,1.3430600000000001,1350,2022-02-08 00:00:00
1761,USDSGD_i,1.34329,1.34419,1.3432,1.3443100000000001,1.343755,1.3438999999999999,1.3439725,1.3437475,1590,2022-02-08 04:00:00
1762,USDSGD_i,1.34419,1.34461,1.34409,1.3455,1.344795,1.3447333333333333,1.3447025000000001,1.3445975000000001,2583,2022-02-08 08:00:00
1763,USDSGD_i,1.34461,1.34503,1.34418,1.34552,1.34485,1.3449099999999998,1.3449399999999998,1.344835,3039,2022-02-08 12:00:00
1764,USDSGD_i,1.34503,1.3446799999999999,1.34446,1.34541,1.344935,1.3448499999999999,1.3448075,1.3448949999999997,2981,2022-02-08 16:00:00
1765,USDSGD_i,1.3446799999999999,1.34445,1.34445,1.3452899999999999,1.3448699999999998,1.34473,1.34466,1.3447174999999998,1266,2022-02-08 20:00:00
1766,USDSGD_i,1.34445,1.34417,1.34417,1.3450199999999999,1.344595,1.3444533333333333,1.3443825,1.3444525,1208,2022-02-09 00:00:00
1767,USDSGD_i,1.34418,1.3434599999999999,1.3434300000000001,1.34418,1.3438050000000001,1.3436899999999998,1.3436325,1.3438124999999999,977,2022-02-09 04:00:00
1768,USDSGD_i,1.3434599999999999,1.3425,1.34232,1.34387,1.343095,1.3428966666666666,1.3427975,1.3430374999999999,1544,2022-02-09 08:00:00
1769,USDSGD_i,1.3425,1.34209,1.34178,1.34252,1.34215,1.34213,1.34212,1.3422225,1904,2022-02-09 12:00:00
1770,USDSGD_i,1.34209,1.34138,1.3411,1.34219,1.341645,1.3415566666666667,1.3415125,1.34169,2114,2022-02-09 16:00:00
1771,USDSGD_i,1.34138,1.34151,1.34109,1.34189,1.3414899999999998,1.3414966666666668,1.3415,1.3414675,1084,2022-02-09 20:00:00
1772,USDSGD_i,1.34098,1.34263,1.34083,1.34264,1.341735,1.3420333333333332,1.3421824999999998,1.34177,1094,2022-02-10 00:00:00
1773,USDSGD_i,1.34263,1.34244,1.3424,1.3431,1.34275,1.3426466666666668,1.342595,1.3426425,969,2022-02-10 04:00:00
1774,USDSGD_i,1.34244,1.34138,1.34137,1.3425799999999999,1.341975,1.3417766666666668,1.3416775,1.3419425,1951,2022-02-10 08:00:00
1775,USDSGD_i,1.3414,1.3432,1.3408,1.34455,1.3426749999999998,1.3428499999999997,1.3429374999999997,1.3424874999999998,2498,2022-02-10 12:00:00
1776,USDSGD_i,1.34335,1.3417,1.34047,1.34458,1.3425250000000002,1.34225,1.3421124999999998,1.342525,3851,2022-02-10 16:00:00
1777,USDSGD_i,1.3417,1.3449499999999999,1.34112,1.34573,1.343425,1.3439333333333334,1.3441875,1.343375,2864,2022-02-10 20:00:00
1778,USDSGD_i,1.34349,1.34418,1.3428499999999999,1.34676,1.344805,1.3445966666666667,1.3444924999999999,1.34432,1989,2022-02-11 00:00:00
1779,USDSGD_i,1.34418,1.34507,1.34386,1.34574,1.3448,1.3448900000000001,1.344935,1.3447125,1800,2022-02-11 04:00:00
1780,USDSGD_i,1.34508,1.34442,1.34427,1.34544,1.344855,1.3447099999999998,1.3446374999999997,1.3448025,2593,2022-02-11 08:00:00
1781,USDSGD_i,1.34444,1.34392,1.3430900000000001,1.34475,1.34392,1.34392,1.34392,1.3440500000000002,2129,2022-02-11 12:00:00
1782,USDSGD_i,1.34393,1.34358,1.34289,1.34428,1.343585,1.3435833333333334,1.3435825000000001,1.3436700000000001,3893,2022-02-11 16:00:00
1783,USDSGD_i,1.3436,1.34606,1.34338,1.3477000000000001,1.3455400000000002,1.3457133333333335,1.3458,1.3451850000000003,4223,2022-02-11 20:00:00
1784,USDSGD_i,1.34592,1.3468200000000001,1.34575,1.34687,1.34631,1.34648,1.346565,1.34634,1066,2022-02-14 00:00:00
1785,USDSGD_i,1.3468200000000001,1.3464800000000001,1.34647,1.34732,1.346895,1.3467566666666666,1.3466874999999998,1.3467725,1195,2022-02-14 04:00:00
1786,USDSGD_i,1.3464800000000001,1.34741,1.34627,1.3477999999999999,1.347035,1.34716,1.3472225,1.34699,3066,2022-02-14 08:00:00
1787,USDSGD_i,1.34741,1.34724,1.3464,1.3480699999999999,1.347235,1.3472366666666666,1.3472375,1.34728,3894,2022-02-14 12:00:00
1788,USDSGD_i,1.34726,1.3467,1.34647,1.34786,1.347165,1.34701,1.3469325,1.3470725,4376,2022-02-14 16:00:00
1789,USDSGD_i,1.3467,1.34681,1.34637,1.34824,1.347305,1.3471400000000002,1.3470575,1.3470300000000002,2388,2022-02-14 20:00:00
1790,USDSGD_i,1.3468,1.34698,1.34601,1.34698,1.346495,1.3466566666666668,1.3467375000000001,1.3466925,999,2022-02-15 00:00:00
1791,USDSGD_i,1.34698,1.3471899999999999,1.34559,1.34724,1.346415,1.3466733333333334,1.3468025,1.3467500000000001,1639,2022-02-15 04:00:00
1792,USDSGD_i,1.3471899999999999,1.34547,1.3453300000000001,1.34748,1.346405,1.3460933333333334,1.3459375,1.3463675,2854,2022-02-15 08:00:00
1793,USDSGD_i,1.34547,1.3449200000000001,1.34477,1.3458700000000001,1.34532,1.3451866666666668,1.34512,1.3452575,2517,2022-02-15 12:00:00
1794,USDSGD_i,1.3449200000000001,1.3446500000000001,1.34427,1.34706,1.345665,1.3453266666666668,1.3451575,1.3452250000000001,3195,2022-02-15 16:00:00
1795,USDSGD_i,1.3446500000000001,1.34461,1.3443100000000001,1.34494,1.3446250000000002,1.3446200000000001,1.3446175000000002,1.3446275,1219,2022-02-15 20:00:00
1796,USDSGD_i,1.34461,1.3445,1.34374,1.34486,1.3443,1.3443666666666667,1.3444,1.3444275,891,2022-02-16 00:00:00
1797,USDSGD_i,1.3445,1.34448,1.3443800000000001,1.34582,1.3451,1.3448933333333333,1.34479,1.344795,1201,2022-02-16 04:00:00
1798,USDSGD_i,1.34448,1.34376,1.34329,1.34487,1.34408,1.3439733333333332,1.3439199999999998,1.3440999999999999,2107,2022-02-16 08:00:00
1799,USDSGD_i,1.34371,1.34429,1.34356,1.34487,1.3442150000000002,1.34424,1.3442525,1.3441075,3351,2022-02-16 12:00:00
1800,USDSGD_i,1.34427,1.3431,1.343,1.34462,1.34381,1.3435733333333333,1.3434549999999998,1.3437474999999999,2719,2022-02-16 16:00:00
1801,USDSGD_i,1.3431,1.3428,1.34198,1.34363,1.342805,1.3428033333333333,1.3428025,1.3428775,1959,2022-02-16 20:00:00
1802,USDSGD_i,1.3428,1.34259,1.34172,1.3433,1.3425099999999999,1.3425366666666665,1.3425499999999997,1.3426025,1421,2022-02-17 00:00:00
1803,USDSGD_i,1.34259,1.34388,1.34218,1.34537,1.343775,1.3438100000000002,1.3438275000000002,1.343505,3570,2022-02-17 04:00:00
1804,USDSGD_i,1.3439,1.34424,1.34315,1.34536,1.344255,1.34425,1.3442475,1.3441625,4595,2022-02-17 08:00:00
1805,USDSGD_i,1.34424,1.34376,1.34283,1.3443800000000001,1.3436050000000002,1.3436566666666667,1.3436825,1.3438025,3338,2022-02-17 12:00:00
1806,USDSGD_i,1.34376,1.34275,1.34227,1.34426,1.3432650000000002,1.3430933333333333,1.3430075000000001,1.34326,4553,2022-02-17 16:00:00
1807,USDSGD_i,1.34275,1.34286,1.3425099999999999,1.34352,1.3430149999999998,1.3429633333333333,1.3429375,1.3429099999999998,1558,2022-02-17 20:00:00
1808,USDSGD_i,1.34286,1.34247,1.34229,1.34323,1.34276,1.3426633333333333,1.342615,1.3427125,1295,2022-02-18 00:00:00
1809,USDSGD_i,1.34247,1.34313,1.3421699999999999,1.34351,1.3428399999999998,1.3429366666666667,1.342985,1.3428200000000001,1323,2022-02-18 04:00:00
1810,USDSGD_i,1.34313,1.34318,1.34177,1.34461,1.3431899999999999,1.3431866666666668,1.343185,1.3431725,2823,2022-02-18 08:00:00
1811,USDSGD_i,1.3431899999999999,1.34367,1.34277,1.34444,1.3436050000000002,1.3436266666666665,1.3436374999999998,1.3435175,3998,2022-02-18 12:00:00
1812,USDSGD_i,1.34367,1.34609,1.343,1.34618,1.34459,1.34509,1.34534,1.344735,4414,2022-02-18 16:00:00
1813,USDSGD_i,1.34609,1.34489,1.3446,1.34623,1.345415,1.3452399999999998,1.3451524999999998,1.3454525,1844,2022-02-18 20:00:00
1814,USDSGD_i,1.34561,1.34383,1.34348,1.34657,1.3450250000000001,1.3446266666666666,1.3444275,1.3448725,2110,2022-02-21 00:00:00
1815,USDSGD_i,1.34383,1.3447,1.34357,1.34497,1.3442699999999999,1.344413333333333,1.3444849999999997,1.3442675,1816,2022-02-21 04:00:00
1816,USDSGD_i,1.3447,1.34528,1.34389,1.34557,1.34473,1.3449133333333334,1.345005,1.3448600000000002,2831,2022-02-21 08:00:00
1817,USDSGD_i,1.3453,1.34619,1.34512,1.3468200000000001,1.34597,1.3460433333333335,1.3460800000000002,1.3458575000000002,3565,2022-02-21 12:00:00
1818,USDSGD_i,1.34619,1.34551,1.34485,1.3465099999999999,1.34568,1.3456233333333334,1.345595,1.345765,2795,2022-02-21 16:00:00
1819,USDSGD_i,1.3455,1.34613,1.34539,1.34731,1.3463500000000002,1.346276666666667,1.3462400000000003,1.3460825,955,2022-02-21 20:00:00
1820,USDSGD_i,1.34613,1.34723,1.34423,1.34745,1.34584,1.3463033333333332,1.3465349999999998,1.34626,2183,2022-02-22 00:00:00
1821,USDSGD_i,1.34724,1.34733,1.34696,1.34806,1.34751,1.34745,1.34742,1.3473975,1686,2022-02-22 04:00:00
1822,USDSGD_i,1.3472,1.34668,1.3464,1.34852,1.3474599999999999,1.3472,1.34707,1.3472,3278,2022-02-22 08:00:00
1823,USDSGD_i,1.34665,1.34514,1.34451,1.3467,1.345605,1.3454499999999998,1.3453724999999999,1.3457499999999998,4307,2022-02-22 12:00:00
1824,USDSGD_i,1.34514,1.34491,1.3443800000000001,1.34536,1.34487,1.3448833333333334,1.34489,1.3449475,3707,2022-02-22 16:00:00
1825,USDSGD_i,1.34491,1.34528,1.34458,1.34606,1.34532,1.3453066666666667,1.3453,1.3452075,2387,2022-02-22 20:00:00
1826,USDSGD_i,1.34523,1.34423,1.3441,1.34536,1.34473,1.3445633333333333,1.34448,1.34473,1310,2022-02-23 00:00:00
1827,USDSGD_i,1.34422,1.34506,1.34396,1.34545,1.344705,1.3448233333333333,1.3448825,1.3446725,1963,2022-02-23 04:00:00
1828,USDSGD_i,1.34506,1.34398,1.34302,1.34506,1.3440400000000001,1.3440200000000002,1.3440100000000001,1.3442800000000001,2691,2022-02-23 08:00:00
1829,USDSGD_i,1.34396,1.3437700000000001,1.34371,1.34487,1.34429,1.3441166666666666,1.34403,1.3440775,2138,2022-02-23 12:00:00
1830,USDSGD_i,1.3437700000000001,1.34576,1.3435000000000001,1.34612,1.34481,1.3451266666666666,1.345285,1.3447875,3115,2022-02-23 16:00:00
1831,USDSGD_i,1.34576,1.34595,1.34552,1.34631,1.345915,1.3459266666666665,1.3459325,1.345885,2090,2022-02-23 20:00:00
1832,USDSGD_i,1.3459699999999999,1.34669,1.3446,1.34786,1.34623,1.3463833333333335,1.34646,1.3462800000000001,2453,2022-02-24 00:00:00
1833,USDSGD_i,1.34669,1.3518,1.3465099999999999,1.35379,1.35015,1.3506999999999998,1.3509749999999998,1.3496974999999998,5140,2022-02-24 04:00:00
1834,USDSGD_i,1.35176,1.35262,1.3508200000000001,1.35331,1.352065,1.35225,1.3523425,1.3521275,5301,2022-02-24 08:00:00
1835,USDSGD_i,1.35262,1.35644,1.35243,1.35662,1.354525,1.3551633333333335,1.3554825000000001,1.3545275,4823,2022-02-24 12:00:00
1836,USDSGD_i,1.35644,1.35748,1.35591,1.36041,1.3581599999999998,1.3579333333333332,1.3578199999999998,1.3575599999999999,4636,2022-02-24 16:00:00
1837,USDSGD_i,1.35747,1.35466,1.35323,1.35809,1.3556599999999999,1.3553266666666666,1.35516,1.3558625,3279,2022-02-24 20:00:00
1838,USDSGD_i,1.35466,1.35399,1.35181,1.35526,1.353535,1.3536866666666665,1.3537624999999998,1.3539299999999999,2898,2022-02-25 00:00:00
1839,USDSGD_i,1.354,1.35097,1.35094,1.35474,1.35284,1.3522166666666668,1.3519050000000001,1.3526625,3926,2022-02-25 04:00:00
1840,USDSGD_i,1.35097,1.35397,1.35095,1.35462,1.352785,1.35318,1.3533775000000001,1.3526275,3823,2022-02-25 08:00:00
1841,USDSGD_i,1.35397,1.35281,1.35172,1.35565,1.353685,1.3533933333333332,1.3532475,1.3535374999999998,3993,2022-02-25 12:00:00
1842,USDSGD_i,1.35281,1.3541699999999999,1.35236,1.3547799999999999,1.35357,1.35377,1.35387,1.35353,3597,2022-02-25 16:00:00
1843,USDSGD_i,1.3541699999999999,1.35219,1.35151,1.3541699999999999,1.35284,1.3526233333333335,1.3525150000000001,1.35301,1918,2022-02-25 20:00:00
1844,USDSGD_i,1.35773,1.35829,1.35315,1.35967,1.35641,1.3570366666666667,1.35735,1.35721,2856,2022-02-28 00:00:00
1845,USDSGD_i,1.35828,1.35916,1.35766,1.35987,1.358765,1.3588966666666666,1.3589625,1.3587425,2998,2022-02-28 04:00:00
1846,USDSGD_i,1.35916,1.35825,1.3574899999999999,1.35954,1.358515,1.3584266666666664,1.3583824999999998,1.3586099999999999,4782,2022-02-28 08:00:00
1847,USDSGD_i,1.35825,1.35737,1.35609,1.35829,1.3571900000000001,1.3572499999999998,1.3572799999999998,1.3575,3577,2022-02-28 12:00:00
1848,USDSGD_i,1.35737,1.35558,1.35443,1.3578700000000001,1.35615,1.3559599999999998,1.3558649999999999,1.3563125,3572,2022-02-28 16:00:00
1849,USDSGD_i,1.35557,1.35492,1.35456,1.3562400000000001,1.3554,1.35524,1.35516,1.3553225,2313,2022-02-28 20:00:00
1850,USDSGD_i,1.35436,1.35598,1.35407,1.35605,1.35506,1.3553666666666666,1.3555199999999998,1.3551149999999998,1065,2022-03-01 00:00:00
1851,USDSGD_i,1.35598,1.35494,1.35486,1.35635,1.355605,1.3553833333333334,1.3552725,1.3555325,1327,2022-03-01 04:00:00
1852,USDSGD_i,1.35494,1.35437,1.35259,1.35523,1.35391,1.3540633333333334,1.3541400000000001,1.3542825,2624,2022-03-01 08:00:00
1853,USDSGD_i,1.35437,1.35633,1.35418,1.35724,1.35571,1.3559166666666667,1.35602,1.3555300000000001,3281,2022-03-01 12:00:00
1854,USDSGD_i,1.35633,1.35779,1.35569,1.3581699999999999,1.35693,1.3572166666666667,1.35736,1.356995,4284,2022-03-01 16:00:00
1855,USDSGD_i,1.35779,1.3573,1.35637,1.3583,1.357335,1.3573233333333334,1.3573175000000002,1.35744,3033,2022-03-01 20:00:00
1856,USDSGD_i,1.35731,1.35696,1.35479,1.35763,1.35621,1.35646,1.356585,1.3566725,1153,2022-03-02 00:00:00
1857,USDSGD_i,1.35696,1.35812,1.35623,1.3581400000000001,1.357185,1.3574966666666668,1.3576525,1.3573625,1717,2022-03-02 04:00:00
1858,USDSGD_i,1.35812,1.35758,1.35735,1.35948,1.358415,1.3581366666666668,1.3579975000000002,1.3581325,4262,2022-03-02 08:00:00
1859,USDSGD_i,1.35758,1.3566099999999999,1.35535,1.35803,1.35669,1.3566633333333333,1.35665,1.3568924999999998,3649,2022-03-02 12:00:00
1860,USDSGD_i,1.3566099999999999,1.35542,1.35438,1.3585099999999999,1.356445,1.3561033333333334,1.3559325000000002,1.35623,4523,2022-03-02 16:00:00
1861,USDSGD_i,1.35542,1.35428,1.35367,1.35551,1.35459,1.3544866666666666,1.354435,1.35472,2057,2022-03-02 20:00:00
1862,USDSGD_i,1.35428,1.35577,1.35273,1.35606,1.354395,1.3548533333333335,1.3550825,1.35471,1395,2022-03-03 00:00:00
1863,USDSGD_i,1.35576,1.35639,1.35513,1.35659,1.3558599999999998,1.3560366666666666,1.356125,1.3559675,1656,2022-03-03 04:00:00
1864,USDSGD_i,1.35639,1.35849,1.35594,1.35874,1.35734,1.3577233333333334,1.357915,1.35739,3181,2022-03-03 08:00:00
1865,USDSGD_i,1.35849,1.3571900000000001,1.35693,1.35858,1.357755,1.3575666666666668,1.3574725,1.3577975,2668,2022-03-03 12:00:00
1866,USDSGD_i,1.3572199999999999,1.35746,1.3566,1.35898,1.35779,1.3576800000000002,1.357625,1.3575650000000001,4387,2022-03-03 16:00:00
1867,USDSGD_i,1.35745,1.3566799999999999,1.35637,1.35779,1.35708,1.3569466666666667,1.35688,1.3570725000000001,2622,2022-03-03 20:00:00
1868,USDSGD_i,1.3566799999999999,1.35858,1.35529,1.3602699999999999,1.35778,1.3580466666666666,1.35818,1.357705,2522,2022-03-04 00:00:00
1869,USDSGD_i,1.35856,1.35836,1.35738,1.35919,1.358285,1.3583100000000001,1.3583225,1.3583725,2540,2022-03-04 04:00:00
1870,USDSGD_i,1.35836,1.35941,1.3581400000000001,1.35968,1.35891,1.3590766666666667,1.3591600000000001,1.3588975,3273,2022-03-04 08:00:00
1871,USDSGD_i,1.35941,1.36168,1.3584,1.3621400000000001,1.36027,1.36074,1.360975,1.3604075,4091,2022-03-04 12:00:00
1872,USDSGD_i,1.36168,1.35976,1.35965,1.36239,1.36102,1.3605999999999998,1.3603899999999998,1.3608699999999998,3925,2022-03-04 16:00:00
1873,USDSGD_i,1.35976,1.35971,1.35877,1.36097,1.35987,1.3598166666666665,1.3597899999999998,1.3598024999999998,2116,2022-03-04 20:00:00
1874,USDSGD_i,1.35979,1.36357,1.35866,1.36404,1.3613499999999998,1.36209,1.36246,1.361515,2068,2022-03-07 00:00:00
1875,USDSGD_i,1.36357,1.36259,1.3618700000000001,1.36395,1.36291,1.3628033333333331,1.36275,1.362995,2338,2022-03-07 04:00:00
1876,USDSGD_i,1.36259,1.36429,1.36247,1.36447,1.36347,1.363743333333333,1.36388,1.3634549999999999,3665,2022-03-07 08:00:00
1877,USDSGD_i,1.36429,1.36068,1.35985,1.3645399999999999,1.3621949999999998,1.36169,1.3614375,1.36234,5463,2022-03-07 12:00:00
1878,USDSGD_i,1.36069,1.36148,1.3596,1.36226,1.36093,1.3611133333333332,1.361205,1.3610075,4344,2022-03-07 16:00:00
1879,USDSGD_i,1.36148,1.36227,1.36081,1.36228,1.361545,1.3617866666666665,1.3619075,1.36171,3244,2022-03-07 20:00:00
1880,USDSGD_i,1.36227,1.36166,1.36104,1.36354,1.36229,1.36208,1.3619750000000002,1.3621275000000002,1547,2022-03-08 00:00:00
1881,USDSGD_i,1.36166,1.36376,1.36094,1.36377,1.362355,1.3628233333333333,1.3630575,1.3625325,2086,2022-03-08 04:00:00
1882,USDSGD_i,1.36374,1.36321,1.36246,1.36473,1.3635950000000001,1.3634666666666668,1.3634025000000003,1.3635350000000002,4971,2022-03-08 08:00:00
1883,USDSGD_i,1.36318,1.36276,1.36218,1.36411,1.3631449999999998,1.3630166666666665,1.3629524999999998,1.3630574999999998,4314,2022-03-08 12:00:00
1884,USDSGD_i,1.3627500000000001,1.36286,1.36246,1.36647,1.364465,1.3639299999999999,1.3636624999999998,1.363635,5192,2022-03-08 16:00:00
1885,USDSGD_i,1.36291,1.36509,1.36215,1.3655300000000001,1.3638400000000002,1.3642566666666667,1.364465,1.36392,3493,2022-03-08 20:00:00
1886,USDSGD_i,1.36534,1.36408,1.3636599999999999,1.3655,1.36458,1.3644133333333333,1.3643299999999998,1.3646449999999999,1530,2022-03-09 00:00:00
1887,USDSGD_i,1.36408,1.36455,1.36286,1.36584,1.36435,1.3644166666666664,1.3644499999999997,1.3643324999999997,2132,2022-03-09 04:00:00
1888,USDSGD_i,1.36455,1.36108,1.36107,1.36478,1.3629250000000002,1.3623100000000001,1.3620025000000002,1.36287,3662,2022-03-09 08:00:00
1889,USDSGD_i,1.36109,1.36064,1.36029,1.36238,1.361335,1.3611033333333333,1.3609875,1.3611,3998,2022-03-09 12:00:00
1890,USDSGD_i,1.36064,1.35788,1.35616,1.36147,1.3588149999999999,1.3585033333333332,1.3583474999999998,1.3590375,4172,2022-03-09 16:00:00
1891,USDSGD_i,1.35789,1.35815,1.35755,1.3591,1.358325,1.3582666666666665,1.3582375,1.3581725,2380,2022-03-09 20:00:00
1892,USDSGD_i,1.35815,1.35928,1.35621,1.36016,1.358185,1.35855,1.3587325,1.35845,1973,2022-03-10 00:00:00
1893,USDSGD_i,1.35931,1.35717,1.35708,1.35937,1.358225,1.3578733333333333,1.3576975,1.3582325,1945,2022-03-10 04:00:00
1894,USDSGD_i,1.35717,1.35926,1.35638,1.3603,1.35834,1.3586466666666668,1.3588,1.3582775,3475,2022-03-10 08:00:00
1895,USDSGD_i,1.35926,1.35829,1.35663,1.35976,1.358195,1.3582266666666667,1.3582425,1.358485,4606,2022-03-10 12:00:00
1896,USDSGD_i,1.35825,1.3587500000000001,1.35795,1.3596,1.358775,1.3587666666666667,1.3587625,1.3586375,3152,2022-03-10 16:00:00
1897,USDSGD_i,1.3587500000000001,1.3590499999999999,1.35818,1.35928,1.35873,1.3588366666666667,1.35889,1.3588149999999999,1377,2022-03-10 20:00:00
1898,USDSGD_i,1.3590499999999999,1.36003,1.35761,1.3603399999999999,1.358975,1.3593266666666668,1.3595025,1.3592575,1269,2022-03-11 00:00:00
1899,USDSGD_i,1.36001,1.35945,1.35863,1.36006,1.359345,1.35938,1.3593975,1.3595375,1631,2022-03-11 04:00:00
1900,USDSGD_i,1.35945,1.36115,1.35788,1.3618299999999999,1.359855,1.3602866666666669,1.3605025000000002,1.3600775,3408,2022-03-11 08:00:00
1901,USDSGD_i,1.36115,1.3596599999999999,1.35837,1.36175,1.36006,1.3599266666666665,1.3598599999999998,1.3602325,4453,2022-03-11 12:00:00
1902,USDSGD_i,1.3596599999999999,1.36213,1.3593899999999999,1.3621699999999999,1.3607799999999999,1.36123,1.3614549999999999,1.3608375,3214,2022-03-11 16:00:00
1903,USDSGD_i,1.36213,1.36286,1.36184,1.36369,1.362765,1.3627966666666669,1.3628125,1.3626300000000002,1289,2022-03-11 20:00:00
1904,USDSGD_i,1.35956,1.36508,1.35952,1.36516,1.36234,1.3632533333333334,1.36371,1.36233,1816,2022-03-14 00:00:00
1905,USDSGD_i,1.36508,1.36554,1.36437,1.36593,1.36515,1.36528,1.365345,1.36523,1466,2022-03-14 04:00:00
