,IBEX35_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
1136,IBEX35_i,9048.5,9106.5,9033.0,9127.5,9080.25,9089.0,9093.375,9078.875,12123,2021-05-20 16:00:00
1137,IBEX35_i,9101.0,9111.5,9101.0,9111.5,9106.25,9108.0,9108.875,9106.25,521,2021-05-20 20:00:00
1138,IBEX35_i,9115.3,9144.3,9103.0,9157.3,9130.15,9134.866666666667,9137.224999999999,9129.974999999999,11153,2021-05-21 08:00:00
1139,IBEX35_i,9146.3,9166.0,9136.3,9192.3,9164.3,9164.866666666667,9165.15,9160.224999999999,12826,2021-05-21 12:00:00
1140,IBEX35_i,9166.3,9202.3,9161.0,9212.3,9186.65,9191.866666666667,9194.474999999999,9185.474999999999,11806,2021-05-21 16:00:00
1141,IBEX35_i,9201.3,9203.3,9195.0,9204.3,9199.65,9200.866666666667,9201.474999999999,9200.974999999999,722,2021-05-21 20:00:00
1142,IBEX35_i,9224.9,9200.9,9190.0,9240.9,9215.45,9210.6,9208.175000000001,9214.175000000001,9007,2021-05-24 08:00:00
1143,IBEX35_i,9201.9,9186.9,9178.0,9219.9,9198.95,9194.933333333334,9192.925000000001,9196.675000000001,9121,2021-05-24 12:00:00
1144,IBEX35_i,9184.9,9190.9,9162.0,9205.9,9183.95,9186.266666666668,9187.425000000001,9185.925000000001,10354,2021-05-24 16:00:00
1145,IBEX35_i,9191.9,9197.9,9191.0,9197.9,9194.45,9195.6,9196.175000000001,9194.675000000001,530,2021-05-24 20:00:00
1146,IBEX35_i,9220.7,9226.7,9190.0,9230.7,9210.35,9215.800000000001,9218.525000000001,9217.025000000001,9411,2021-05-25 08:00:00
1147,IBEX35_i,9227.0,9222.7,9208.0,9239.7,9223.85,9223.466666666667,9223.275000000001,9224.35,10356,2021-05-25 12:00:00
1148,IBEX35_i,9221.7,9219.7,9194.0,9231.7,9212.85,9215.133333333333,9216.275000000001,9216.775000000001,11784,2021-05-25 16:00:00
1149,IBEX35_i,9218.0,9216.7,9207.0,9219.7,9213.35,9214.466666666667,9215.025000000001,9215.35,736,2021-05-25 20:00:00
1150,IBEX35_i,9223.6,9208.6,9194.6,9237.6,9216.1,9213.6,9212.35,9216.1,9678,2021-05-26 08:00:00
1151,IBEX35_i,9207.0,9180.6,9139.0,9229.6,9184.3,9183.066666666666,9182.449999999999,9189.05,12818,2021-05-26 12:00:00
1152,IBEX35_i,9179.0,9190.6,9150.0,9194.6,9172.3,9178.4,9181.449999999999,9178.55,10465,2021-05-26 16:00:00
1153,IBEX35_i,9192.6,9193.6,9188.0,9195.6,9191.8,9192.4,9192.699999999999,9192.449999999999,538,2021-05-26 20:00:00
1154,IBEX35_i,9188.0,9203.4,9159.4,9217.4,9188.4,9193.4,9195.9,9192.05,10162,2021-05-27 08:00:00
1155,IBEX35_i,9204.4,9229.4,9194.0,9235.4,9214.7,9219.6,9222.050000000001,9215.800000000001,10672,2021-05-27 12:00:00
1156,IBEX35_i,9229.4,9191.4,9174.0,9249.4,9211.7,9204.933333333334,9201.550000000001,9211.050000000001,11844,2021-05-27 16:00:00
1157,IBEX35_i,9191.4,9187.4,9186.0,9191.4,9188.7,9188.266666666668,9188.050000000001,9189.050000000001,376,2021-05-27 20:00:00
1158,IBEX35_i,9212.0,9219.0,9203.0,9237.3,9220.15,9219.766666666666,9219.575,9217.825,8793,2021-05-28 08:00:00
1159,IBEX35_i,9220.3,9221.3,9198.0,9231.3,9214.65,9216.866666666667,9217.974999999999,9217.724999999999,9297,2021-05-28 12:00:00
1160,IBEX35_i,9221.3,9216.3,9198.0,9226.3,9212.15,9213.533333333333,9214.224999999999,9215.474999999999,9680,2021-05-28 16:00:00
1161,IBEX35_i,9217.3,9217.3,9211.0,9218.3,9214.65,9215.533333333333,9215.974999999999,9215.974999999999,320,2021-05-28 20:00:00
1162,IBEX35_i,9207.8,9196.8,9180.0,9217.8,9198.9,9198.199999999999,9197.849999999999,9200.599999999999,6684,2021-05-31 08:00:00
1163,IBEX35_i,9196.8,9194.8,9181.0,9217.8,9199.4,9197.866666666667,9197.099999999999,9197.599999999999,7214,2021-05-31 12:00:00
1164,IBEX35_i,9194.8,9146.8,9141.0,9196.8,9168.9,9161.533333333333,9157.849999999999,9169.849999999999,7567,2021-05-31 16:00:00
1165,IBEX35_i,9146.8,9145.8,9142.0,9146.8,9144.4,9144.866666666667,9145.099999999999,9145.349999999999,188,2021-05-31 20:00:00
1166,IBEX35_i,9145.6,9179.6,9127.0,9182.6,9154.8,9163.066666666666,9167.199999999999,9158.699999999999,10724,2021-06-01 08:00:00
1167,IBEX35_i,9179.6,9217.0,9168.0,9219.6,9193.8,9201.533333333333,9205.4,9196.05,10420,2021-06-01 12:00:00
1168,IBEX35_i,9217.6,9183.6,9171.0,9220.6,9195.8,9191.733333333332,9189.699999999999,9198.199999999999,11294,2021-06-01 16:00:00
1169,IBEX35_i,9184.6,9181.6,9176.0,9184.6,9180.3,9180.733333333332,9180.949999999999,9181.699999999999,360,2021-06-01 20:00:00
1170,IBEX35_i,9181.0,9185.5,9159.0,9200.5,9179.75,9181.666666666666,9182.625,9181.5,8745,2021-06-02 08:00:00
1171,IBEX35_i,9186.5,9156.5,9153.0,9208.5,9180.75,9172.666666666666,9168.625,9176.125,10215,2021-06-02 12:00:00
1172,IBEX35_i,9155.0,9162.5,9142.0,9177.5,9159.75,9160.666666666666,9161.125,9159.25,9082,2021-06-02 16:00:00
1173,IBEX35_i,9162.5,9155.5,9153.0,9163.5,9158.25,9157.333333333334,9156.875,9158.625,375,2021-06-02 20:00:00
1174,IBEX35_i,9167.4,9161.4,9146.0,9180.4,9163.2,9162.6,9162.300000000001,9163.800000000001,7746,2021-06-03 08:00:00
1175,IBEX35_i,9159.4,9107.9,9076.0,9164.4,9120.2,9116.1,9114.050000000001,9126.925000000001,12654,2021-06-03 12:00:00
1176,IBEX35_i,9108.9,9141.9,9106.0,9149.9,9127.95,9132.6,9134.925000000001,9126.675000000001,12751,2021-06-03 16:00:00
1177,IBEX35_i,9140.0,9145.9,9134.9,9146.9,9140.9,9142.566666666666,9143.4,9141.925,783,2021-06-03 20:00:00
1178,IBEX35_i,9131.8,9078.8,9072.8,9148.8,9110.8,9100.133333333333,9094.8,9108.05,7984,2021-06-04 08:00:00
1179,IBEX35_i,9078.8,9096.8,9060.0,9104.8,9082.4,9087.199999999999,9089.599999999999,9085.099999999999,12318,2021-06-04 12:00:00
1180,IBEX35_i,9096.8,9084.3,9067.0,9103.8,9085.4,9085.033333333333,9084.849999999999,9087.974999999999,8482,2021-06-04 16:00:00
1181,IBEX35_i,9085.3,9084.3,9080.3,9086.3,9083.3,9083.633333333333,9083.8,9084.05,218,2021-06-04 20:00:00
1182,IBEX35_i,9075.8,9102.0,9029.0,9105.8,9067.4,9078.933333333332,9084.7,9078.15,9297,2021-06-07 08:00:00
1183,IBEX35_i,9102.8,9135.8,9082.0,9136.8,9109.4,9118.199999999999,9122.599999999999,9114.349999999999,9332,2021-06-07 12:00:00
1184,IBEX35_i,9136.8,9162.8,9130.0,9168.9,9149.45,9153.9,9156.125,9149.625,9696,2021-06-07 16:00:00
1185,IBEX35_i,9161.0,9161.8,9160.9,9165.8,9163.349999999999,9162.833333333332,9162.574999999999,9162.375,251,2021-06-07 20:00:00
1186,IBEX35_i,9151.7,9162.0,9127.0,9195.7,9161.35,9161.566666666668,9161.675,9159.1,9385,2021-06-08 08:00:00
1187,IBEX35_i,9162.7,9122.7,9097.0,9186.7,9141.85,9135.466666666667,9132.275000000001,9142.275000000001,13162,2021-06-08 12:00:00
1188,IBEX35_i,9122.7,9147.7,9113.0,9164.7,9138.85,9141.800000000001,9143.275000000001,9137.025000000001,11165,2021-06-08 16:00:00
1189,IBEX35_i,9147.7,9151.7,9145.0,9155.7,9150.35,9150.800000000001,9151.025000000001,9150.025000000001,550,2021-06-08 20:00:00
1190,IBEX35_i,9141.5,9129.0,9116.0,9173.5,9144.75,9139.5,9136.875,9140.0,9692,2021-06-09 08:00:00
1191,IBEX35_i,9129.0,9150.5,9113.0,9159.5,9136.25,9141.0,9143.375,9138.0,10750,2021-06-09 12:00:00
1192,IBEX35_i,9149.0,9177.5,9140.0,9188.5,9164.25,9168.666666666666,9170.875,9163.75,10537,2021-06-09 16:00:00
1193,IBEX35_i,9177.5,9178.5,9172.0,9181.5,9176.75,9177.333333333334,9177.625,9177.375,737,2021-06-09 20:00:00
1194,IBEX35_i,9170.4,9132.4,9125.0,9197.4,9161.2,9151.6,9146.800000000001,9156.300000000001,8191,2021-06-10 08:00:00
1195,IBEX35_i,9133.4,9158.4,9105.0,9172.4,9138.7,9145.266666666668,9148.550000000001,9142.300000000001,12999,2021-06-10 12:00:00
1196,IBEX35_i,9158.4,9141.4,9116.4,9182.4,9149.4,9146.733333333332,9145.4,9149.65,11633,2021-06-10 16:00:00
1197,IBEX35_i,9141.4,9139.4,9138.0,9144.4,9141.2,9140.6,9140.300000000001,9140.800000000001,452,2021-06-10 20:00:00
1198,IBEX35_i,9132.2,9185.2,9132.2,9199.2,9165.7,9172.2,9175.45,9162.2,8167,2021-06-11 08:00:00
1199,IBEX35_i,9185.2,9185.0,9158.2,9191.2,9174.7,9178.133333333333,9179.85,9179.900000000001,8066,2021-06-11 12:00:00
1200,IBEX35_i,9185.2,9208.2,9174.0,9209.2,9191.6,9197.133333333333,9199.900000000001,9194.150000000001,8144,2021-06-11 16:00:00
1201,IBEX35_i,9208.2,9209.2,9202.1,9211.2,9206.650000000001,9207.500000000002,9207.925000000001,9207.675000000001,170,2021-06-11 20:00:00
1202,IBEX35_i,9204.7,9240.8,9201.9,9280.7,9241.3,9241.133333333333,9241.05,9232.025,1465,2021-06-14 08:00:00
1203,IBEX35_i,9241.0,9234.8,9225.9,9259.8,9242.849999999999,9240.166666666666,9238.824999999999,9240.375,1644,2021-06-14 12:00:00
1204,IBEX35_i,9234.0,9269.8,9229.0,9293.8,9261.4,9264.199999999999,9265.599999999999,9256.65,1836,2021-06-14 16:00:00
1205,IBEX35_i,9269.7,9273.8,9266.9,9274.8,9270.849999999999,9271.833333333332,9272.324999999999,9271.3,36,2021-06-14 20:00:00
1206,IBEX35_i,9301.4,9238.4,9222.0,9306.4,9264.2,9255.6,9251.300000000001,9267.050000000001,1554,2021-06-15 08:00:00
1207,IBEX35_i,9238.0,9222.4,9213.0,9240.4,9226.7,9225.266666666668,9224.550000000001,9228.45,1936,2021-06-15 12:00:00
1208,IBEX35_i,9223.4,9234.4,9210.0,9237.4,9223.7,9227.266666666668,9229.050000000001,9226.300000000001,1941,2021-06-15 16:00:00
1209,IBEX35_i,9234.4,9235.4,9228.9,9238.3,9233.599999999999,9234.199999999999,9234.5,9234.25,111,2021-06-15 20:00:00
1210,IBEX35_i,9245.2,9221.5,9207.0,9268.5,9237.75,9232.333333333334,9229.625,9235.55,1112,2021-06-16 08:00:00
1211,IBEX35_i,9222.5,9208.5,9200.0,9231.5,9215.75,9213.333333333334,9212.125,9215.625,1168,2021-06-16 12:00:00
1212,IBEX35_i,9207.0,9193.5,9189.5,9222.5,9206.0,9201.833333333334,9199.75,9203.125,1216,2021-06-16 16:00:00
1213,IBEX35_i,9193.0,9187.5,9184.0,9195.5,9189.75,9189.0,9188.625,9190.0,67,2021-06-16 20:00:00
1214,IBEX35_i,9164.3,9213.3,9154.3,9267.3,9210.8,9211.633333333333,9212.05,9199.8,983,2021-06-17 08:00:00
1215,IBEX35_i,9213.3,9207.3,9201.0,9230.3,9215.65,9212.866666666667,9211.474999999999,9212.974999999999,1266,2021-06-17 12:00:00
1216,IBEX35_i,9209.3,9179.3,9157.0,9229.3,9193.15,9188.533333333333,9186.224999999999,9193.724999999999,1871,2021-06-17 16:00:00
1217,IBEX35_i,9178.0,9187.3,9177.0,9187.3,9182.15,9183.866666666667,9184.724999999999,9182.4,85,2021-06-17 20:00:00
1218,IBEX35_i,9059.2,9012.2,9005.0,9072.2,9038.6,9029.800000000001,9025.400000000001,9037.150000000001,1492,2021-06-18 12:00:00
1219,IBEX35_i,9011.2,9041.2,8976.0,9053.2,9014.6,9023.466666666667,9027.900000000001,9020.400000000001,3478,2021-06-18 16:00:00
1220,IBEX35_i,9041.2,9036.2,9033.2,9043.2,9038.2,9037.533333333335,9037.2,9038.45,127,2021-06-18 20:00:00
1221,IBEX35_i,8948.0,9014.7,8898.7,9014.7,8956.7,8976.033333333335,8985.7,8969.025000000001,3191,2021-06-21 08:00:00
1222,IBEX35_i,9013.7,8999.0,8989.0,9050.7,9019.85,9012.9,9009.425,9013.1,3203,2021-06-21 12:00:00
1223,IBEX35_i,8999.7,9056.7,8989.7,9060.7,9025.2,9035.7,9040.95,9026.7,2705,2021-06-21 16:00:00
1224,IBEX35_i,9056.7,9059.0,9056.7,9061.7,9059.2,9059.133333333333,9059.1,9058.525000000001,67,2021-06-21 20:00:00
1225,IBEX35_i,9073.0,9019.4,9017.0,9073.4,9045.2,9036.6,9032.300000000001,9045.7,2193,2021-06-22 08:00:00
1226,IBEX35_i,9021.4,9017.4,8991.0,9030.4,9010.7,9012.933333333334,9014.050000000001,9015.050000000001,2702,2021-06-22 12:00:00
1227,IBEX35_i,9016.0,9041.4,9011.0,9060.4,9035.7,9037.6,9038.550000000001,9032.2,2355,2021-06-22 16:00:00
1228,IBEX35_i,9040.4,9048.4,9040.4,9049.4,9044.9,9046.066666666666,9046.65,9044.65,69,2021-06-22 20:00:00
1229,IBEX35_i,9066.2,9050.0,9037.2,9084.2,9060.7,9057.133333333333,9055.35,9059.400000000001,1410,2021-06-23 08:00:00
1230,IBEX35_i,9050.2,9009.2,8979.0,9053.2,9016.1,9013.800000000001,9012.650000000001,9022.900000000001,2209,2021-06-23 12:00:00
1231,IBEX35_i,9008.2,8963.2,8944.0,9019.2,8981.6,8975.466666666667,8972.400000000001,8983.650000000001,2008,2021-06-23 16:00:00
1232,IBEX35_i,8963.2,8970.2,8963.0,8972.2,8967.6,8968.466666666667,8968.900000000001,8967.150000000001,74,2021-06-23 20:00:00
1233,IBEX35_i,9001.0,9065.9,8976.0,9066.9,9021.45,9036.266666666668,9043.675000000001,9027.45,1949,2021-06-24 08:00:00
1234,IBEX35_i,9064.9,9042.9,9026.0,9090.9,9058.45,9053.266666666668,9050.675000000001,9056.175000000001,2116,2021-06-24 12:00:00
1235,IBEX35_i,9042.9,9080.9,9032.0,9083.9,9057.95,9065.6,9069.425000000001,9059.925000000001,2093,2021-06-24 16:00:00
1236,IBEX35_i,9080.9,9082.9,9079.0,9087.9,9083.45,9083.266666666668,9083.175000000001,9082.675000000001,68,2021-06-24 20:00:00
1237,IBEX35_i,9088.7,9040.0,9029.0,9097.7,9063.35,9055.566666666668,9051.675,9063.85,1588,2021-06-25 08:00:00
1238,IBEX35_i,9039.0,9074.7,9028.0,9091.7,9059.85,9064.800000000001,9067.275000000001,9058.35,2020,2021-06-25 12:00:00
1239,IBEX35_i,9073.7,9091.7,9050.7,9096.7,9073.7,9079.7,9082.7,9078.2,1722,2021-06-25 16:00:00
1240,IBEX35_i,9091.7,9094.7,9088.0,9096.7,9092.35,9093.133333333333,9093.525000000001,9092.775000000001,47,2021-06-25 20:00:00
1241,IBEX35_i,9082.3,8992.3,8974.0,9082.3,9028.15,9016.199999999999,9010.224999999999,9032.724999999999,2056,2021-06-28 08:00:00
1242,IBEX35_i,8991.0,8988.8,8933.0,8994.3,8963.65,8972.033333333333,8976.224999999999,8976.775,2467,2021-06-28 12:00:00
1243,IBEX35_i,8989.8,8917.0,8901.8,8997.8,8949.8,8938.866666666667,8933.4,8951.599999999999,2319,2021-06-28 16:00:00
1244,IBEX35_i,8917.8,8915.8,8913.0,8921.8,8917.4,8916.866666666667,8916.599999999999,8917.099999999999,98,2021-06-28 20:00:00
1245,IBEX35_i,8919.0,8900.5,8888.0,8948.5,8918.25,8912.333333333334,8909.375,8914.0,2119,2021-06-29 08:00:00
1246,IBEX35_i,8902.5,8930.5,8876.0,8938.5,8907.25,8915.0,8918.875,8911.875,2473,2021-06-29 12:00:00
1247,IBEX35_i,8929.0,8910.5,8901.0,8947.5,8924.25,8919.666666666666,8917.375,8922.0,2086,2021-06-29 16:00:00
1248,IBEX35_i,8910.5,8909.5,8908.0,8913.5,8910.75,8910.333333333334,8910.125,8910.375,62,2021-06-29 20:00:00
1249,IBEX35_i,8882.1,8777.0,8765.0,8895.1,8830.05,8812.366666666667,8803.525,8829.8,2319,2021-06-30 08:00:00
1250,IBEX35_i,8775.1,8818.1,8754.0,8849.1,8801.55,8807.066666666666,8809.824999999999,8799.074999999999,3491,2021-06-30 12:00:00
1251,IBEX35_i,8818.1,8812.1,8798.0,8859.1,8828.55,8823.066666666666,8820.324999999999,8821.824999999999,2806,2021-06-30 16:00:00
1252,IBEX35_i,8813.1,8814.1,8807.0,8815.1,8811.05,8812.066666666666,8812.574999999999,8812.324999999999,59,2021-06-30 20:00:00
1253,IBEX35_i,8857.0,8909.0,8849.0,8944.0,8896.5,8900.666666666666,8902.75,8889.75,2009,2021-07-01 08:00:00
1254,IBEX35_i,8910.0,8886.0,8850.0,8929.0,8889.5,8888.333333333334,8887.75,8893.75,2977,2021-07-01 12:00:00
1255,IBEX35_i,8887.0,8913.0,8883.0,8950.0,8916.5,8915.333333333334,8914.75,8908.25,2209,2021-07-01 16:00:00
1256,IBEX35_i,8910.0,8913.0,8908.0,8917.0,8912.5,8912.666666666666,8912.75,8912.0,60,2021-07-01 20:00:00
1257,IBEX35_i,8929.0,8902.8,8893.0,8955.8,8924.4,8917.199999999999,8913.599999999999,8920.15,2269,2021-07-02 08:00:00
1258,IBEX35_i,8902.0,8912.0,8890.0,8924.8,8907.4,8908.933333333332,8909.7,8907.2,2690,2021-07-02 12:00:00
1259,IBEX35_i,8912.8,8894.8,8861.0,8918.8,8889.9,8891.533333333333,8892.349999999999,8896.849999999999,2217,2021-07-02 16:00:00
1260,IBEX35_i,8894.8,8893.8,8892.0,8898.8,8895.4,8894.866666666667,8894.599999999999,8894.849999999999,50,2021-07-02 20:00:00
1261,IBEX35_i,8879.9,8886.9,8847.9,8898.9,8873.4,8877.9,8880.15,8878.4,1973,2021-07-05 08:00:00
1262,IBEX35_i,8887.0,8932.9,8875.0,8942.9,8908.95,8916.933333333334,8920.925000000001,8909.45,2149,2021-07-05 12:00:00
1263,IBEX35_i,8933.9,8923.9,8919.0,8952.9,8935.95,8931.933333333334,8929.925000000001,8932.425000000001,1352,2021-07-05 16:00:00
1264,IBEX35_i,8923.9,8924.9,8921.0,8925.9,8923.45,8923.933333333334,8924.175000000001,8923.925000000001,28,2021-07-05 20:00:00
1265,IBEX35_i,8911.0,8924.0,8893.0,8935.0,8914.0,8917.333333333334,8919.0,8915.75,1999,2021-07-06 08:00:00
1266,IBEX35_i,8925.0,8941.0,8877.0,8950.0,8913.5,8922.666666666666,8927.25,8923.25,1938,2021-07-06 12:00:00
1267,IBEX35_i,8942.0,8838.2,8824.0,8945.0,8884.5,8869.066666666668,8861.35,8887.3,2974,2021-07-06 16:00:00
1268,IBEX35_i,8838.2,8842.2,8837.0,8845.2,8841.1,8841.466666666667,8841.650000000001,8840.650000000001,115,2021-07-06 20:00:00
1269,IBEX35_i,8859.1,8834.1,8828.0,8892.1,8860.05,8851.4,8847.074999999999,8853.324999999999,2269,2021-07-07 08:00:00
1270,IBEX35_i,8836.1,8828.1,8827.0,8866.1,8846.55,8840.4,8837.324999999999,8839.324999999999,2662,2021-07-07 12:00:00
1271,IBEX35_i,8828.1,8848.1,8814.0,8870.1,8842.05,8844.066666666666,8845.074999999999,8840.074999999999,2989,2021-07-07 16:00:00
1272,IBEX35_i,8847.0,8840.1,8839.0,8849.1,8844.05,8842.733333333332,8842.074999999999,8843.8,87,2021-07-07 20:00:00
1273,IBEX35_i,8770.2,8643.0,8629.0,8770.2,8699.6,8680.733333333334,8671.3,8703.1,3405,2021-07-08 08:00:00
1274,IBEX35_i,8644.0,8617.0,8600.0,8661.0,8630.5,8626.0,8623.75,8630.5,4094,2021-07-08 12:00:00
1275,IBEX35_i,8617.0,8653.0,8585.0,8664.0,8624.5,8634.0,8638.75,8629.75,3976,2021-07-08 16:00:00
1276,IBEX35_i,8654.0,8648.0,8640.0,8654.0,8647.0,8647.333333333334,8647.5,8649.0,144,2021-07-08 20:00:00
1277,IBEX35_i,8661.8,8719.8,8640.0,8722.8,8681.4,8694.199999999999,8700.599999999999,8686.099999999999,2933,2021-07-09 08:00:00
1278,IBEX35_i,8720.8,8696.0,8692.0,8744.8,8718.4,8710.933333333332,8707.2,8713.4,3241,2021-07-09 12:00:00
1279,IBEX35_i,8697.8,8780.8,8685.0,8787.8,8736.4,8751.199999999999,8758.599999999999,8737.849999999999,2640,2021-07-09 16:00:00
1280,IBEX35_i,8780.8,8779.8,8778.0,8781.8,8779.9,8779.866666666667,8779.849999999999,8780.099999999999,36,2021-07-09 20:00:00
1281,IBEX35_i,8774.2,8746.2,8715.0,8805.2,8760.1,8755.466666666667,8753.150000000001,8760.150000000001,2511,2021-07-12 08:00:00
1282,IBEX35_i,8746.2,8759.2,8683.2,8761.2,8722.2,8734.533333333335,8740.7,8737.45,2517,2021-07-12 12:00:00
1283,IBEX35_i,8759.2,8806.2,8737.0,8815.2,8776.1,8786.133333333333,8791.150000000001,8779.400000000001,2715,2021-07-12 16:00:00
1284,IBEX35_i,8806.2,8813.2,8806.0,8814.2,8810.1,8811.133333333333,8811.650000000001,8809.900000000001,81,2021-07-12 20:00:00
1285,IBEX35_i,8809.0,8745.0,8741.0,8817.0,8779.0,8767.666666666666,8762.0,8778.0,1765,2021-07-13 08:00:00
1286,IBEX35_i,8744.0,8725.0,8689.0,8745.0,8717.0,8719.666666666666,8721.0,8725.75,1944,2021-07-13 12:00:00
1287,IBEX35_i,8725.0,8686.0,8664.0,8731.0,8697.5,8693.666666666666,8691.75,8701.5,1775,2021-07-13 16:00:00
1288,IBEX35_i,8686.0,8680.0,8676.0,8690.0,8683.0,8682.0,8681.5,8683.0,94,2021-07-13 20:00:00
1289,IBEX35_i,8672.9,8634.9,8623.0,8683.9,8653.45,8647.266666666668,8644.175000000001,8653.675000000001,2149,2021-07-14 08:00:00
1290,IBEX35_i,8634.9,8654.9,8613.0,8664.9,8638.95,8644.266666666668,8646.925000000001,8641.925000000001,2114,2021-07-14 12:00:00
1291,IBEX35_i,8654.9,8639.9,8621.0,8702.9,8661.95,8654.6,8650.925000000001,8654.675000000001,2419,2021-07-14 16:00:00
1292,IBEX35_i,8639.9,8633.9,8627.9,8642.9,8635.4,8634.9,8634.65,8636.15,105,2021-07-14 20:00:00
1293,IBEX35_i,8608.0,8577.8,8539.8,8610.8,8575.3,8576.133333333333,8576.55,8584.099999999999,2447,2021-07-15 08:00:00
1294,IBEX35_i,8577.8,8519.8,8518.0,8578.8,8548.4,8538.866666666667,8534.099999999999,8548.599999999999,3226,2021-07-15 12:00:00
1295,IBEX35_i,8518.0,8516.0,8493.0,8529.8,8511.4,8512.933333333332,8513.7,8514.2,2702,2021-07-15 16:00:00
1296,IBEX35_i,8515.0,8501.8,8498.8,8515.8,8507.3,8505.466666666665,8504.55,8507.849999999999,101,2021-07-15 20:00:00
1297,IBEX35_i,8531.0,8567.0,8522.0,8598.0,8560.0,8562.333333333334,8563.5,8554.5,1979,2021-07-16 08:00:00
1298,IBEX35_i,8568.0,8522.0,8506.0,8572.0,8539.0,8533.333333333334,8530.5,8542.0,2254,2021-07-16 12:00:00
1299,IBEX35_i,8521.0,8484.0,8413.0,8529.0,8471.0,8475.333333333334,8477.5,8486.75,2633,2021-07-16 16:00:00
1300,IBEX35_i,8484.0,8480.0,8478.0,8489.0,8483.5,8482.333333333334,8481.75,8482.75,49,2021-07-16 20:00:00
1301,IBEX35_i,8428.5,8335.5,8325.0,8443.5,8384.25,8368.0,8359.875,8383.125,2389,2021-07-19 08:00:00
1302,IBEX35_i,8335.5,8298.0,8257.5,8362.5,8310.0,8306.0,8304.0,8313.375,3947,2021-07-19 12:00:00
1303,IBEX35_i,8297.0,8259.5,8239.0,8308.5,8273.75,8269.0,8266.625,8276.0,5017,2021-07-19 16:00:00
1304,IBEX35_i,8257.0,8254.5,8252.5,8270.5,8261.5,8259.166666666666,8258.0,8258.625,285,2021-07-19 20:00:00
1305,IBEX35_i,8318.4,8341.4,8308.0,8375.4,8341.7,8341.6,8341.550000000001,8335.800000000001,2887,2021-07-20 08:00:00
1306,IBEX35_i,8341.4,8294.4,8287.0,8354.4,8320.7,8311.933333333334,8307.550000000001,8319.300000000001,3973,2021-07-20 12:00:00
1307,IBEX35_i,8294.4,8367.4,8252.0,8373.4,8312.7,8330.933333333334,8340.050000000001,8321.800000000001,3757,2021-07-20 16:00:00
1308,IBEX35_i,8367.4,8354.4,8354.0,8370.4,8362.2,8359.6,8358.300000000001,8361.550000000001,183,2021-07-20 20:00:00
1309,IBEX35_i,8354.3,8512.3,8346.0,8524.3,8435.15,8460.866666666667,8473.724999999999,8434.224999999999,3122,2021-07-21 08:00:00
1310,IBEX35_i,8513.3,8499.3,8461.0,8529.3,8495.15,8496.533333333333,8497.224999999999,8500.724999999999,3084,2021-07-21 12:00:00
1311,IBEX35_i,8499.3,8575.3,8495.0,8577.3,8536.15,8549.199999999999,8555.724999999999,8536.724999999999,2829,2021-07-21 16:00:00
1312,IBEX35_i,8575.3,8581.3,8575.3,8583.3,8579.3,8579.966666666665,8580.3,8578.8,90,2021-07-21 20:00:00
1313,IBEX35_i,8585.1,8658.1,8581.0,8666.1,8623.55,8635.066666666666,8640.824999999999,8622.574999999999,2048,2021-07-22 08:00:00
1314,IBEX35_i,8657.0,8640.1,8625.1,8674.1,8649.6,8646.433333333334,8644.85,8649.075,2440,2021-07-22 12:00:00
1315,IBEX35_i,8639.0,8617.1,8589.1,8657.1,8623.1,8621.1,8620.1,8625.575,3301,2021-07-22 16:00:00
1316,IBEX35_i,8616.0,8612.1,8610.1,8618.1,8614.1,8613.433333333334,8613.1,8614.075,73,2021-07-22 20:00:00
1317,IBEX35_i,8648.0,8666.0,8640.0,8691.0,8665.5,8665.666666666666,8665.75,8661.25,1714,2021-07-23 08:00:00
1318,IBEX35_i,8665.0,8733.0,8659.0,8737.0,8698.0,8709.666666666666,8715.5,8698.5,1813,2021-07-23 12:00:00
1319,IBEX35_i,8733.0,8709.0,8699.0,8749.0,8724.0,8719.0,8716.5,8722.5,2242,2021-07-23 16:00:00
1320,IBEX35_i,8709.0,8714.0,8707.0,8715.0,8711.0,8712.0,8712.5,8711.25,91,2021-07-23 20:00:00
1321,IBEX35_i,8649.6,8644.6,8617.0,8671.6,8644.3,8644.4,8644.449999999999,8645.699999999999,2215,2021-07-26 08:00:00
1322,IBEX35_i,8644.6,8715.6,8644.0,8743.6,8693.8,8701.066666666666,8704.699999999999,8686.949999999999,2062,2021-07-26 12:00:00
1323,IBEX35_i,8714.6,8743.6,8713.0,8776.6,8744.8,8744.4,8744.199999999999,8736.949999999999,2576,2021-07-26 16:00:00
1324,IBEX35_i,8744.6,8747.6,8743.6,8750.6,8747.1,8747.266666666668,8747.35,8746.6,79,2021-07-26 20:00:00
1325,IBEX35_i,8733.4,8694.4,8661.0,8754.4,8707.7,8703.266666666668,8701.050000000001,8710.800000000001,2755,2021-07-27 08:00:00
1326,IBEX35_i,8693.4,8670.4,8638.0,8708.4,8673.2,8672.266666666668,8671.800000000001,8677.550000000001,2603,2021-07-27 12:00:00
1327,IBEX35_i,8671.4,8679.4,8647.0,8703.4,8675.2,8676.6,8677.300000000001,8675.300000000001,3820,2021-07-27 16:00:00
1328,IBEX35_i,8680.4,8676.4,8670.0,8686.4,8678.2,8677.6,8677.300000000001,8678.300000000001,158,2021-07-27 20:00:00
