,ASX200_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
1595,ASX200_i,7348.2,7379.4,7336.3,7381.4,7358.85,7365.7,7369.125,7361.325,3788,2021-12-21 16:00:00
1596,ASX200_i,7379.4,7372.1,7358.3,7379.4,7368.85,7369.933333333334,7370.475,7372.300000000001,1301,2021-12-21 20:00:00
1597,ASX200_i,7363.0,7339.0,7334.9,7367.0,7350.95,7346.966666666667,7344.975,7350.975,1407,2021-12-22 00:00:00
1598,ASX200_i,7339.0,7372.8,7334.9,7382.0,7358.45,7363.233333333334,7365.625,7357.175,1917,2021-12-22 04:00:00
1599,ASX200_i,7373.8,7347.0,7339.9,7381.0,7360.45,7355.966666666667,7353.725,7360.425,1452,2021-12-22 08:00:00
1600,ASX200_i,7347.0,7349.0,7344.9,7365.0,7354.95,7352.966666666667,7351.975,7351.475,986,2021-12-22 12:00:00
1601,ASX200_i,7349.0,7398.2,7347.0,7398.2,7372.6,7381.133333333334,7385.400000000001,7373.1,2492,2021-12-22 16:00:00
1602,ASX200_i,7397.1,7412.0,7394.1,7414.1,7404.1,7406.733333333334,7408.05,7404.325000000001,1150,2021-12-22 20:00:00
1603,ASX200_i,7394.7,7397.8,7379.8,7406.8,7393.3,7394.8,7395.55,7394.775000000001,1083,2021-12-23 00:00:00
1604,ASX200_i,7397.8,7397.5,7378.7,7407.7,7393.2,7394.633333333334,7395.35,7395.425,1726,2021-12-23 04:00:00
1605,ASX200_i,7396.5,7399.7,7391.7,7410.8,7401.25,7400.733333333334,7400.475,7399.675,1807,2021-12-23 08:00:00
1606,ASX200_i,7399.7,7411.7,7397.7,7413.7,7405.7,7407.7,7408.7,7405.7,598,2021-12-23 12:00:00
1607,ASX200_i,7412.7,7437.9,7409.7,7446.9,7428.299999999999,7431.5,7433.1,7426.8,1138,2021-12-23 16:00:00
1608,ASX200_i,7437.9,7440.7,7431.9,7450.9,7441.4,7441.166666666667,7441.05,7440.35,565,2021-12-23 20:00:00
1609,ASX200_i,7432.7,7436.7,7429.7,7444.7,7437.2,7437.033333333333,7436.95,7435.95,988,2021-12-24 00:00:00
1610,ASX200_i,7436.7,7429.7,7415.7,7439.7,7427.7,7428.366666666666,7428.7,7430.45,692,2021-12-24 04:00:00
1611,ASX200_i,7498.7,7506.7,7491.7,7518.8,7505.25,7505.733333333334,7505.975,7503.975,2470,2021-12-29 00:00:00
1612,ASX200_i,7506.7,7521.5,7501.7,7532.7,7517.2,7518.633333333334,7519.35,7515.650000000001,2273,2021-12-29 04:00:00
1613,ASX200_i,7522.5,7540.7,7511.7,7542.7,7527.2,7531.7,7533.95,7529.4,1575,2021-12-29 08:00:00
1614,ASX200_i,7540.7,7536.7,7528.7,7544.7,7536.7,7536.7,7536.7,7537.7,728,2021-12-29 12:00:00
1615,ASX200_i,7536.7,7528.9,7520.9,7545.9,7533.4,7531.899999999999,7531.15,7533.099999999999,2058,2021-12-29 16:00:00
1616,ASX200_i,7527.9,7517.7,7517.7,7536.9,7527.299999999999,7524.099999999999,7522.5,7525.049999999999,677,2021-12-29 20:00:00
1617,ASX200_i,7528.6,7509.6,7508.6,7531.6,7520.1,7516.600000000001,7514.85,7519.6,866,2021-12-30 00:00:00
1618,ASX200_i,7510.6,7515.4,7506.6,7528.6,7517.6,7516.866666666666,7516.5,7515.299999999999,1150,2021-12-30 04:00:00
1619,ASX200_i,7514.4,7521.6,7512.6,7529.6,7521.1,7521.266666666667,7521.35,7519.550000000001,954,2021-12-30 08:00:00
1620,ASX200_i,7522.6,7530.6,7514.6,7530.6,7522.6,7525.266666666667,7526.6,7524.6,690,2021-12-30 12:00:00
1621,ASX200_i,7530.6,7540.8,7527.6,7551.8,7539.700000000001,7540.066666666667,7540.25,7537.700000000001,1233,2021-12-30 16:00:00
1622,ASX200_i,7540.8,7520.6,7514.8,7541.8,7528.3,7525.733333333334,7524.450000000001,7529.5,586,2021-12-30 20:00:00
1623,ASX200_i,7470.3,7484.3,7469.3,7488.3,7478.8,7480.633333333334,7481.55,7478.05,435,2021-12-31 00:00:00
1624,ASX200_i,7484.3,7438.3,7414.3,7487.3,7450.8,7446.633333333334,7444.55,7456.05,891,2021-12-31 04:00:00
1625,ASX200_i,7514.3,7562.3,7504.3,7570.3,7537.3,7545.633333333334,7549.8,7537.8,2328,2022-01-04 00:00:00
1626,ASX200_i,7562.3,7619.1,7560.3,7625.4,7592.85,7601.600000000001,7605.975,7591.775000000001,2907,2022-01-04 04:00:00
1627,ASX200_i,7620.1,7625.4,7612.3,7641.3,7626.8,7626.333333333333,7626.1,7624.775,2349,2022-01-04 08:00:00
1628,ASX200_i,7626.3,7642.3,7626.3,7642.4,7634.35,7637.0,7638.325,7634.325,2011,2022-01-04 12:00:00
1629,ASX200_i,7642.4,7620.5,7619.5,7654.5,7637.0,7631.5,7628.75,7634.225,4366,2022-01-04 16:00:00
1630,ASX200_i,7619.5,7604.3,7603.5,7624.5,7614.0,7610.766666666666,7609.15,7612.95,1963,2022-01-04 20:00:00
1631,ASX200_i,7600.3,7571.3,7567.3,7602.3,7584.8,7580.3,7578.05,7585.3,1948,2022-01-05 00:00:00
1632,ASX200_i,7571.3,7571.1,7555.3,7580.3,7567.8,7568.900000000001,7569.450000000001,7569.5,1775,2022-01-05 04:00:00
1633,ASX200_i,7570.1,7587.3,7568.1,7590.3,7579.200000000001,7581.900000000001,7583.25,7578.950000000001,1445,2022-01-05 08:00:00
1634,ASX200_i,7587.3,7585.3,7576.3,7592.3,7584.3,7584.633333333334,7584.8,7585.3,926,2022-01-05 12:00:00
1635,ASX200_i,7585.3,7574.5,7572.5,7589.5,7581.0,7578.833333333333,7577.75,7580.45,2269,2022-01-05 16:00:00
1636,ASX200_i,7574.5,7511.3,7510.5,7580.5,7545.5,7534.099999999999,7528.4,7544.2,2537,2022-01-05 20:00:00
1637,ASX200_i,7503.3,7470.3,7467.3,7512.3,7489.8,7483.3,7480.05,7488.3,2422,2022-01-06 00:00:00
1638,ASX200_i,7470.3,7345.1,7338.3,7473.3,7405.8,7385.566666666667,7375.450000000001,7406.75,4493,2022-01-06 04:00:00
1639,ASX200_i,7344.1,7429.3,7340.1,7436.3,7388.200000000001,7401.900000000001,7408.75,7387.450000000001,3031,2022-01-06 08:00:00
1640,ASX200_i,7429.3,7455.3,7425.3,7455.3,7440.3,7445.3,7447.8,7441.3,1602,2022-01-06 12:00:00
1641,ASX200_i,7455.3,7458.5,7402.5,7468.5,7435.5,7443.166666666667,7447.0,7446.2,4052,2022-01-06 16:00:00
1642,ASX200_i,7458.5,7428.3,7421.3,7463.5,7442.4,7437.7,7435.349999999999,7442.9,1258,2022-01-06 20:00:00
1643,ASX200_i,7448.3,7455.2,7437.2,7488.2,7462.7,7460.2,7458.95,7457.224999999999,2260,2022-01-07 00:00:00
1644,ASX200_i,7451.2,7454.0,7437.0,7467.2,7452.1,7452.733333333334,7453.05,7452.35,2713,2022-01-07 04:00:00
1645,ASX200_i,7453.0,7447.2,7435.2,7461.2,7448.2,7447.866666666666,7447.7,7449.15,3076,2022-01-07 08:00:00
1646,ASX200_i,7447.2,7432.2,7427.2,7457.2,7442.2,7438.866666666666,7437.2,7440.95,1706,2022-01-07 12:00:00
1647,ASX200_i,7432.2,7431.4,7398.4,7441.4,7419.9,7423.733333333333,7425.65,7425.849999999999,3502,2022-01-07 16:00:00
1648,ASX200_i,7431.4,7440.2,7423.4,7446.4,7434.9,7436.666666666667,7437.55,7435.35,899,2022-01-07 20:00:00
1649,ASX200_i,7415.7,7451.7,7410.7,7454.7,7432.7,7439.033333333333,7442.2,7433.2,1415,2022-01-10 00:00:00
1650,ASX200_i,7451.7,7428.5,7426.5,7452.7,7439.6,7435.900000000001,7434.05,7439.85,1439,2022-01-10 04:00:00
1651,ASX200_i,7429.5,7413.7,7399.7,7440.7,7420.2,7418.033333333333,7416.95,7420.9,2340,2022-01-10 08:00:00
1652,ASX200_i,7414.7,7392.7,7384.7,7419.7,7402.2,7399.033333333333,7397.45,7402.95,1515,2022-01-10 12:00:00
1653,ASX200_i,7392.7,7352.9,7325.9,7397.9,7361.9,7358.899999999999,7357.4,7367.349999999999,4224,2022-01-10 16:00:00
1654,ASX200_i,7351.9,7391.7,7350.9,7398.9,7374.9,7380.5,7383.3,7373.35,2721,2022-01-10 20:00:00
1655,ASX200_i,7427.6,7387.6,7386.6,7427.6,7407.1,7400.600000000001,7397.35,7407.35,1768,2022-01-11 00:00:00
1656,ASX200_i,7386.6,7382.4,7376.6,7420.6,7398.6,7393.2,7390.5,7391.549999999999,2018,2022-01-11 04:00:00
1657,ASX200_i,7383.4,7407.6,7374.4,7414.6,7394.5,7398.866666666666,7401.049999999999,7395.0,2191,2022-01-11 08:00:00
1658,ASX200_i,7406.6,7391.1,7391.1,7415.6,7403.35,7399.266666666667,7397.225,7401.1,1231,2022-01-11 12:00:00
1659,ASX200_i,7391.1,7432.8,7372.8,7433.8,7403.3,7413.133333333334,7418.05,7407.625,4196,2022-01-11 16:00:00
1660,ASX200_i,7432.8,7446.6,7426.8,7453.8,7440.3,7442.400000000001,7443.450000000001,7440.0,1142,2022-01-11 20:00:00
1661,ASX200_i,7460.6,7419.6,7419.6,7467.6,7443.6,7435.600000000001,7431.6,7441.85,1386,2022-01-12 00:00:00
1662,ASX200_i,7419.6,7452.4,7418.6,7453.4,7436.0,7441.466666666667,7444.200000000001,7436.0,1747,2022-01-12 04:00:00
1663,ASX200_i,7451.4,7441.6,7423.6,7453.6,7438.6,7439.600000000001,7440.1,7442.550000000001,1265,2022-01-12 08:00:00
1664,ASX200_i,7441.6,7443.6,7432.6,7449.6,7441.1,7441.933333333334,7442.35,7441.85,968,2022-01-12 12:00:00
1665,ASX200_i,7443.6,7449.8,7419.8,7451.8,7435.8,7440.466666666667,7442.8,7441.25,3304,2022-01-12 16:00:00
1666,ASX200_i,7449.8,7439.6,7428.8,7452.8,7440.8,7440.400000000001,7440.200000000001,7442.75,1783,2022-01-12 20:00:00
1667,ASX200_i,7459.0,7467.0,7451.9,7480.0,7465.95,7466.3,7466.475,7464.475,1779,2022-01-13 00:00:00
1668,ASX200_i,7467.0,7445.7,7444.7,7481.0,7462.85,7457.133333333334,7454.275000000001,7459.6,2098,2022-01-13 04:00:00
1669,ASX200_i,7446.7,7442.9,7438.9,7467.0,7452.95,7449.599999999999,7447.924999999999,7448.875,1672,2022-01-13 08:00:00
1670,ASX200_i,7443.0,7472.0,7442.9,7474.9,7458.9,7463.266666666666,7465.45,7458.2,1092,2022-01-13 12:00:00
1671,ASX200_i,7471.0,7432.2,7424.1,7476.0,7450.05,7444.099999999999,7441.125,7450.825,4198,2022-01-13 16:00:00
1672,ASX200_i,7431.2,7417.9,7408.2,7450.2,7429.2,7425.433333333333,7423.549999999999,7426.875,2894,2022-01-13 20:00:00
1673,ASX200_i,7426.9,7392.0,7388.9,7433.0,7410.95,7404.633333333334,7401.475,7410.200000000001,2485,2022-01-14 00:00:00
1674,ASX200_i,7392.0,7396.7,7377.9,7404.0,7390.95,7392.866666666666,7393.825,7392.65,2656,2022-01-14 04:00:00
1675,ASX200_i,7395.7,7409.0,7390.7,7415.0,7402.85,7404.900000000001,7405.925,7402.6,2819,2022-01-14 08:00:00
1676,ASX200_i,7409.0,7378.0,7371.9,7411.0,7391.45,7386.966666666667,7384.725,7392.475,2939,2022-01-14 12:00:00
1677,ASX200_i,7378.0,7375.2,7372.1,7407.2,7389.65,7384.833333333333,7382.425,7383.125,6020,2022-01-14 16:00:00
1678,ASX200_i,7375.2,7412.9,7371.2,7425.2,7398.2,7403.099999999999,7405.549999999999,7396.125,1842,2022-01-14 20:00:00
1679,ASX200_i,7390.1,7396.1,7380.0,7413.1,7396.55,7396.400000000001,7396.325000000001,7394.825000000001,2223,2022-01-17 00:00:00
1680,ASX200_i,7396.1,7400.9,7388.1,7424.2,7406.15,7404.399999999999,7403.525,7402.324999999999,2255,2022-01-17 04:00:00
1681,ASX200_i,7401.9,7426.2,7396.9,7430.2,7413.549999999999,7417.766666666666,7419.875,7413.799999999999,1686,2022-01-17 08:00:00
1682,ASX200_i,7426.2,7426.2,7420.1,7431.2,7425.65,7425.833333333333,7425.925,7425.925,916,2022-01-17 12:00:00
1683,ASX200_i,7426.2,7434.4,7421.3,7435.4,7428.35,7430.366666666666,7431.375,7429.325,877,2022-01-17 16:00:00
1684,ASX200_i,7434.4,7429.1,7429.1,7436.4,7432.75,7431.533333333333,7430.924999999999,7432.25,105,2022-01-17 20:00:00
1685,ASX200_i,7416.2,7426.1,7415.1,7440.2,7427.65,7427.133333333334,7426.875,7424.400000000001,1634,2022-01-18 00:00:00
1686,ASX200_i,7425.1,7393.9,7388.2,7426.2,7407.2,7402.766666666666,7400.549999999999,7408.35,3226,2022-01-18 04:00:00
1687,ASX200_i,7394.9,7353.2,7344.1,7406.1,7375.1,7367.8,7364.150000000001,7374.575000000001,3021,2022-01-18 08:00:00
1688,ASX200_i,7353.2,7370.2,7351.1,7375.2,7363.15,7365.5,7366.675,7362.425,2480,2022-01-18 12:00:00
1689,ASX200_i,7370.2,7329.4,7328.3,7371.2,7349.75,7342.966666666667,7339.575000000001,7349.775000000001,5717,2022-01-18 16:00:00
1690,ASX200_i,7329.4,7338.2,7321.3,7350.4,7335.85,7336.633333333334,7337.025000000001,7334.825000000001,3116,2022-01-18 20:00:00
1691,ASX200_i,7352.3,7364.3,7323.3,7377.3,7350.3,7354.966666666667,7357.3,7354.3,2312,2022-01-19 00:00:00
1692,ASX200_i,7362.3,7307.0,7295.0,7377.3,7336.15,7326.433333333333,7321.575,7335.4,3901,2022-01-19 04:00:00
1693,ASX200_i,7309.0,7349.3,7300.0,7353.3,7326.65,7334.2,7337.974999999999,7327.9,3414,2022-01-19 08:00:00
1694,ASX200_i,7349.3,7354.3,7334.3,7359.3,7346.8,7349.3,7350.55,7349.3,1568,2022-01-19 12:00:00
1695,ASX200_i,7354.3,7351.5,7294.4,7357.5,7325.95,7334.466666666667,7338.725,7339.425,5928,2022-01-19 16:00:00
1696,ASX200_i,7352.4,7323.3,7313.4,7353.5,7333.45,7330.066666666667,7328.375,7335.65,3007,2022-01-19 20:00:00
1697,ASX200_i,7311.2,7319.2,7284.2,7324.2,7304.2,7309.2,7311.7,7309.7,3335,2022-01-20 00:00:00
1698,ASX200_i,7319.2,7327.9,7304.1,7345.2,7324.65,7325.733333333333,7326.275,7324.099999999999,2690,2022-01-20 04:00:00
1699,ASX200_i,7326.9,7318.2,7307.1,7350.2,7328.65,7325.166666666667,7323.425,7325.6,2815,2022-01-20 08:00:00
1700,ASX200_i,7318.2,7323.2,7315.1,7333.2,7324.15,7323.833333333333,7323.675,7322.425,1715,2022-01-20 12:00:00
1701,ASX200_i,7323.2,7328.4,7315.3,7344.4,7329.85,7329.366666666666,7329.125,7327.825,3944,2022-01-20 16:00:00
1702,ASX200_i,7328.4,7268.1,7263.3,7332.3,7297.8,7287.900000000001,7282.950000000001,7298.025,3932,2022-01-20 20:00:00
1703,ASX200_i,7253.9,7219.9,7197.8,7262.9,7230.35,7226.866666666666,7225.125,7233.625,3662,2022-01-21 00:00:00
1704,ASX200_i,7218.9,7156.6,7139.8,7226.9,7183.35,7174.433333333334,7169.975,7185.550000000001,5374,2022-01-21 04:00:00
1705,ASX200_i,7157.6,7211.9,7147.9,7214.8,7181.35,7191.533333333333,7196.625,7183.049999999999,3601,2022-01-21 08:00:00
1706,ASX200_i,7211.9,7171.9,7170.8,7216.9,7193.85,7186.533333333333,7182.875,7192.875,3404,2022-01-21 12:00:00
1707,ASX200_i,7171.9,7147.1,7125.0,7195.1,7160.05,7155.733333333334,7153.575000000001,7159.775,8055,2022-01-21 16:00:00
1708,ASX200_i,7147.1,7092.8,7088.8,7162.1,7125.450000000001,7114.566666666667,7109.125,7122.700000000001,1754,2022-01-21 20:00:00
1709,ASX200_i,7118.0,7139.0,7105.0,7150.0,7127.5,7131.333333333333,7133.25,7128.0,4128,2022-01-24 00:00:00
1710,ASX200_i,7139.9,7130.7,7124.7,7150.9,7137.799999999999,7135.433333333333,7134.25,7136.549999999999,2979,2022-01-24 04:00:00
1711,ASX200_i,7129.7,7113.0,7105.9,7156.0,7130.95,7124.966666666667,7121.975,7126.150000000001,3793,2022-01-24 08:00:00
1712,ASX200_i,7113.0,7008.9,7008.0,7114.0,7061.0,7043.633333333334,7034.950000000001,7060.975,5782,2022-01-24 12:00:00
1713,ASX200_i,7009.0,6911.1,6859.1,7009.2,6934.15,6926.466666666667,6922.625,6947.1,18623,2022-01-24 16:00:00
1714,ASX200_i,6911.2,7048.9,6904.2,7053.2,6978.7,7002.099999999999,7013.799999999999,6979.375,11103,2022-01-24 20:00:00
1715,ASX200_i,7040.0,6961.9,6908.9,7054.0,6981.45,6974.933333333333,6971.674999999999,6991.2,6698,2022-01-25 00:00:00
1716,ASX200_i,6962.0,6978.7,6910.9,6981.7,6946.299999999999,6957.099999999999,6962.5,6958.325,6551,2022-01-25 04:00:00
1717,ASX200_i,6979.7,6981.9,6932.9,6993.0,6962.95,6969.266666666666,6972.424999999999,6971.875,7631,2022-01-25 08:00:00
1718,ASX200_i,6982.9,6963.0,6947.9,6994.0,6970.95,6968.3,6966.975,6971.950000000001,5144,2022-01-25 12:00:00
1719,ASX200_i,6960.9,6967.1,6899.1,6979.2,6939.15,6948.466666666667,6953.125,6951.575000000001,13933,2022-01-25 16:00:00
1720,ASX200_i,6968.2,7006.0,6955.2,7048.1,7001.65,7003.099999999999,7003.825,6994.375,6221,2022-01-25 20:00:00
1721,ASX200_i,7006.0,7063.9,7006.0,7073.9,7039.95,7047.933333333333,7051.924999999999,7037.45,2806,2022-01-26 08:00:00
1722,ASX200_i,7063.9,7071.9,7050.9,7071.9,7061.4,7064.899999999999,7066.65,7064.65,2584,2022-01-26 12:00:00
1723,ASX200_i,7071.9,7050.1,7010.1,7077.1,7043.6,7045.766666666667,7046.85,7052.300000000001,6901,2022-01-26 16:00:00
1724,ASX200_i,7051.1,6981.9,6950.1,7065.1,7007.6,6999.033333333333,6994.75,7012.049999999999,8778,2022-01-26 20:00:00
1725,ASX200_i,7025.8,6791.8,6791.8,7039.8,6915.8,6874.466666666667,6853.8,6912.3,6266,2022-01-27 00:00:00
1726,ASX200_i,6792.9,6804.6,6747.8,6858.9,6803.35,6803.766666666667,6803.975,6801.050000000001,9012,2022-01-27 04:00:00
1727,ASX200_i,6802.6,6911.9,6791.9,6919.9,6855.9,6874.566666666666,6883.9,6856.574999999999,6390,2022-01-27 08:00:00
1728,ASX200_i,6911.9,6945.9,6878.8,6948.9,6913.85,6924.533333333333,6929.875,6921.375,4954,2022-01-27 12:00:00
1729,ASX200_i,6945.9,6944.1,6927.0,6997.1,6962.05,6956.066666666667,6953.075000000001,6953.525,10486,2022-01-27 16:00:00
1730,ASX200_i,6944.1,6897.8,6893.0,6948.1,6920.55,6912.966666666667,6909.175,6920.75,7180,2022-01-27 20:00:00
1731,ASX200_i,6892.0,6942.0,6826.0,6944.0,6885.0,6904.0,6913.5,6901.0,6877,2022-01-28 00:00:00
1732,ASX200_i,6942.0,6989.7,6932.9,7020.9,6976.9,6981.166666666667,6983.3,6971.375,9312,2022-01-28 04:00:00
1733,ASX200_i,6990.7,6892.0,6883.9,7008.0,6945.95,6927.966666666667,6918.975,6943.650000000001,6411,2022-01-28 08:00:00
1734,ASX200_i,6892.0,6901.0,6850.9,6911.0,6880.95,6887.633333333334,6890.975,6888.725,6807,2022-01-28 12:00:00
1735,ASX200_i,6900.0,6898.2,6876.1,6940.2,6908.15,6904.833333333333,6903.175,6903.625,11777,2022-01-28 16:00:00
1736,ASX200_i,6898.2,6983.9,6881.1,6983.9,6932.5,6949.633333333334,6958.200000000001,6936.775000000001,2974,2022-01-28 20:00:00
1737,ASX200_i,6943.0,6960.0,6939.0,6981.9,6960.45,6960.3,6960.225,6955.975,4221,2022-01-31 00:00:00
1738,ASX200_i,6960.0,6959.7,6949.0,6998.0,6973.5,6968.900000000001,6966.6,6966.675,3436,2022-01-31 04:00:00
1739,ASX200_i,6960.7,6946.0,6936.9,6979.0,6957.95,6953.966666666667,6951.975,6955.650000000001,3500,2022-01-31 08:00:00
1740,ASX200_i,6946.0,6916.0,6902.9,6947.0,6924.95,6921.966666666667,6920.475,6927.975,3958,2022-01-31 12:00:00
1741,ASX200_i,6916.0,6978.2,6906.1,6979.2,6942.65,6954.5,6960.425,6944.875,6614,2022-01-31 16:00:00
1742,ASX200_i,6979.1,6986.9,6959.1,7001.2,6980.15,6982.399999999999,6983.525,6981.574999999999,3106,2022-01-31 20:00:00
1743,ASX200_i,6966.6,6979.6,6964.6,7015.6,6990.1,6986.600000000001,6984.85,6981.6,3058,2022-02-01 00:00:00
1744,ASX200_i,6979.6,6999.4,6976.6,7037.7,7007.15,7004.566666666666,7003.275,6998.324999999999,4122,2022-02-01 04:00:00
1745,ASX200_i,6998.4,7001.6,6991.6,7026.6,7009.1,7006.600000000001,7005.35,7004.550000000001,3606,2022-02-01 08:00:00
1746,ASX200_i,7001.6,7016.6,6997.6,7019.6,7008.6,7011.266666666667,7012.6,7008.85,1753,2022-02-01 12:00:00
1747,ASX200_i,7016.6,7033.8,6986.8,7036.8,7011.8,7019.133333333334,7022.8,7018.5,6041,2022-02-01 16:00:00
1748,ASX200_i,7032.8,7054.6,7022.8,7055.8,7039.3,7044.400000000001,7046.950000000001,7041.5,1964,2022-02-01 20:00:00
1749,ASX200_i,7052.2,7085.2,7051.3,7102.3,7076.8,7079.599999999999,7081.0,7072.75,2053,2022-02-02 00:00:00
1750,ASX200_i,7085.3,7067.0,7064.0,7096.3,7080.15,7075.766666666666,7073.575,7078.15,2046,2022-02-02 04:00:00
1751,ASX200_i,7068.0,7087.3,7064.3,7089.3,7076.8,7080.3,7082.05,7077.225,1960,2022-02-02 08:00:00
1752,ASX200_i,7087.3,7060.3,7058.3,7087.3,7072.8,7068.633333333334,7066.55,7073.3,1356,2022-02-02 12:00:00
1753,ASX200_i,7059.3,7082.4,7050.4,7082.4,7066.4,7071.733333333333,7074.4,7068.624999999999,4703,2022-02-02 16:00:00
1754,ASX200_i,7082.4,7075.2,7066.4,7088.4,7077.4,7076.666666666667,7076.3,7078.1,2345,2022-02-02 20:00:00
1755,ASX200_i,7043.2,7054.2,7036.1,7073.2,7054.65,7054.5,7054.425,7051.675,2671,2022-02-03 00:00:00
1756,ASX200_i,7054.2,7064.9,7038.1,7074.2,7056.15,7059.066666666666,7060.525,7057.849999999999,2115,2022-02-03 04:00:00
1757,ASX200_i,7065.9,7047.2,7043.1,7069.1,7056.1,7053.133333333334,7051.650000000001,7056.325000000001,2212,2022-02-03 08:00:00
1758,ASX200_i,7047.2,7017.2,7015.1,7061.2,7038.15,7031.166666666667,7027.675,7035.175,2556,2022-02-03 12:00:00
1759,ASX200_i,7017.2,7014.3,7003.3,7045.3,7024.3,7020.966666666667,7019.3,7020.025000000001,6600,2022-02-03 16:00:00
1760,ASX200_i,7015.3,6992.1,6990.3,7023.3,7006.8,7001.900000000001,6999.450000000001,7005.25,2396,2022-02-03 20:00:00
1761,ASX200_i,7092.2,7053.2,7037.1,7094.2,7065.65,7061.5,7059.425,7069.175,2686,2022-02-04 00:00:00
1762,ASX200_i,7053.2,7119.9,7047.1,7126.2,7086.65,7097.733333333333,7103.275,7086.599999999999,2913,2022-02-04 04:00:00
1763,ASX200_i,7119.3,7081.2,7080.1,7134.2,7107.15,7098.5,7094.175,7103.7,3125,2022-02-04 08:00:00
1764,ASX200_i,7082.2,7041.2,7036.1,7083.2,7059.65,7053.5,7050.425,7060.675,4918,2022-02-04 12:00:00
1765,ASX200_i,7041.2,7062.3,7019.3,7085.3,7052.3,7055.633333333334,7057.3,7052.025000000001,6548,2022-02-04 16:00:00
1766,ASX200_i,7063.3,7080.1,7063.3,7101.3,7082.3,7081.566666666667,7081.200000000001,7077.0,1062,2022-02-04 20:00:00
1767,ASX200_i,7069.7,7092.7,7033.6,7095.7,7064.65,7074.0,7078.675,7072.925,3163,2022-02-07 00:00:00
1768,ASX200_i,7092.7,7103.4,7074.6,7118.7,7096.65,7098.899999999999,7100.025,7097.349999999999,2884,2022-02-07 04:00:00
1769,ASX200_i,7104.4,7072.7,7058.6,7107.4,7083.0,7079.566666666667,7077.85,7085.775,4547,2022-02-07 08:00:00
1770,ASX200_i,7072.7,7092.7,7067.6,7101.6,7084.6,7087.3,7088.650000000001,7083.650000000001,3035,2022-02-07 12:00:00
1771,ASX200_i,7092.7,7084.9,7075.8,7110.9,7093.35,7090.533333333333,7089.125,7091.075,6603,2022-02-07 16:00:00
1772,ASX200_i,7084.9,7089.7,7077.8,7117.9,7097.85,7095.133333333334,7093.775000000001,7092.575000000001,3580,2022-02-07 20:00:00
1773,ASX200_i,7128.8,7171.7,7127.7,7194.8,7161.25,7164.733333333334,7166.475,7155.75,2682,2022-02-08 00:00:00
1774,ASX200_i,7171.8,7173.5,7154.7,7194.8,7174.75,7174.333333333333,7174.125,7173.7,3070,2022-02-08 04:00:00
1775,ASX200_i,7172.5,7173.8,7159.8,7186.8,7173.3,7173.466666666667,7173.55,7173.225,3203,2022-02-08 08:00:00
1776,ASX200_i,7172.7,7161.8,7157.7,7194.8,7176.25,7171.433333333333,7169.025,7171.75,2569,2022-02-08 12:00:00
1777,ASX200_i,7160.8,7177.0,7140.9,7180.0,7160.45,7165.966666666667,7168.725,7164.675,5178,2022-02-08 16:00:00
1778,ASX200_i,7177.0,7191.7,7157.0,7204.0,7180.5,7184.233333333334,7186.1,7182.425,3081,2022-02-08 20:00:00
1779,ASX200_i,7211.6,7195.6,7174.6,7215.5,7195.05,7195.233333333334,7195.325000000001,7199.325000000001,2602,2022-02-09 00:00:00
1780,ASX200_i,7195.6,7230.2,7194.5,7263.5,7229.0,7229.400000000001,7229.6,7220.950000000001,3118,2022-02-09 04:00:00
1781,ASX200_i,7229.2,7248.5,7220.4,7256.5,7238.45,7241.8,7243.475,7238.650000000001,2780,2022-02-09 08:00:00
1782,ASX200_i,7249.4,7249.5,7243.4,7256.5,7249.95,7249.8,7249.725,7249.700000000001,1210,2022-02-09 12:00:00
1783,ASX200_i,7249.5,7259.7,7244.6,7276.7,7260.65,7260.333333333333,7260.175,7257.625,3859,2022-02-09 16:00:00
1784,ASX200_i,7259.7,7280.4,7255.6,7280.7,7268.15,7272.233333333333,7274.275,7269.099999999999,1548,2022-02-09 20:00:00
1785,ASX200_i,7322.5,7272.5,7265.4,7332.5,7298.95,7290.133333333334,7285.725,7298.225,2611,2022-02-10 00:00:00
1786,ASX200_i,7273.4,7275.2,7257.4,7288.5,7272.95,7273.7,7274.075,7273.625,2795,2022-02-10 04:00:00
1787,ASX200_i,7276.2,7276.5,7269.4,7294.5,7281.95,7280.133333333334,7279.225,7279.150000000001,2310,2022-02-10 08:00:00
1788,ASX200_i,7277.4,7265.5,7262.4,7298.5,7280.45,7275.466666666667,7272.975,7275.950000000001,2408,2022-02-10 12:00:00
1789,ASX200_i,7265.5,7261.7,7244.4,7303.7,7274.049999999999,7269.933333333333,7267.875,7268.825,7598,2022-02-10 16:00:00
1790,ASX200_i,7261.7,7215.4,7208.6,7268.7,7238.65,7230.899999999999,7227.025,7238.599999999999,5628,2022-02-10 20:00:00
1791,ASX200_i,7233.7,7220.7,7174.7,7239.7,7207.2,7211.7,7213.95,7217.2,2872,2022-02-11 00:00:00
1792,ASX200_i,7220.7,7193.4,7185.4,7236.7,7211.049999999999,7205.166666666667,7202.225,7209.05,3138,2022-02-11 04:00:00
1793,ASX200_i,7192.4,7214.7,7189.4,7230.7,7210.049999999999,7211.599999999999,7212.375,7206.799999999999,3775,2022-02-11 08:00:00
