,FTSE100_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
1622,FTSE100_i,7476.7,7437.2,7437.1,7476.7,7456.9,7450.333333333333,7447.05,7456.925,1152,2022-01-04 00:00:00
1623,FTSE100_i,7437.7,7470.6,7436.4,7472.3,7454.35,7459.766666666667,7462.475,7454.250000000001,2710,2022-01-04 04:00:00
1624,FTSE100_i,7470.6,7483.0,7462.9,7497.2,7480.049999999999,7481.033333333333,7481.525,7478.424999999999,9257,2022-01-04 08:00:00
1625,FTSE100_i,7483.3,7503.4,7482.5,7505.2,7493.85,7497.033333333333,7498.625,7493.599999999999,6739,2022-01-04 12:00:00
1626,FTSE100_i,7503.4,7515.5,7498.4,7532.8,7515.6,7515.566666666667,7515.55,7512.525,12193,2022-01-04 16:00:00
1627,FTSE100_i,7515.4,7501.6,7495.0,7516.0,7505.5,7504.2,7503.549999999999,7507.0,6191,2022-01-04 20:00:00
1628,FTSE100_i,7492.1,7480.3,7476.8,7500.5,7488.65,7485.866666666666,7484.474999999999,7487.424999999999,2136,2022-01-05 00:00:00
1629,FTSE100_i,7480.5,7478.7,7475.6,7487.5,7481.55,7480.599999999999,7480.125,7480.575,3118,2022-01-05 04:00:00
1630,FTSE100_i,7479.0,7535.2,7475.4,7538.2,7506.799999999999,7516.266666666666,7521.0,7506.95,8013,2022-01-05 08:00:00
1631,FTSE100_i,7535.5,7528.9,7523.0,7538.2,7530.6,7530.033333333333,7529.75,7531.4,6245,2022-01-05 12:00:00
1632,FTSE100_i,7528.9,7521.0,7520.3,7540.7,7530.5,7527.333333333333,7525.75,7527.725,9894,2022-01-05 16:00:00
1633,FTSE100_i,7521.0,7462.4,7458.9,7526.9,7492.9,7482.733333333333,7477.65,7492.299999999999,7280,2022-01-05 20:00:00
1634,FTSE100_i,7468.6,7458.6,7439.4,7481.2,7460.299999999999,7459.733333333333,7459.449999999999,7461.949999999999,3264,2022-01-06 00:00:00
1635,FTSE100_i,7458.5,7424.4,7412.8,7459.4,7436.1,7432.2,7430.25,7438.775,5524,2022-01-06 04:00:00
1636,FTSE100_i,7424.5,7469.4,7417.9,7492.9,7455.4,7460.066666666666,7462.4,7451.174999999999,12795,2022-01-06 08:00:00
1637,FTSE100_i,7469.4,7469.6,7467.5,7507.4,7487.45,7481.5,7478.525,7478.475,9415,2022-01-06 12:00:00
1638,FTSE100_i,7469.7,7473.4,7438.7,7486.0,7462.35,7466.033333333333,7467.875,7466.95,16924,2022-01-06 16:00:00
1639,FTSE100_i,7473.3,7454.5,7444.2,7478.0,7461.1,7458.900000000001,7457.8,7462.5,8396,2022-01-06 20:00:00
1640,FTSE100_i,7461.1,7461.9,7455.8,7482.3,7469.05,7466.666666666667,7465.475,7465.275,2157,2022-01-07 00:00:00
1641,FTSE100_i,7462.0,7464.7,7447.0,7468.1,7457.55,7459.933333333333,7461.125,7460.45,3294,2022-01-07 04:00:00
1642,FTSE100_i,7464.7,7456.5,7439.6,7472.8,7456.200000000001,7456.3,7456.35,7458.400000000001,10318,2022-01-07 08:00:00
1643,FTSE100_i,7456.5,7461.8,7449.8,7478.0,7463.9,7463.2,7462.849999999999,7461.525,9166,2022-01-07 12:00:00
1644,FTSE100_i,7462.0,7502.5,7461.3,7502.9,7482.1,7488.900000000001,7492.3,7482.175,14601,2022-01-07 16:00:00
1645,FTSE100_i,7502.7,7499.6,7492.5,7503.9,7498.2,7498.666666666667,7498.9,7499.675,6604,2022-01-07 20:00:00
1646,FTSE100_i,7474.1,7506.4,7473.1,7511.6,7492.35,7497.033333333333,7499.375,7491.299999999999,2484,2022-01-10 00:00:00
1647,FTSE100_i,7506.8,7505.5,7496.1,7512.1,7504.1,7504.566666666667,7504.8,7505.125,2771,2022-01-10 04:00:00
1648,FTSE100_i,7505.6,7488.5,7455.0,7517.8,7486.4,7487.099999999999,7487.45,7491.725,11244,2022-01-10 08:00:00
1649,FTSE100_i,7489.0,7486.3,7470.7,7501.7,7486.2,7486.233333333334,7486.25,7486.925,10169,2022-01-10 12:00:00
1650,FTSE100_i,7486.4,7457.2,7430.2,7488.5,7459.35,7458.633333333334,7458.275000000001,7465.575000000001,16235,2022-01-10 16:00:00
1651,FTSE100_i,7457.4,7484.5,7457.2,7493.4,7475.299999999999,7478.366666666666,7479.9,7473.125,11229,2022-01-10 20:00:00
1652,FTSE100_i,7485.6,7476.4,7474.9,7492.6,7483.75,7481.3,7480.075000000001,7482.375,2068,2022-01-11 00:00:00
1653,FTSE100_i,7476.4,7491.6,7474.9,7502.6,7488.75,7489.7,7490.174999999999,7486.375,3750,2022-01-11 04:00:00
1654,FTSE100_i,7491.5,7492.7,7466.9,7503.0,7484.95,7487.533333333333,7488.825,7488.525,11913,2022-01-11 08:00:00
1655,FTSE100_i,7493.0,7490.6,7489.1,7507.7,7498.4,7495.8,7494.5,7495.1,7429,2022-01-11 12:00:00
1656,FTSE100_i,7490.9,7517.6,7469.8,7518.2,7494.0,7501.866666666666,7505.799999999999,7499.125,14421,2022-01-11 16:00:00
1657,FTSE100_i,7517.6,7532.8,7512.6,7532.8,7522.700000000001,7526.066666666667,7527.75,7523.950000000001,5360,2022-01-11 20:00:00
1658,FTSE100_i,7518.1,7529.3,7516.1,7538.1,7527.1,7527.833333333333,7528.2,7525.4,1652,2022-01-12 00:00:00
1659,FTSE100_i,7529.6,7546.7,7529.4,7547.6,7538.5,7541.233333333334,7542.6,7538.325000000001,2236,2022-01-12 04:00:00
1660,FTSE100_i,7546.5,7558.0,7533.7,7561.5,7547.6,7551.066666666667,7552.8,7549.925,8853,2022-01-12 08:00:00
1661,FTSE100_i,7558.5,7554.7,7539.5,7564.5,7552.0,7552.900000000001,7553.35,7554.3,7904,2022-01-12 12:00:00
1662,FTSE100_i,7554.3,7563.7,7549.2,7574.4,7561.799999999999,7562.433333333333,7562.75,7560.4,12763,2022-01-12 16:00:00
1663,FTSE100_i,7563.9,7559.8,7553.5,7568.2,7560.85,7560.5,7560.325,7561.35,6857,2022-01-12 20:00:00
1664,FTSE100_i,7552.0,7545.1,7541.8,7560.9,7551.35,7549.266666666667,7548.225,7549.950000000001,1897,2022-01-13 00:00:00
1665,FTSE100_i,7545.2,7544.9,7541.0,7558.9,7549.95,7548.266666666666,7547.424999999999,7547.5,2246,2022-01-13 04:00:00
1666,FTSE100_i,7545.0,7558.6,7531.6,7559.6,7545.6,7549.933333333334,7552.1,7548.700000000001,8402,2022-01-13 08:00:00
1667,FTSE100_i,7558.5,7572.2,7550.4,7573.4,7561.9,7565.333333333333,7567.05,7563.625,6480,2022-01-13 12:00:00
1668,FTSE100_i,7572.3,7556.8,7544.9,7579.2,7562.049999999999,7560.299999999999,7559.424999999999,7563.299999999999,13845,2022-01-13 16:00:00
1669,FTSE100_i,7556.7,7543.8,7533.4,7573.0,7553.2,7550.066666666667,7548.5,7551.725,9777,2022-01-13 20:00:00
1670,FTSE100_i,7536.9,7529.8,7520.1,7548.0,7534.05,7532.633333333334,7531.925,7533.700000000001,3548,2022-01-14 00:00:00
1671,FTSE100_i,7529.7,7534.2,7514.8,7535.2,7525.0,7528.066666666667,7529.6,7528.475,4143,2022-01-14 04:00:00
1672,FTSE100_i,7534.2,7565.3,7527.0,7575.8,7551.4,7556.033333333333,7558.349999999999,7550.575,10860,2022-01-14 08:00:00
1673,FTSE100_i,7565.5,7533.1,7529.8,7573.6,7551.700000000001,7545.5,7542.4,7550.5,9008,2022-01-14 12:00:00
1674,FTSE100_i,7533.3,7542.8,7530.8,7574.8,7552.8,7549.466666666667,7547.8,7545.425,13206,2022-01-14 16:00:00
1675,FTSE100_i,7542.4,7569.8,7537.8,7578.0,7557.9,7561.866666666666,7563.849999999999,7557.0,8067,2022-01-14 20:00:00
1676,FTSE100_i,7570.6,7562.0,7557.1,7574.7,7565.9,7564.599999999999,7563.95,7566.1,2680,2022-01-17 00:00:00
1677,FTSE100_i,7562.7,7565.7,7557.1,7578.1,7567.6,7566.966666666667,7566.650000000001,7565.900000000001,2406,2022-01-17 04:00:00
1678,FTSE100_i,7565.9,7603.6,7559.7,7610.6,7585.15,7591.3,7594.375,7584.950000000001,7497,2022-01-17 08:00:00
1679,FTSE100_i,7603.6,7602.7,7591.2,7610.9,7601.049999999999,7601.599999999999,7601.875,7602.1,4788,2022-01-17 12:00:00
1680,FTSE100_i,7603.1,7616.6,7600.6,7624.3,7612.450000000001,7613.833333333333,7614.525,7611.15,4788,2022-01-17 16:00:00
1681,FTSE100_i,7616.6,7616.6,7613.1,7618.8,7615.950000000001,7616.166666666667,7616.275,7616.275,1001,2022-01-17 20:00:00
1682,FTSE100_i,7611.9,7628.3,7611.4,7629.5,7620.45,7623.066666666667,7624.375,7620.275,1814,2022-01-18 00:00:00
1683,FTSE100_i,7628.6,7600.1,7592.9,7635.3,7614.1,7609.433333333334,7607.1,7614.225,4482,2022-01-18 04:00:00
1684,FTSE100_i,7600.3,7551.4,7538.4,7609.8,7574.1,7566.533333333333,7562.75,7574.974999999999,10878,2022-01-18 08:00:00
1685,FTSE100_i,7551.8,7581.8,7547.8,7585.3,7566.55,7571.633333333334,7574.175,7566.675,8792,2022-01-18 12:00:00
1686,FTSE100_i,7581.8,7553.6,7552.3,7595.0,7573.65,7566.966666666667,7563.625,7570.675,13431,2022-01-18 16:00:00
1687,FTSE100_i,7553.4,7571.3,7548.4,7580.4,7564.4,7566.7,7567.849999999999,7563.375,8772,2022-01-18 20:00:00
1688,FTSE100_i,7564.0,7568.4,7543.0,7583.0,7563.0,7564.8,7565.700000000001,7564.6,3002,2022-01-19 00:00:00
1689,FTSE100_i,7568.6,7535.3,7530.4,7582.3,7556.35,7549.333333333333,7545.825,7554.15,4981,2022-01-19 04:00:00
1690,FTSE100_i,7536.0,7578.1,7526.4,7584.0,7555.2,7562.833333333333,7566.65,7556.125,12931,2022-01-19 08:00:00
1691,FTSE100_i,7578.4,7622.5,7575.3,7623.4,7599.35,7607.066666666667,7610.925,7599.9,7789,2022-01-19 12:00:00
1692,FTSE100_i,7622.6,7623.2,7581.9,7625.1,7603.5,7610.066666666667,7613.35,7613.200000000001,13991,2022-01-19 16:00:00
1693,FTSE100_i,7623.5,7593.1,7586.0,7624.9,7605.45,7601.333333333333,7599.275,7606.875,8953,2022-01-19 20:00:00
1694,FTSE100_i,7583.8,7592.9,7572.2,7599.2,7585.7,7588.099999999999,7589.299999999999,7587.025,3705,2022-01-20 00:00:00
1695,FTSE100_i,7593.2,7628.2,7593.2,7630.2,7611.7,7617.2,7619.95,7611.2,3822,2022-01-20 04:00:00
1696,FTSE100_i,7628.5,7579.7,7570.2,7643.7,7606.95,7597.866666666666,7593.325,7605.525,10324,2022-01-20 08:00:00
1697,FTSE100_i,7580.2,7582.5,7579.7,7598.8,7589.25,7587.0,7585.875,7585.3,7418,2022-01-20 12:00:00
1698,FTSE100_i,7582.5,7590.3,7559.2,7599.2,7579.2,7582.900000000001,7584.75,7582.8,11317,2022-01-20 16:00:00
1699,FTSE100_i,7590.3,7540.6,7536.0,7594.5,7565.25,7557.033333333333,7552.924999999999,7565.349999999999,10533,2022-01-20 20:00:00
1700,FTSE100_i,7511.5,7513.8,7492.7,7540.0,7516.35,7515.5,7515.075,7514.5,5441,2022-01-21 00:00:00
1701,FTSE100_i,7512.7,7511.4,7487.8,7522.1,7504.950000000001,7507.100000000001,7508.175000000001,7508.500000000001,6289,2022-01-21 04:00:00
1702,FTSE100_i,7510.9,7536.7,7500.4,7539.5,7519.95,7525.533333333333,7528.325,7521.875,12009,2022-01-21 08:00:00
1703,FTSE100_i,7536.9,7492.2,7490.9,7542.4,7516.65,7508.5,7504.425,7515.6,10111,2022-01-21 12:00:00
1704,FTSE100_i,7492.4,7466.9,7456.7,7506.4,7481.549999999999,7476.666666666667,7474.225,7480.6,22815,2022-01-21 16:00:00
1705,FTSE100_i,7467.1,7435.8,7433.0,7475.0,7454.0,7447.933333333333,7444.9,7452.725,14748,2022-01-21 20:00:00
1706,FTSE100_i,7462.4,7470.9,7455.9,7478.3,7467.1,7468.366666666666,7469.0,7466.875,4059,2022-01-24 00:00:00
1707,FTSE100_i,7470.9,7479.3,7460.3,7486.9,7473.6,7475.5,7476.45,7474.35,3378,2022-01-24 04:00:00
1708,FTSE100_i,7478.9,7457.7,7441.5,7502.4,7471.95,7467.2,7464.825,7470.125,12713,2022-01-24 08:00:00
1709,FTSE100_i,7457.9,7376.4,7376.4,7457.9,7417.15,7403.566666666666,7396.775,7417.15,14438,2022-01-24 12:00:00
1710,FTSE100_i,7376.6,7281.0,7235.0,7377.5,7306.25,7297.833333333333,7293.625,7317.525,33707,2022-01-24 16:00:00
1711,FTSE100_i,7280.9,7394.3,7274.4,7395.9,7335.15,7354.866666666666,7364.724999999999,7336.375,24776,2022-01-24 20:00:00
1712,FTSE100_i,7361.9,7353.4,7327.5,7385.6,7356.55,7355.5,7354.975,7357.1,5026,2022-01-25 00:00:00
1713,FTSE100_i,7353.2,7361.2,7328.0,7364.8,7346.4,7351.333333333333,7353.8,7351.8,5258,2022-01-25 04:00:00
1714,FTSE100_i,7361.9,7383.0,7315.0,7387.3,7351.15,7361.766666666666,7367.075,7361.799999999999,22164,2022-01-25 08:00:00
1715,FTSE100_i,7382.7,7373.5,7350.6,7390.0,7370.3,7371.366666666666,7371.9,7374.2,15797,2022-01-25 12:00:00
1716,FTSE100_i,7373.2,7384.6,7313.5,7398.5,7356.0,7365.533333333333,7370.299999999999,7367.45,31445,2022-01-25 16:00:00
1717,FTSE100_i,7384.5,7427.8,7375.5,7460.1,7417.8,7421.133333333334,7422.8,7411.975,16569,2022-01-25 20:00:00
1718,FTSE100_i,7430.7,7435.5,7401.8,7454.7,7428.25,7430.666666666667,7431.875,7430.675,4770,2022-01-26 00:00:00
1719,FTSE100_i,7435.5,7448.1,7434.1,7457.1,7445.6,7446.433333333334,7446.85,7443.700000000001,4013,2022-01-26 04:00:00
1720,FTSE100_i,7447.8,7509.8,7437.6,7516.4,7477.0,7487.933333333333,7493.4,7477.9,12810,2022-01-26 08:00:00
1721,FTSE100_i,7509.6,7524.7,7494.7,7527.7,7511.2,7515.7,7517.95,7514.174999999999,11386,2022-01-26 12:00:00
1722,FTSE100_i,7524.4,7486.2,7464.6,7535.1,7499.85,7495.3,7493.025000000001,7502.575000000001,18220,2022-01-26 16:00:00
1723,FTSE100_i,7486.3,7434.1,7402.3,7502.1,7452.200000000001,7446.166666666667,7443.15,7456.2,22236,2022-01-26 20:00:00
1724,FTSE100_i,7465.3,7357.9,7354.4,7473.8,7414.1,7395.366666666666,7386.0,7412.849999999999,5797,2022-01-27 00:00:00
1725,FTSE100_i,7358.0,7361.3,7330.0,7370.5,7350.25,7353.933333333333,7355.775,7354.95,8385,2022-01-27 04:00:00
1726,FTSE100_i,7360.3,7504.2,7340.9,7509.3,7425.1,7451.466666666667,7464.650000000001,7428.675,18339,2022-01-27 08:00:00
1727,FTSE100_i,7504.5,7556.6,7491.2,7557.8,7524.5,7535.2,7540.549999999999,7527.525,14693,2022-01-27 12:00:00
1728,FTSE100_i,7555.3,7547.9,7536.4,7604.2,7570.299999999999,7562.833333333333,7559.1,7560.95,22471,2022-01-27 16:00:00
1729,FTSE100_i,7547.3,7538.9,7520.2,7565.2,7542.7,7541.433333333333,7540.799999999999,7542.9,16444,2022-01-27 20:00:00
1730,FTSE100_i,7576.8,7564.6,7530.0,7578.3,7554.15,7557.633333333334,7559.375,7562.425,3958,2022-01-28 00:00:00
1731,FTSE100_i,7565.0,7576.8,7549.7,7592.4,7571.049999999999,7572.966666666666,7573.924999999999,7570.974999999999,5918,2022-01-28 04:00:00
1732,FTSE100_i,7576.8,7489.2,7485.9,7579.7,7532.799999999999,7518.266666666666,7511.0,7532.9,16928,2022-01-28 08:00:00
1733,FTSE100_i,7489.2,7463.4,7425.9,7490.2,7458.049999999999,7459.833333333333,7460.725,7467.175,16789,2022-01-28 12:00:00
1734,FTSE100_i,7463.3,7461.7,7427.4,7503.7,7465.549999999999,7464.266666666666,7463.625,7464.025,24048,2022-01-28 16:00:00
1735,FTSE100_i,7461.7,7516.7,7428.2,7516.7,7472.45,7487.2,7494.575,7480.825,14222,2022-01-28 20:00:00
1736,FTSE100_i,7494.0,7513.1,7478.0,7523.6,7500.8,7504.900000000001,7506.950000000001,7502.175,3652,2022-01-31 00:00:00
1737,FTSE100_i,7512.9,7522.9,7508.4,7536.0,7522.2,7522.433333333333,7522.549999999999,7520.049999999999,3511,2022-01-31 04:00:00
1738,FTSE100_i,7522.9,7482.7,7474.2,7542.2,7508.2,7499.7,7495.45,7505.5,11708,2022-01-31 08:00:00
1739,FTSE100_i,7482.7,7473.9,7460.2,7489.4,7474.799999999999,7474.5,7474.35,7476.55,11665,2022-01-31 12:00:00
1740,FTSE100_i,7473.9,7505.9,7456.5,7506.1,7481.3,7489.5,7493.6,7485.6,14461,2022-01-31 16:00:00
1741,FTSE100_i,7505.6,7526.9,7496.5,7531.0,7513.75,7518.133333333334,7520.325000000001,7515.0,7044,2022-01-31 20:00:00
1742,FTSE100_i,7508.5,7490.7,7488.2,7522.4,7505.299999999999,7500.433333333333,7498.0,7502.45,2021,2022-02-01 00:00:00
1743,FTSE100_i,7490.7,7507.4,7489.9,7508.8,7499.35,7502.033333333333,7503.375,7499.2,2555,2022-02-01 04:00:00
1744,FTSE100_i,7507.3,7520.8,7496.4,7547.4,7521.9,7521.533333333333,7521.349999999999,7517.974999999999,9362,2022-02-01 08:00:00
1745,FTSE100_i,7520.8,7547.3,7516.0,7555.8,7535.9,7539.7,7541.599999999999,7534.974999999999,7883,2022-02-01 12:00:00
1746,FTSE100_i,7547.5,7546.8,7516.8,7550.3,7533.55,7537.966666666667,7540.175,7540.35,14502,2022-02-01 16:00:00
1747,FTSE100_i,7546.3,7571.1,7540.3,7573.3,7556.8,7561.566666666667,7563.950000000001,7557.75,6293,2022-02-01 20:00:00
1748,FTSE100_i,7588.3,7581.2,7574.6,7592.3,7583.450000000001,7582.700000000001,7582.325000000001,7584.1,1384,2022-02-02 00:00:00
1749,FTSE100_i,7581.2,7590.2,7577.9,7593.2,7585.549999999999,7587.099999999999,7587.875,7585.625,1370,2022-02-02 04:00:00
1750,FTSE100_i,7590.2,7604.2,7566.8,7605.7,7586.25,7592.233333333334,7595.225,7591.725,8018,2022-02-02 08:00:00
1751,FTSE100_i,7603.7,7596.3,7595.2,7613.4,7604.299999999999,7601.633333333332,7600.299999999999,7602.15,5692,2022-02-02 12:00:00
1752,FTSE100_i,7596.3,7600.7,7575.4,7611.7,7593.549999999999,7595.933333333333,7597.125,7596.025,11766,2022-02-02 16:00:00
1753,FTSE100_i,7600.3,7614.1,7590.7,7620.3,7605.5,7608.366666666666,7609.799999999999,7606.349999999999,6541,2022-02-02 20:00:00
1754,FTSE100_i,7571.5,7582.9,7558.0,7595.0,7576.5,7578.633333333334,7579.700000000001,7576.85,2276,2022-02-03 00:00:00
1755,FTSE100_i,7582.9,7589.1,7578.4,7595.9,7587.15,7587.8,7588.125,7586.575000000001,2051,2022-02-03 04:00:00
1756,FTSE100_i,7589.4,7578.5,7571.9,7611.1,7591.5,7587.166666666667,7585.0,7587.725,8890,2022-02-03 08:00:00
1757,FTSE100_i,7578.4,7564.1,7555.7,7589.9,7572.799999999999,7569.899999999999,7568.449999999999,7572.025,9958,2022-02-03 12:00:00
1758,FTSE100_i,7563.9,7534.0,7526.9,7573.1,7550.0,7544.666666666667,7542.0,7549.475,16016,2022-02-03 16:00:00
1759,FTSE100_i,7534.0,7523.4,7521.5,7548.5,7535.0,7531.133333333334,7529.200000000001,7531.85,7574,2022-02-03 20:00:00
1760,FTSE100_i,7572.4,7544.9,7535.8,7578.9,7557.35,7553.2,7551.125,7558.0,2423,2022-02-04 00:00:00
1761,FTSE100_i,7545.0,7581.8,7545.0,7583.4,7564.2,7570.066666666667,7573.0,7563.8,2404,2022-02-04 04:00:00
1762,FTSE100_i,7581.8,7568.9,7563.5,7604.9,7584.2,7579.099999999999,7576.549999999999,7579.775,11777,2022-02-04 08:00:00
1763,FTSE100_i,7569.3,7513.4,7512.8,7571.3,7542.05,7532.5,7527.725,7541.7,12879,2022-02-04 12:00:00
1764,FTSE100_i,7513.8,7545.6,7501.8,7546.8,7524.3,7531.400000000001,7534.950000000001,7527.0,16927,2022-02-04 16:00:00
1765,FTSE100_i,7545.8,7539.2,7535.2,7570.3,7552.75,7548.233333333334,7545.975,7547.625,8990,2022-02-04 20:00:00
1766,FTSE100_i,7544.9,7529.4,7519.8,7550.4,7535.1,7533.2,7532.25,7536.125,3291,2022-02-07 00:00:00
1767,FTSE100_i,7529.5,7540.8,7510.6,7555.2,7532.9,7535.533333333333,7536.849999999999,7534.025,3171,2022-02-07 04:00:00
1768,FTSE100_i,7541.0,7537.0,7512.6,7567.7,7540.15,7539.099999999999,7538.575,7539.575,12523,2022-02-07 08:00:00
1769,FTSE100_i,7536.5,7572.9,7530.9,7573.9,7552.4,7559.233333333333,7562.65,7553.549999999999,8712,2022-02-07 12:00:00
1770,FTSE100_i,7572.9,7578.7,7563.3,7597.8,7580.55,7579.933333333333,7579.625,7578.174999999999,12230,2022-02-07 16:00:00
1771,FTSE100_i,7579.2,7579.6,7570.5,7604.0,7587.25,7584.7,7583.424999999999,7583.325,5351,2022-02-07 20:00:00
1772,FTSE100_i,7585.9,7602.8,7582.9,7614.7,7598.799999999999,7600.133333333332,7600.799999999999,7596.574999999999,1518,2022-02-08 00:00:00
1773,FTSE100_i,7602.9,7600.7,7592.7,7609.2,7600.95,7600.866666666666,7600.825,7601.375,2147,2022-02-08 04:00:00
1774,FTSE100_i,7600.2,7616.2,7588.2,7637.8,7613.0,7614.066666666667,7614.6,7610.6,9366,2022-02-08 08:00:00
1775,FTSE100_i,7615.7,7581.3,7576.2,7616.8,7596.5,7591.433333333333,7588.9,7597.5,8757,2022-02-08 12:00:00
1776,FTSE100_i,7581.2,7597.7,7554.3,7599.9,7577.1,7583.966666666667,7587.400000000001,7583.275000000001,10552,2022-02-08 16:00:00
1777,FTSE100_i,7597.7,7599.1,7577.6,7609.1,7593.35,7595.266666666667,7596.225,7595.875000000001,6143,2022-02-08 20:00:00
1778,FTSE100_i,7607.5,7609.0,7599.0,7612.5,7605.75,7606.833333333333,7607.375,7607.0,1623,2022-02-09 00:00:00
1779,FTSE100_i,7609.1,7629.0,7608.5,7639.0,7623.75,7625.5,7626.375,7621.4,2406,2022-02-09 04:00:00
1780,FTSE100_i,7629.0,7620.1,7596.5,7636.4,7616.45,7617.666666666667,7618.275,7620.5,9565,2022-02-09 08:00:00
1781,FTSE100_i,7620.9,7626.9,7608.4,7634.5,7621.45,7623.266666666666,7624.174999999999,7622.674999999999,5718,2022-02-09 12:00:00
1782,FTSE100_i,7626.9,7652.7,7626.9,7666.6,7646.75,7648.733333333334,7649.725,7643.275,8957,2022-02-09 16:00:00
1783,FTSE100_i,7652.7,7668.2,7648.8,7668.2,7658.5,7661.733333333334,7663.35,7659.475,4284,2022-02-09 20:00:00
1784,FTSE100_i,7659.8,7645.2,7642.4,7668.7,7655.549999999999,7652.099999999999,7650.375,7654.025,1744,2022-02-10 00:00:00
1785,FTSE100_i,7645.7,7654.2,7638.0,7654.2,7646.1,7648.8,7650.150000000001,7648.025000000001,1795,2022-02-10 04:00:00
1786,FTSE100_i,7654.2,7650.2,7642.8,7685.7,7664.25,7659.566666666667,7657.225,7658.225,9062,2022-02-10 08:00:00
1787,FTSE100_i,7650.2,7656.4,7628.9,7679.3,7654.1,7654.866666666666,7655.25,7653.7,6484,2022-02-10 12:00:00
1788,FTSE100_i,7656.4,7661.4,7638.5,7694.4,7666.45,7664.766666666666,7663.924999999999,7662.674999999999,11847,2022-02-10 16:00:00
1789,FTSE100_i,7661.4,7633.9,7622.4,7665.9,7644.15,7640.733333333333,7639.025,7645.9,7583,2022-02-10 20:00:00
1790,FTSE100_i,7621.4,7615.8,7598.8,7623.4,7611.1,7612.666666666667,7613.45,7614.85,2353,2022-02-11 00:00:00
1791,FTSE100_i,7615.8,7598.9,7594.3,7618.8,7606.55,7604.0,7602.725,7606.95,3526,2022-02-11 04:00:00
1792,FTSE100_i,7598.8,7613.9,7595.8,7652.8,7624.3,7620.833333333333,7619.1,7615.325,10540,2022-02-11 08:00:00
1793,FTSE100_i,7613.9,7630.3,7610.3,7641.9,7626.1,7627.5,7628.2,7624.1,8797,2022-02-11 12:00:00
1794,FTSE100_i,7630.4,7659.3,7629.9,7676.0,7652.95,7655.066666666667,7656.125,7648.9,13859,2022-02-11 16:00:00
1795,FTSE100_i,7659.3,7591.6,7581.8,7667.3,7624.55,7613.566666666667,7608.075000000001,7625.0,16669,2022-02-11 20:00:00
1796,FTSE100_i,7585.9,7606.3,7580.7,7625.8,7603.25,7604.266666666666,7604.775,7599.674999999999,3441,2022-02-14 00:00:00
1797,FTSE100_i,7606.8,7620.3,7602.3,7637.3,7619.8,7619.966666666667,7620.05,7616.675,2676,2022-02-14 04:00:00
1798,FTSE100_i,7620.3,7497.8,7485.8,7625.8,7555.8,7536.466666666667,7526.8,7557.425,17041,2022-02-14 08:00:00
1799,FTSE100_i,7496.8,7553.8,7488.3,7583.3,7535.8,7541.8,7544.8,7530.55,14551,2022-02-14 12:00:00
1800,FTSE100_i,7553.3,7544.3,7497.8,7569.3,7533.55,7537.133333333334,7538.925,7541.175,16590,2022-02-14 16:00:00
1801,FTSE100_i,7544.3,7532.9,7493.3,7550.3,7521.8,7525.5,7527.35,7530.2,13612,2022-02-14 20:00:00
1802,FTSE100_i,7537.1,7530.0,7516.5,7542.6,7529.55,7529.7,7529.775,7531.549999999999,1964,2022-02-15 00:00:00
1803,FTSE100_i,7529.0,7508.0,7497.6,7546.1,7521.85,7517.233333333334,7514.925,7520.175,2677,2022-02-15 04:00:00
1804,FTSE100_i,7508.0,7586.6,7506.1,7610.3,7558.200000000001,7567.666666666667,7572.4,7552.75,13283,2022-02-15 08:00:00
1805,FTSE100_i,7585.6,7590.6,7551.1,7601.1,7576.1,7580.933333333334,7583.35,7582.1,8319,2022-02-15 12:00:00
1806,FTSE100_i,7590.1,7596.1,7571.6,7616.1,7593.85,7594.600000000001,7594.975,7593.475,9494,2022-02-15 16:00:00
1807,FTSE100_i,7596.6,7607.6,7588.6,7611.1,7599.85,7602.433333333334,7603.725,7600.975,4406,2022-02-15 20:00:00
1808,FTSE100_i,7592.2,7596.6,7584.2,7597.1,7590.65,7592.633333333334,7593.625,7592.525000000001,1679,2022-02-16 00:00:00
1809,FTSE100_i,7596.7,7612.1,7596.1,7614.6,7605.35,7607.600000000001,7608.725,7604.875000000001,1761,2022-02-16 04:00:00
1810,FTSE100_i,7612.2,7596.6,7590.1,7634.6,7612.35,7607.100000000001,7604.475,7608.375000000001,8539,2022-02-16 08:00:00
1811,FTSE100_i,7596.6,7578.1,7573.6,7600.6,7587.1,7584.100000000001,7582.6,7587.225,6474,2022-02-16 12:00:00
1812,FTSE100_i,7578.2,7595.1,7563.6,7610.1,7586.85,7589.600000000001,7590.975,7586.750000000001,8776,2022-02-16 16:00:00
1813,FTSE100_i,7594.6,7609.6,7591.1,7628.1,7609.6,7609.600000000001,7609.6,7605.85,7110,2022-02-16 20:00:00
1814,FTSE100_i,7602.7,7592.1,7580.9,7604.2,7592.549999999999,7592.399999999999,7592.324999999999,7594.974999999999,2077,2022-02-17 00:00:00
1815,FTSE100_i,7592.1,7570.1,7551.6,7604.1,7577.85,7575.266666666667,7573.975,7579.475,4351,2022-02-17 04:00:00
1816,FTSE100_i,7570.4,7557.2,7548.2,7604.1,7576.15,7569.833333333333,7566.675,7569.975,12787,2022-02-17 08:00:00
